Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
172,2025-02-14,12:45:11,31.30,61.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
1,2025-02-14,12:45:14,31.30,61.00,279.91,6.46,2.58,4.31,224.27,21.53,43.06,70,39,70,100.00,No
2,2025-02-14,12:45:16,31.30,61.00,279.91,6.46,2.58,4.31,224.27,21.53,43.06,70,39,70,100.00,No
3,2025-02-14,12:45:18,31.30,61.00,278.59,6.43,2.57,4.29,223.46,21.43,42.86,70,39,70,100.00,No
4,2025-02-14,12:45:20,31.30,61.00,279.25,6.44,2.58,4.30,223.86,21.48,42.96,70,39,70,100.00,No
5,2025-02-14,12:45:22,31.30,61.00,280.57,6.47,2.59,4.32,224.67,21.58,43.16,70,39,70,100.00,No
6,2025-02-14,12:45:24,31.30,61.00,279.91,6.46,2.58,4.31,224.27,21.53,43.06,70,39,70,100.00,No
7,2025-02-14,12:45:26,31.30,61.00,280.57,6.47,2.59,4.32,224.67,21.58,43.16,70,39,70,100.00,No
8,2025-02-14,12:45:28,31.30,61.00,279.25,6.44,2.58,4.30,223.86,21.48,42.96,70,39,70,100.00,No
9,2025-02-14,12:45:30,31.30,61.00,279.25,6.44,2.58,4.30,223.86,21.48,42.96,70,39,70,100.00,No
10,2025-02-14,12:45:32,31.30,61.00,278.59,6.43,2.57,4.29,223.46,21.43,42.86,70,39,70,100.00,No
11,2025-02-14,12:45:35,31.30,61.00,279.25,6.44,2.58,4.30,223.86,21.48,42.96,70,39,70,100.00,No
12,2025-02-14,12:45:37,31.30,61.00,280.57,6.47,2.59,4.32,224.67,21.58,43.16,70,39,70,100.00,No
13,2025-02-14,12:45:39,31.30,61.00,279.91,6.46,2.58,4.31,224.27,21.53,43.06,70,39,70,100.00,No
14,2025-02-14,12:45:41,31.30,61.00,279.25,6.44,2.58,4.30,223.86,21.48,42.96,70,39,70,100.00,No
15,2025-02-14,12:45:43,31.30,61.00,280.57,6.47,2.59,4.32,224.67,21.58,43.16,70,39,70,100.00,No
16,2025-02-14,12:45:45,31.30,61.00,279.91,6.46,2.58,4.31,224.27,21.53,43.06,70,39,70,100.00,No
17,2025-02-14,12:45:47,31.30,61.00,280.57,6.47,2.59,4.32,224.67,21.58,43.16,70,39,70,100.00,No
18,2025-02-14,12:45:49,31.30,61.00,280.57,6.47,2.59,4.32,224.67,21.58,43.16,70,39,70,100.00,No
19,2025-02-14,12:45:51,31.30,61.00,280.57,6.47,2.59,4.32,224.67,21.58,43.16,70,39,70,100.00,No
20,2025-02-14,12:45:53,31.30,61.00,280.57,6.47,2.59,4.32,224.67,21.58,43.16,70,39,70,100.00,No
21,2025-02-14,12:45:56,31.30,61.00,279.91,6.46,2.58,4.31,224.27,21.53,43.06,70,39,70,100.00,No
22,2025-02-14,12:45:58,31.30,61.00,281.23,6.49,2.60,4.33,225.08,21.63,43.27,71,40,71,100.00,No
23,2025-02-14,12:46:00,31.30,61.00,281.90,6.51,2.60,4.34,225.49,21.68,43.37,71,40,71,100.00,No
24,2025-02-14,12:46:02,31.30,61.00,278.59,6.43,2.57,4.29,223.46,21.43,42.86,70,39,70,100.00,No
25,2025-02-14,12:46:04,31.30,61.00,281.23,6.49,2.60,4.33,225.08,21.63,43.27,71,40,71,100.00,No
26,2025-02-14,12:46:06,31.30,61.00,281.23,6.49,2.60,4.33,225.08,21.63,43.27,71,40,71,100.00,No
27,2025-02-14,12:46:08,31.30,61.00,280.57,6.47,2.59,4.32,224.67,21.58,43.16,70,39,70,100.00,No
28,2025-02-14,12:46:10,31.30,61.00,280.57,6.47,2.59,4.32,224.67,21.58,43.16,70,39,70,100.00,No
29,2025-02-14,12:46:12,31.30,61.00,279.91,6.46,2.58,4.31,224.27,21.53,43.06,70,39,70,100.00,No
30,2025-02-14,12:46:14,31.30,61.00,281.90,6.51,2.60,4.34,225.49,21.68,43.37,71,40,71,100.00,No
31,2025-02-14,12:46:16,31.30,61.00,282.57,6.52,2.61,4.35,225.91,21.74,43.47,71,40,71,100.00,No
32,2025-02-14,12:46:19,31.30,61.00,281.23,6.49,2.60,4.33,225.08,21.63,43.27,71,40,71,100.00,No
33,2025-02-14,12:46:21,31.30,61.00,281.23,6.49,2.60,4.33,225.08,21.63,43.27,71,40,71,100.00,No
34,2025-02-14,12:46:23,31.30,61.00,281.23,6.49,2.60,4.33,225.08,21.63,43.27,71,40,71,100.00,No
35,2025-02-14,12:46:25,31.30,61.00,281.90,6.51,2.60,4.34,225.49,21.68,43.37,71,40,71,100.00,No
36,2025-02-14,12:46:27,31.30,61.00,281.23,6.49,2.60,4.33,225.08,21.63,43.27,71,40,71,100.00,No
37,2025-02-14,12:46:29,31.30,61.00,281.23,6.49,2.60,4.33,225.08,21.63,43.27,71,40,71,100.00,No
38,2025-02-14,12:46:31,31.30,61.00,281.23,6.49,2.60,4.33,225.08,21.63,43.27,71,40,71,100.00,No
39,2025-02-14,12:46:33,31.30,61.00,281.90,6.51,2.60,4.34,225.49,21.68,43.37,71,40,71,100.00,No
40,2025-02-14,12:46:35,31.30,61.00,281.90,6.51,2.60,4.34,225.49,21.68,43.37,71,40,71,100.00,No
41,2025-02-14,12:46:37,31.30,61.00,281.23,6.49,2.60,4.33,225.08,21.63,43.27,71,40,71,100.00,No
42,2025-02-14,12:46:40,31.30,61.00,280.57,6.47,2.59,4.32,224.67,21.58,43.16,70,39,70,100.00,No
43,2025-02-14,12:46:42,31.30,61.00,281.23,6.49,2.60,4.33,225.08,21.63,43.27,71,40,71,100.00,No
44,2025-02-14,12:46:44,31.30,61.00,281.90,6.51,2.60,4.34,225.49,21.68,43.37,71,40,71,100.00,No
45,2025-02-14,12:46:46,31.30,61.00,280.57,6.47,2.59,4.32,224.67,21.58,43.16,70,39,70,100.00,No
46,2025-02-14,12:46:48,31.30,61.00,281.90,6.51,2.60,4.34,225.49,21.68,43.37,71,40,71,100.00,No
47,2025-02-14,12:46:50,31.30,61.00,281.23,6.49,2.60,4.33,225.08,21.63,43.27,71,40,71,100.00,No
48,2025-02-14,12:46:52,31.30,61.00,280.57,6.47,2.59,4.32,224.67,21.58,43.16,70,39,70,100.00,No
49,2025-02-14,12:46:54,31.30,61.00,280.57,6.47,2.59,4.32,224.67,21.58,43.16,70,39,70,100.00,No
50,2025-02-14,12:46:56,31.30,61.00,283.25,6.54,2.61,4.36,226.32,21.79,43.58,71,40,71,100.00,No
51,2025-02-14,12:46:58,31.30,61.00,282.57,6.52,2.61,4.35,225.91,21.74,43.47,71,40,71,100.00,No
52,2025-02-14,12:47:01,31.30,61.00,282.57,6.52,2.61,4.35,225.91,21.74,43.47,71,40,71,100.00,No
53,2025-02-14,12:47:03,31.30,61.00,283.25,6.54,2.61,4.36,226.32,21.79,43.58,71,40,71,100.00,No
54,2025-02-14,12:47:05,31.30,61.00,281.90,6.51,2.60,4.34,225.49,21.68,43.37,71,40,71,100.00,No
55,2025-02-14,12:47:07,31.30,61.00,281.90,6.51,2.60,4.34,225.49,21.68,43.37,71,40,71,100.00,No
56,2025-02-14,12:47:09,31.30,61.00,283.25,6.54,2.61,4.36,226.32,21.79,43.58,71,40,71,100.00,No
57,2025-02-14,12:47:11,31.30,61.00,281.90,6.51,2.60,4.34,225.49,21.68,43.37,71,40,71,100.00,No
58,2025-02-14,12:47:13,31.30,61.00,282.57,6.52,2.61,4.35,225.91,21.74,43.47,71,40,71,100.00,No
59,2025-02-14,12:47:15,31.30,61.00,282.57,6.52,2.61,4.35,225.91,21.74,43.47,71,40,71,100.00,No
60,2025-02-14,12:47:17,31.30,61.00,283.25,6.54,2.61,4.36,226.32,21.79,43.58,71,40,71,100.00,No
61,2025-02-14,12:47:19,31.30,61.00,281.90,6.51,2.60,4.34,225.49,21.68,43.37,71,40,71,100.00,No
62,2025-02-14,12:47:21,31.30,61.00,282.57,6.52,2.61,4.35,225.91,21.74,43.47,71,40,71,100.00,No
63,2025-02-14,12:47:24,31.30,61.00,282.57,6.52,2.61,4.35,225.91,21.74,43.47,71,40,71,100.00,No
64,2025-02-14,12:47:26,31.30,61.00,281.90,6.51,2.60,4.34,225.49,21.68,43.37,71,40,71,100.00,No
65,2025-02-14,12:47:28,31.30,61.00,281.90,6.51,2.60,4.34,225.49,21.68,43.37,71,40,71,100.00,No
66,2025-02-14,12:47:30,31.20,61.00,281.90,6.51,2.60,4.34,225.49,21.68,43.37,71,40,71,100.00,No
67,2025-02-14,12:47:32,31.20,61.00,282.57,6.52,2.61,4.35,225.91,21.74,43.47,71,40,71,100.00,No
68,2025-02-14,12:47:34,31.20,61.00,283.25,6.54,2.61,4.36,226.32,21.79,43.58,71,40,71,100.00,No
69,2025-02-14,12:47:36,31.30,61.00,284.60,6.57,2.63,4.38,227.15,21.89,43.78,71,40,71,100.00,No
70,2025-02-14,12:47:38,31.20,61.00,283.25,6.54,2.61,4.36,226.32,21.79,43.58,71,40,71,100.00,No
71,2025-02-14,12:47:40,31.20,61.00,281.90,6.51,2.60,4.34,225.49,21.68,43.37,71,40,71,100.00,No
