Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
1,2025-02-14,21:07:42,31.20,64.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
2,2025-02-14,21:07:44,31.20,64.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
3,2025-02-14,21:07:47,31.20,64.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,Yes
4,2025-02-14,21:07:49,31.20,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,Yes
5,2025-02-14,21:07:51,31.20,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
6,2025-02-14,21:07:53,31.20,64.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,No
7,2025-02-14,21:07:55,31.20,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
8,2025-02-14,21:07:57,31.20,64.00,323.49,7.47,2.99,4.98,250.66,24.88,49.77,77,46,77,100.00,No
9,2025-02-14,21:07:59,31.10,64.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,No
10,2025-02-14,21:08:01,31.10,64.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,Yes
11,2025-02-14,21:08:04,31.10,64.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,No
12,2025-02-14,21:08:06,31.10,64.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,No
13,2025-02-14,21:08:08,31.10,64.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,No
14,2025-02-14,21:08:10,31.10,64.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,Yes
15,2025-02-14,21:08:12,31.10,64.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,Yes
16,2025-02-14,21:08:14,31.10,64.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,No
17,2025-02-14,21:08:16,31.10,64.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,No
18,2025-02-14,21:08:18,31.10,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
19,2025-02-14,21:08:21,31.10,64.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,Yes
20,2025-02-14,21:08:23,31.10,64.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,Yes
21,2025-02-14,21:08:25,31.10,64.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,No
22,2025-02-14,21:08:27,31.10,64.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,Yes
23,2025-02-14,21:08:29,31.10,64.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,Yes
24,2025-02-14,21:08:31,31.10,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
25,2025-02-14,21:08:33,31.10,64.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,No
26,2025-02-14,21:08:35,31.10,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
27,2025-02-14,21:08:38,31.10,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,Yes
28,2025-02-14,21:08:40,31.10,64.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
29,2025-02-14,21:08:42,31.10,64.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,No
30,2025-02-14,21:08:44,31.10,64.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
31,2025-02-14,21:08:46,31.10,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
32,2025-02-14,21:08:48,31.10,64.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,Yes
33,2025-02-14,21:08:50,31.10,64.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,No
34,2025-02-14,21:08:52,31.10,64.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,No
35,2025-02-14,21:08:54,31.10,64.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,No
36,2025-02-14,21:08:57,31.10,64.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
37,2025-02-14,21:08:59,31.10,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,Yes
38,2025-02-14,21:09:01,31.10,64.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
39,2025-02-14,21:09:03,31.10,64.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
40,2025-02-14,21:09:05,31.10,64.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,No
41,2025-02-14,21:09:07,31.10,64.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,No
42,2025-02-14,21:09:09,31.10,64.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,Yes
43,2025-02-14,21:09:12,31.10,64.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
44,2025-02-14,21:09:14,31.10,64.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,No
45,2025-02-14,21:09:16,31.10,64.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,Yes
46,2025-02-14,21:09:18,31.10,64.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,No
47,2025-02-14,21:09:20,31.10,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
48,2025-02-14,21:09:22,31.10,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,Yes
49,2025-02-14,21:09:24,31.10,64.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,No
50,2025-02-14,21:09:26,31.10,64.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,Yes
51,2025-02-14,21:09:29,31.10,64.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,Yes
52,2025-02-14,21:09:31,31.10,64.00,323.49,7.47,2.99,4.98,250.66,24.88,49.77,77,46,77,100.00,No
53,2025-02-14,21:09:33,31.10,64.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
54,2025-02-14,21:09:35,31.10,64.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,100.00,No
55,2025-02-14,21:09:37,31.10,64.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
56,2025-02-14,21:09:39,31.10,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,Yes
57,2025-02-14,21:09:41,31.10,64.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,Yes
58,2025-02-14,21:09:43,31.10,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
59,2025-02-14,21:09:46,31.10,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,Yes
60,2025-02-14,21:09:48,31.10,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,Yes
61,2025-02-14,21:09:50,31.10,64.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
62,2025-02-14,21:09:52,31.10,64.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,Yes
63,2025-02-14,21:09:54,31.10,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
64,2025-02-14,21:09:56,31.10,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,Yes
65,2025-02-14,21:09:58,31.10,64.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,No
66,2025-02-14,21:10:00,31.10,64.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
67,2025-02-14,21:10:03,31.10,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,Yes
68,2025-02-14,21:10:05,31.10,64.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,Yes
69,2025-02-14,21:10:07,31.10,64.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
70,2025-02-14,21:10:09,31.10,64.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,Yes
71,2025-02-14,21:10:11,31.10,64.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,Yes
72,2025-02-14,21:10:13,31.10,64.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
73,2025-02-14,21:10:15,31.10,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,Yes
74,2025-02-14,21:10:17,31.00,64.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,Yes
75,2025-02-14,21:10:20,31.10,64.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,No
76,2025-02-14,21:10:22,31.10,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,Yes
77,2025-02-14,21:10:24,31.00,64.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
78,2025-02-14,21:10:26,31.00,64.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
79,2025-02-14,21:10:28,31.00,64.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,Yes
80,2025-02-14,21:10:30,31.00,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,Yes
81,2025-02-14,21:10:32,31.00,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,Yes
82,2025-02-14,21:10:34,31.00,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,Yes
83,2025-02-14,21:10:37,31.00,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,Yes
84,2025-02-14,21:10:39,31.00,64.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,Yes
85,2025-02-14,21:10:41,31.00,64.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
86,2025-02-14,21:10:43,31.00,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
87,2025-02-14,21:10:45,31.00,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
88,2025-02-14,21:10:47,31.00,64.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,Yes
89,2025-02-14,21:10:49,31.00,64.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,Yes
90,2025-02-14,21:10:51,31.00,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
91,2025-02-14,21:10:54,31.00,64.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,Yes
92,2025-02-14,21:10:56,31.00,64.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
93,2025-02-14,21:10:58,31.00,64.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
94,2025-02-14,21:11:00,31.00,64.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,Yes
95,2025-02-14,21:11:02,31.00,64.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
96,2025-02-14,21:11:04,31.00,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,Yes
97,2025-02-14,21:11:06,31.00,64.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
98,2025-02-14,21:11:08,31.00,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
99,2025-02-14,21:11:11,31.00,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,Yes
100,2025-02-14,21:11:13,31.00,64.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
101,2025-02-14,21:11:15,31.00,64.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,Yes
102,2025-02-14,21:11:17,31.00,64.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
103,2025-02-14,21:11:19,31.00,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,Yes
104,2025-02-14,21:11:21,31.00,64.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,No
105,2025-02-14,21:11:23,31.00,64.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,Yes
106,2025-02-14,21:11:26,31.00,64.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,Yes
107,2025-02-14,21:11:28,31.00,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,Yes
108,2025-02-14,21:11:30,31.00,64.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,Yes
109,2025-02-14,21:11:32,31.00,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
110,2025-02-14,21:11:34,31.00,64.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
111,2025-02-14,21:11:36,31.00,64.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,Yes
112,2025-02-14,21:11:38,31.00,64.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,No
113,2025-02-14,21:11:40,31.00,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,Yes
