Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
172,2025-02-14,14:04:17,34.80,50.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
1,2025-02-14,14:04:19,34.80,50.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
2,2025-02-14,14:04:21,34.80,51.00,310.31,7.16,2.86,4.77,242.78,23.87,47.74,75,44,75,100.00,No
3,2025-02-14,14:04:24,34.80,51.00,310.31,7.16,2.86,4.77,242.78,23.87,47.74,75,44,75,100.00,No
4,2025-02-14,14:04:26,34.80,51.00,310.31,7.16,2.86,4.77,242.78,23.87,47.74,75,44,75,100.00,No
5,2025-02-14,14:04:28,34.80,51.00,309.52,7.14,2.86,4.76,242.30,23.81,47.62,75,44,75,100.00,No
6,2025-02-14,14:04:30,34.80,51.00,308.73,7.12,2.85,4.75,241.83,23.75,47.50,75,43,75,100.00,No
7,2025-02-14,14:04:32,34.80,51.00,308.73,7.12,2.85,4.75,241.83,23.75,47.50,75,43,75,100.00,No
8,2025-02-14,14:04:34,34.80,51.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
9,2025-02-14,14:04:36,34.80,51.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
10,2025-02-14,14:04:38,34.80,50.00,309.52,7.14,2.86,4.76,242.30,23.81,47.62,75,44,75,100.00,No
11,2025-02-14,14:04:40,34.90,50.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
12,2025-02-14,14:04:42,34.90,50.00,307.95,7.11,2.84,4.74,241.35,23.69,47.38,75,43,75,100.00,No
13,2025-02-14,14:04:45,34.90,50.00,309.52,7.14,2.86,4.76,242.30,23.81,47.62,75,44,75,100.00,No
14,2025-02-14,14:04:47,34.90,50.00,309.52,7.14,2.86,4.76,242.30,23.81,47.62,75,44,75,100.00,No
15,2025-02-14,14:04:49,35.00,50.00,310.31,7.16,2.86,4.77,242.78,23.87,47.74,75,44,75,100.00,No
16,2025-02-14,14:04:51,35.00,50.00,308.73,7.12,2.85,4.75,241.83,23.75,47.50,75,43,75,100.00,No
17,2025-02-14,14:04:53,35.00,50.00,310.31,7.16,2.86,4.77,242.78,23.87,47.74,75,44,75,100.00,No
18,2025-02-14,14:04:55,35.00,50.00,310.31,7.16,2.86,4.77,242.78,23.87,47.74,75,44,75,100.00,No
19,2025-02-14,14:04:57,35.00,50.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
20,2025-02-14,14:04:59,35.10,50.00,310.31,7.16,2.86,4.77,242.78,23.87,47.74,75,44,75,100.00,No
21,2025-02-14,14:05:01,35.10,49.00,310.31,7.16,2.86,4.77,242.78,23.87,47.74,75,44,75,100.00,No
22,2025-02-14,14:05:03,35.10,49.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
23,2025-02-14,14:05:06,35.10,49.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
24,2025-02-14,14:05:08,35.10,49.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
25,2025-02-14,14:05:10,35.10,49.00,310.31,7.16,2.86,4.77,242.78,23.87,47.74,75,44,75,100.00,No
26,2025-02-14,14:05:12,35.10,49.00,309.52,7.14,2.86,4.76,242.30,23.81,47.62,75,44,75,100.00,No
27,2025-02-14,14:05:14,35.20,49.00,309.52,7.14,2.86,4.76,242.30,23.81,47.62,75,44,75,100.00,No
28,2025-02-14,14:05:16,35.20,50.00,310.31,7.16,2.86,4.77,242.78,23.87,47.74,75,44,75,100.00,No
29,2025-02-14,14:05:18,35.20,50.00,310.31,7.16,2.86,4.77,242.78,23.87,47.74,75,44,75,100.00,No
30,2025-02-14,14:05:20,35.20,50.00,311.91,7.20,2.88,4.80,243.73,23.99,47.99,76,44,76,100.00,No
31,2025-02-14,14:05:22,35.20,50.00,310.31,7.16,2.86,4.77,242.78,23.87,47.74,75,44,75,100.00,No
32,2025-02-14,14:05:24,35.20,49.00,310.31,7.16,2.86,4.77,242.78,23.87,47.74,75,44,75,100.00,No
33,2025-02-14,14:05:27,35.20,49.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
34,2025-02-14,14:05:29,35.20,49.00,310.31,7.16,2.86,4.77,242.78,23.87,47.74,75,44,75,100.00,No
35,2025-02-14,14:05:31,35.20,49.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
36,2025-02-14,14:05:33,35.20,50.00,311.91,7.20,2.88,4.80,243.73,23.99,47.99,76,44,76,100.00,No
37,2025-02-14,14:05:35,35.20,50.00,312.71,7.22,2.89,4.81,244.22,24.05,48.11,76,44,76,100.00,No
38,2025-02-14,14:05:37,35.20,50.00,311.91,7.20,2.88,4.80,243.73,23.99,47.99,76,44,76,100.00,No
39,2025-02-14,14:05:39,35.20,50.00,310.31,7.16,2.86,4.77,242.78,23.87,47.74,75,44,75,100.00,No
40,2025-02-14,14:05:41,35.20,50.00,310.31,7.16,2.86,4.77,242.78,23.87,47.74,75,44,75,100.00,No
41,2025-02-14,14:05:43,35.20,49.00,309.52,7.14,2.86,4.76,242.30,23.81,47.62,75,44,75,100.00,No
42,2025-02-14,14:05:45,35.20,49.00,312.71,7.22,2.89,4.81,244.22,24.05,48.11,76,44,76,100.00,No
43,2025-02-14,14:05:48,35.10,49.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
44,2025-02-14,14:05:50,35.10,49.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
45,2025-02-14,14:05:52,35.10,49.00,314.32,7.25,2.90,4.84,245.19,24.18,48.36,76,44,76,100.00,No
46,2025-02-14,14:05:54,35.10,49.00,313.52,7.23,2.89,4.82,244.70,24.12,48.23,76,44,76,100.00,No
47,2025-02-14,14:05:56,35.10,49.00,315.96,7.29,2.92,4.86,246.16,24.30,48.61,76,45,76,100.00,No
48,2025-02-14,14:05:58,35.10,49.00,316.78,7.31,2.92,4.87,246.66,24.37,48.73,76,45,76,100.00,No
49,2025-02-14,14:06:00,35.10,49.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
50,2025-02-14,14:06:02,35.10,49.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
51,2025-02-14,14:06:04,35.00,49.00,314.32,7.25,2.90,4.84,245.19,24.18,48.36,76,44,76,100.00,No
52,2025-02-14,14:06:07,35.00,49.00,314.32,7.25,2.90,4.84,245.19,24.18,48.36,76,44,76,100.00,No
53,2025-02-14,14:06:09,34.90,49.00,312.71,7.22,2.89,4.81,244.22,24.05,48.11,76,44,76,100.00,No
54,2025-02-14,14:06:11,34.90,49.00,311.91,7.20,2.88,4.80,243.73,23.99,47.99,76,44,76,100.00,No
55,2025-02-14,14:06:13,34.90,50.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
56,2025-02-14,14:06:15,34.80,50.00,312.71,7.22,2.89,4.81,244.22,24.05,48.11,76,44,76,100.00,No
57,2025-02-14,14:06:17,34.80,50.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
58,2025-02-14,14:06:19,34.80,50.00,311.91,7.20,2.88,4.80,243.73,23.99,47.99,76,44,76,100.00,No
59,2025-02-14,14:06:21,34.70,50.00,314.32,7.25,2.90,4.84,245.19,24.18,48.36,76,44,76,100.00,No
60,2025-02-14,14:06:23,34.70,50.00,315.96,7.29,2.92,4.86,246.16,24.30,48.61,76,45,76,100.00,No
61,2025-02-14,14:06:25,34.70,50.00,317.60,7.33,2.93,4.89,247.15,24.43,48.86,76,45,76,100.00,No
62,2025-02-14,14:06:28,34.70,50.00,314.32,7.25,2.90,4.84,245.19,24.18,48.36,76,44,76,100.00,No
63,2025-02-14,14:06:30,34.60,51.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
64,2025-02-14,14:06:32,34.60,51.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
65,2025-02-14,14:06:34,34.50,51.00,311.91,7.20,2.88,4.80,243.73,23.99,47.99,76,44,76,100.00,No
66,2025-02-14,14:06:36,34.50,51.00,314.32,7.25,2.90,4.84,245.19,24.18,48.36,76,44,76,100.00,No
67,2025-02-14,14:06:38,34.40,51.00,316.78,7.31,2.92,4.87,246.66,24.37,48.73,76,45,76,100.00,No
68,2025-02-14,14:06:40,34.40,51.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
