Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
1,2025-02-14,12:27:08,30.70,63.00,273.44,6.31,2.52,4.21,220.27,21.03,42.07,69,38,69,100.00,No
1,2025-02-14,12:27:10,30.70,63.00,251.08,5.79,2.32,3.86,206.29,19.31,38.63,66,35,66,100.00,No
2,2025-02-14,12:27:12,30.70,63.00,233.64,5.39,2.16,3.59,195.18,17.97,35.95,63,33,63,100.00,No
3,2025-02-14,12:27:15,30.70,63.00,220.79,5.10,2.04,3.40,186.87,16.98,33.97,61,31,61,100.00,No
4,2025-02-14,12:27:17,30.70,63.00,211.52,4.88,1.95,3.25,180.80,16.27,32.54,59,30,59,100.00,No
5,2025-02-14,12:27:19,30.70,63.00,204.80,4.73,1.89,3.15,176.37,15.75,31.51,58,29,58,100.00,No
6,2025-02-14,12:27:21,30.70,63.00,198.80,4.59,1.84,3.06,172.38,15.29,30.58,57,28,57,100.00,No
7,2025-02-14,12:27:23,30.70,63.00,195.19,4.50,1.80,3.00,169.97,15.01,30.03,57,27,57,100.00,No
8,2025-02-14,12:27:25,30.70,63.00,194.84,4.50,1.80,3.00,169.73,14.99,29.98,57,27,57,100.00,No
9,2025-02-14,12:27:27,30.70,63.00,193.08,4.46,1.78,2.97,168.56,14.85,29.71,56,27,56,100.00,No
10,2025-02-14,12:27:29,30.70,63.00,192.39,4.44,1.78,2.96,168.09,14.80,29.60,56,27,56,100.00,No
11,2025-02-14,12:27:31,30.70,63.00,190.67,4.40,1.76,2.93,166.93,14.67,29.33,56,27,56,100.00,No
12,2025-02-14,12:27:33,30.70,63.00,191.01,4.41,1.76,2.94,167.16,14.69,29.39,56,27,56,100.00,No
13,2025-02-14,12:27:35,30.70,63.00,191.01,4.41,1.76,2.94,167.16,14.69,29.39,56,27,56,100.00,No
14,2025-02-14,12:27:38,30.70,63.00,191.36,4.42,1.77,2.94,167.39,14.72,29.44,56,27,56,100.00,No
15,2025-02-14,12:27:40,30.70,63.00,192.39,4.44,1.78,2.96,168.09,14.80,29.60,56,27,56,100.00,No
16,2025-02-14,12:27:42,30.70,63.00,192.74,4.45,1.78,2.97,168.32,14.83,29.65,56,27,56,100.00,No
17,2025-02-14,12:27:44,30.70,63.00,193.08,4.46,1.78,2.97,168.56,14.85,29.71,56,27,56,100.00,No
