Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
170,2025-02-14,21:19:43,30.90,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,Yes
1,2025-02-14,21:19:45,30.90,64.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
2,2025-02-14,21:19:48,30.90,64.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
3,2025-02-14,21:19:50,30.90,64.00,330.46,7.63,3.05,5.08,254.81,25.42,50.84,79,47,79,100.00,No
4,2025-02-14,21:19:52,30.90,64.00,330.46,7.63,3.05,5.08,254.81,25.42,50.84,79,47,79,100.00,No
5,2025-02-14,21:19:54,31.00,64.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,100.00,No
6,2025-02-14,21:19:56,31.00,64.00,330.46,7.63,3.05,5.08,254.81,25.42,50.84,79,47,79,100.00,No
7,2025-02-14,21:19:58,31.00,64.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,100.00,No
8,2025-02-14,21:20:00,31.00,64.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,100.00,Yes
9,2025-02-14,21:20:02,31.00,64.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,Yes
10,2025-02-14,21:20:05,31.00,64.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,100.00,No
11,2025-02-14,21:20:07,31.00,64.00,331.35,7.65,3.06,5.10,255.33,25.49,50.98,79,47,79,100.00,No
12,2025-02-14,21:20:09,30.90,64.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,100.00,Yes
13,2025-02-14,21:20:11,30.90,64.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,Yes
14,2025-02-14,21:20:13,30.90,64.00,331.35,7.65,3.06,5.10,255.33,25.49,50.98,79,47,79,100.00,Yes
15,2025-02-14,21:20:15,30.90,64.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,100.00,No
16,2025-02-14,21:20:17,30.90,64.00,331.35,7.65,3.06,5.10,255.33,25.49,50.98,79,47,79,100.00,Yes
17,2025-02-14,21:20:19,30.90,64.00,331.35,7.65,3.06,5.10,255.33,25.49,50.98,79,47,79,100.00,Yes
18,2025-02-14,21:20:21,30.90,64.00,331.35,7.65,3.06,5.10,255.33,25.49,50.98,79,47,79,100.00,No
19,2025-02-14,21:20:24,30.90,64.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,100.00,No
20,2025-02-14,21:20:26,30.90,64.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,100.00,No
21,2025-02-14,21:20:28,30.90,64.00,331.35,7.65,3.06,5.10,255.33,25.49,50.98,79,47,79,100.00,No
22,2025-02-14,21:20:30,30.90,64.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,100.00,No
23,2025-02-14,21:20:32,30.90,64.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,100.00,No
24,2025-02-14,21:20:34,30.90,64.00,330.46,7.63,3.05,5.08,254.81,25.42,50.84,79,47,79,100.00,No
25,2025-02-14,21:20:36,30.90,64.00,331.35,7.65,3.06,5.10,255.33,25.49,50.98,79,47,79,100.00,No
26,2025-02-14,21:20:38,30.90,64.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,100.00,No
27,2025-02-14,21:20:41,30.90,64.00,331.35,7.65,3.06,5.10,255.33,25.49,50.98,79,47,79,100.00,No
28,2025-02-14,21:20:43,30.90,64.00,330.46,7.63,3.05,5.08,254.81,25.42,50.84,79,47,79,100.00,No
29,2025-02-14,21:20:45,30.90,64.00,332.24,7.67,3.07,5.11,255.86,25.56,51.11,79,47,79,100.00,No
30,2025-02-14,21:20:47,30.90,64.00,330.46,7.63,3.05,5.08,254.81,25.42,50.84,79,47,79,100.00,No
31,2025-02-14,21:20:49,30.90,64.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,100.00,No
32,2025-02-14,21:20:51,30.90,64.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,100.00,No
33,2025-02-14,21:20:53,30.90,64.00,331.35,7.65,3.06,5.10,255.33,25.49,50.98,79,47,79,100.00,No
34,2025-02-14,21:20:55,30.90,64.00,330.46,7.63,3.05,5.08,254.81,25.42,50.84,79,47,79,100.00,No
35,2025-02-14,21:20:58,30.90,64.00,330.46,7.63,3.05,5.08,254.81,25.42,50.84,79,47,79,100.00,Yes
36,2025-02-14,21:21:00,30.90,64.00,330.46,7.63,3.05,5.08,254.81,25.42,50.84,79,47,79,100.00,Yes
37,2025-02-14,21:21:02,30.90,64.00,331.35,7.65,3.06,5.10,255.33,25.49,50.98,79,47,79,100.00,No
38,2025-02-14,21:21:04,30.90,64.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,100.00,Yes
39,2025-02-14,21:21:06,30.90,64.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,100.00,No
40,2025-02-14,21:21:08,30.90,64.00,330.46,7.63,3.05,5.08,254.81,25.42,50.84,79,47,79,100.00,No
