Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
172,2025-02-14,12:33:09,31.10,62.00,252.73,5.83,2.33,3.89,207.33,19.44,38.88,66,36,66,100.00,No
1,2025-02-14,12:33:11,31.10,62.00,243.64,5.62,2.25,3.75,201.56,18.74,37.48,64,34,64,100.00,No
2,2025-02-14,12:33:14,31.10,62.00,244.16,5.63,2.25,3.76,201.90,18.78,37.56,65,34,65,100.00,No
3,2025-02-14,12:33:16,31.10,62.00,243.64,5.62,2.25,3.75,201.56,18.74,37.48,64,34,64,100.00,No
4,2025-02-14,12:33:18,31.10,62.00,243.12,5.61,2.24,3.74,201.24,18.70,37.40,64,34,64,100.00,No
5,2025-02-14,12:33:20,31.10,62.00,243.12,5.61,2.24,3.74,201.24,18.70,37.40,64,34,64,100.00,No
6,2025-02-14,12:33:22,31.10,62.00,245.20,5.66,2.26,3.77,202.56,18.86,37.72,65,34,65,100.00,No
7,2025-02-14,12:33:24,31.10,62.00,244.16,5.63,2.25,3.76,201.90,18.78,37.56,65,34,65,100.00,No
8,2025-02-14,12:33:26,31.10,62.00,245.20,5.66,2.26,3.77,202.56,18.86,37.72,65,34,65,100.00,No
9,2025-02-14,12:33:28,31.10,62.00,244.16,5.63,2.25,3.76,201.90,18.78,37.56,65,34,65,100.00,No
10,2025-02-14,12:33:30,31.10,62.00,245.20,5.66,2.26,3.77,202.56,18.86,37.72,65,34,65,100.00,No
11,2025-02-14,12:33:32,31.10,62.00,245.20,5.66,2.26,3.77,202.56,18.86,37.72,65,34,65,100.00,No
12,2025-02-14,12:33:34,31.10,62.00,245.73,5.67,2.27,3.78,202.89,18.90,37.80,65,35,65,100.00,No
13,2025-02-14,12:33:37,31.10,62.00,245.73,5.67,2.27,3.78,202.89,18.90,37.80,65,35,65,100.00,No
14,2025-02-14,12:33:39,31.10,62.00,245.73,5.67,2.27,3.78,202.89,18.90,37.80,65,35,65,100.00,No
15,2025-02-14,12:33:41,31.10,62.00,246.25,5.68,2.27,3.79,203.23,18.94,37.88,65,35,65,100.00,No
16,2025-02-14,12:33:43,31.10,62.00,247.84,5.72,2.29,3.81,204.24,19.06,38.13,65,35,65,100.00,No
17,2025-02-14,12:33:45,31.10,62.00,246.25,5.68,2.27,3.79,203.23,18.94,37.88,65,35,65,100.00,No
18,2025-02-14,12:33:47,31.10,62.00,247.31,5.71,2.28,3.80,203.90,19.02,38.05,65,35,65,100.00,No
19,2025-02-14,12:33:49,31.10,62.00,247.31,5.71,2.28,3.80,203.90,19.02,38.05,65,35,65,100.00,No
20,2025-02-14,12:33:51,31.10,62.00,248.38,5.73,2.29,3.82,204.57,19.11,38.21,65,35,65,100.00,No
21,2025-02-14,12:33:53,31.10,62.00,247.31,5.71,2.28,3.80,203.90,19.02,38.05,65,35,65,100.00,No
22,2025-02-14,12:33:55,31.10,62.00,247.31,5.71,2.28,3.80,203.90,19.02,38.05,65,35,65,100.00,No
23,2025-02-14,12:33:58,31.10,62.00,247.31,5.71,2.28,3.80,203.90,19.02,38.05,65,35,65,100.00,No
24,2025-02-14,12:34:00,31.10,62.00,247.84,5.72,2.29,3.81,204.24,19.06,38.13,65,35,65,100.00,No
25,2025-02-14,12:34:02,31.10,62.00,248.38,5.73,2.29,3.82,204.57,19.11,38.21,65,35,65,100.00,No
26,2025-02-14,12:34:04,31.10,62.00,248.38,5.73,2.29,3.82,204.57,19.11,38.21,65,35,65,100.00,No
27,2025-02-14,12:34:06,31.10,62.00,248.38,5.73,2.29,3.82,204.57,19.11,38.21,65,35,65,100.00,No
28,2025-02-14,12:34:08,31.10,62.00,248.38,5.73,2.29,3.82,204.57,19.11,38.21,65,35,65,100.00,No
29,2025-02-14,12:34:10,31.10,62.00,247.84,5.72,2.29,3.81,204.24,19.06,38.13,65,35,65,100.00,No
30,2025-02-14,12:34:12,31.10,62.00,249.45,5.76,2.30,3.84,205.26,19.19,38.38,65,35,65,100.00,No
31,2025-02-14,12:34:14,31.10,62.00,249.45,5.76,2.30,3.84,205.26,19.19,38.38,65,35,65,100.00,No
32,2025-02-14,12:34:16,31.10,62.00,251.08,5.79,2.32,3.86,206.29,19.31,38.63,66,35,66,100.00,No
33,2025-02-14,12:34:18,31.10,62.00,250.00,5.77,2.31,3.85,205.60,19.23,38.46,65,35,65,100.00,No
34,2025-02-14,12:34:21,31.10,62.00,250.00,5.77,2.31,3.85,205.60,19.23,38.46,65,35,65,100.00,No
35,2025-02-14,12:34:23,31.10,62.00,250.00,5.77,2.31,3.85,205.60,19.23,38.46,65,35,65,100.00,No
36,2025-02-14,12:34:25,31.10,62.00,250.54,5.78,2.31,3.85,205.94,19.27,38.54,66,35,66,100.00,No
37,2025-02-14,12:34:27,31.10,62.00,250.54,5.78,2.31,3.85,205.94,19.27,38.54,66,35,66,100.00,No
38,2025-02-14,12:34:29,31.10,62.00,250.54,5.78,2.31,3.85,205.94,19.27,38.54,66,35,66,100.00,No
39,2025-02-14,12:34:31,31.10,62.00,250.54,5.78,2.31,3.85,205.94,19.27,38.54,66,35,66,100.00,No
