Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
1,2025-02-14,12:00:40,30.10,61.00,274.07,6.32,2.53,4.22,220.66,21.08,42.16,69,39,69,100.00,No
1,2025-02-14,12:00:42,30.10,61.00,283.25,6.54,2.61,4.36,226.32,21.79,43.58,71,40,71,100.00,Yes
2,2025-02-14,12:00:44,30.10,61.00,288.04,6.65,2.66,4.43,229.26,22.16,44.31,72,41,72,100.00,Yes
3,2025-02-14,12:00:46,30.10,61.00,282.57,6.52,2.61,4.35,225.91,21.74,43.47,71,40,71,100.00,No
4,2025-02-14,12:00:48,30.10,61.00,288.04,6.65,2.66,4.43,229.26,22.16,44.31,72,41,72,100.00,Yes
5,2025-02-14,12:00:50,30.10,61.00,285.97,6.60,2.64,4.40,227.99,22.00,43.99,71,40,71,100.00,No
6,2025-02-14,12:00:53,30.10,61.00,286.65,6.62,2.65,4.41,228.41,22.05,44.10,71,40,71,100.00,Yes
7,2025-02-14,12:00:55,30.10,61.00,288.04,6.65,2.66,4.43,229.26,22.16,44.31,72,41,72,100.00,No
8,2025-02-14,12:00:57,30.10,61.00,292.26,6.74,2.70,4.50,231.84,22.48,44.96,72,41,72,100.00,No
9,2025-02-14,12:00:59,30.10,61.00,289.43,6.68,2.67,4.45,230.11,22.26,44.53,72,41,72,100.00,Yes
10,2025-02-14,12:01:01,30.10,61.00,289.43,6.68,2.67,4.45,230.11,22.26,44.53,72,41,72,100.00,No
11,2025-02-14,12:01:03,30.10,61.00,289.43,6.68,2.67,4.45,230.11,22.26,44.53,72,41,72,100.00,Yes
12,2025-02-14,12:01:05,30.10,61.00,285.97,6.60,2.64,4.40,227.99,22.00,43.99,71,40,71,100.00,No
13,2025-02-14,12:01:07,30.10,61.00,290.14,6.70,2.68,4.46,230.54,22.32,44.64,72,41,72,100.00,Yes
14,2025-02-14,12:01:09,30.20,61.00,288.73,6.66,2.67,4.44,229.69,22.21,44.42,72,41,72,100.00,No
15,2025-02-14,12:01:11,30.20,61.00,287.34,6.63,2.65,4.42,228.84,22.10,44.21,72,40,72,100.00,No
16,2025-02-14,12:01:13,30.20,61.00,294.41,6.79,2.72,4.53,233.15,22.65,45.29,73,41,73,100.00,Yes
17,2025-02-14,12:01:16,30.20,61.00,287.34,6.63,2.65,4.42,228.84,22.10,44.21,72,40,72,100.00,No
18,2025-02-14,12:01:18,30.20,61.00,287.34,6.63,2.65,4.42,228.84,22.10,44.21,72,40,72,100.00,No
19,2025-02-14,12:01:20,30.20,61.00,289.43,6.68,2.67,4.45,230.11,22.26,44.53,72,41,72,100.00,Yes
20,2025-02-14,12:01:22,30.20,61.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
21,2025-02-14,12:01:24,30.20,61.00,289.43,6.68,2.67,4.45,230.11,22.26,44.53,72,41,72,100.00,Yes
22,2025-02-14,12:01:26,30.20,61.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
23,2025-02-14,12:01:28,30.20,61.00,290.14,6.70,2.68,4.46,230.54,22.32,44.64,72,41,72,100.00,No
24,2025-02-14,12:01:30,30.20,61.00,288.73,6.66,2.67,4.44,229.69,22.21,44.42,72,41,72,100.00,Yes
25,2025-02-14,12:01:32,30.20,61.00,290.14,6.70,2.68,4.46,230.54,22.32,44.64,72,41,72,100.00,No
26,2025-02-14,12:01:34,30.20,61.00,290.14,6.70,2.68,4.46,230.54,22.32,44.64,72,41,72,100.00,No
27,2025-02-14,12:01:36,30.20,61.00,290.14,6.70,2.68,4.46,230.54,22.32,44.64,72,41,72,100.00,No
28,2025-02-14,12:01:38,30.20,61.00,289.43,6.68,2.67,4.45,230.11,22.26,44.53,72,41,72,100.00,Yes
29,2025-02-14,12:01:41,30.20,60.00,290.14,6.70,2.68,4.46,230.54,22.32,44.64,72,41,72,100.00,No
30,2025-02-14,12:01:43,30.20,60.00,288.73,6.66,2.67,4.44,229.69,22.21,44.42,72,41,72,100.00,Yes
31,2025-02-14,12:01:45,30.20,60.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
32,2025-02-14,12:01:47,30.20,60.00,288.73,6.66,2.67,4.44,229.69,22.21,44.42,72,41,72,100.00,Yes
33,2025-02-14,12:01:49,30.20,60.00,289.43,6.68,2.67,4.45,230.11,22.26,44.53,72,41,72,100.00,No
34,2025-02-14,12:01:51,30.20,60.00,289.43,6.68,2.67,4.45,230.11,22.26,44.53,72,41,72,100.00,No
35,2025-02-14,12:01:53,30.20,60.00,290.14,6.70,2.68,4.46,230.54,22.32,44.64,72,41,72,100.00,No
36,2025-02-14,12:01:55,30.20,60.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
37,2025-02-14,12:01:57,30.20,60.00,290.14,6.70,2.68,4.46,230.54,22.32,44.64,72,41,72,100.00,No
38,2025-02-14,12:01:59,30.20,60.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,Yes
39,2025-02-14,12:02:01,30.20,61.00,290.14,6.70,2.68,4.46,230.54,22.32,44.64,72,41,72,100.00,No
40,2025-02-14,12:02:04,30.20,61.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,Yes
41,2025-02-14,12:02:06,30.20,61.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,Yes
42,2025-02-14,12:02:08,30.20,61.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
43,2025-02-14,12:02:10,30.20,61.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
44,2025-02-14,12:02:12,30.20,61.00,290.14,6.70,2.68,4.46,230.54,22.32,44.64,72,41,72,100.00,Yes
45,2025-02-14,12:02:14,30.20,61.00,288.04,6.65,2.66,4.43,229.26,22.16,44.31,72,41,72,100.00,No
46,2025-02-14,12:02:16,30.20,61.00,297.33,6.86,2.74,4.57,234.93,22.87,45.74,73,42,73,100.00,No
47,2025-02-14,12:02:18,30.20,61.00,294.41,6.79,2.72,4.53,233.15,22.65,45.29,73,41,73,100.00,Yes
48,2025-02-14,12:02:20,30.20,61.00,289.43,6.68,2.67,4.45,230.11,22.26,44.53,72,41,72,100.00,No
49,2025-02-14,12:02:22,30.20,61.00,291.55,6.73,2.69,4.49,231.41,22.43,44.85,72,41,72,100.00,No
50,2025-02-14,12:02:25,30.20,60.00,293.69,6.78,2.71,4.52,232.71,22.59,45.18,73,41,73,100.00,Yes
51,2025-02-14,12:02:27,30.20,60.00,290.14,6.70,2.68,4.46,230.54,22.32,44.64,72,41,72,100.00,No
52,2025-02-14,12:02:29,30.20,60.00,294.41,6.79,2.72,4.53,233.15,22.65,45.29,73,41,73,100.00,Yes
53,2025-02-14,12:02:31,30.20,60.00,289.43,6.68,2.67,4.45,230.11,22.26,44.53,72,41,72,100.00,Yes
54,2025-02-14,12:02:33,30.20,60.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,Yes
55,2025-02-14,12:02:35,30.20,60.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
56,2025-02-14,12:02:37,30.20,60.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,Yes
57,2025-02-14,12:02:39,30.20,60.00,291.55,6.73,2.69,4.49,231.41,22.43,44.85,72,41,72,100.00,No
58,2025-02-14,12:02:41,30.20,60.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
59,2025-02-14,12:02:43,30.20,60.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,Yes
60,2025-02-14,12:02:46,30.20,60.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
61,2025-02-14,12:02:48,30.20,60.00,291.55,6.73,2.69,4.49,231.41,22.43,44.85,72,41,72,100.00,No
62,2025-02-14,12:02:50,30.20,60.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,Yes
63,2025-02-14,12:02:52,30.20,60.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
64,2025-02-14,12:02:54,30.20,60.00,294.41,6.79,2.72,4.53,233.15,22.65,45.29,73,41,73,100.00,No
65,2025-02-14,12:02:56,30.20,61.00,292.26,6.74,2.70,4.50,231.84,22.48,44.96,72,41,72,100.00,Yes
66,2025-02-14,12:02:58,30.20,61.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
67,2025-02-14,12:03:00,30.20,61.00,292.26,6.74,2.70,4.50,231.84,22.48,44.96,72,41,72,100.00,Yes
68,2025-02-14,12:03:02,30.20,61.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
69,2025-02-14,12:03:04,30.20,61.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
70,2025-02-14,12:03:07,30.20,61.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,Yes
