Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
1,2025-02-15,10:52:35,34.00,52.00,320.10,7.39,2.95,4.92,248.64,24.62,49.25,77,45,77,100.00,No
2,2025-02-15,10:52:38,34.10,52.00,318.43,7.35,2.94,4.90,247.65,24.49,48.99,77,45,77,100.00,No
3,2025-02-15,10:52:40,34.10,52.00,319.26,7.37,2.95,4.91,248.14,24.56,49.12,77,45,77,100.00,No
4,2025-02-15,10:52:42,34.10,52.00,319.26,7.37,2.95,4.91,248.14,24.56,49.12,77,45,77,100.00,No
5,2025-02-15,10:52:44,34.10,52.00,320.10,7.39,2.95,4.92,248.64,24.62,49.25,77,45,77,100.00,No
6,2025-02-15,10:52:46,34.20,52.00,319.26,7.37,2.95,4.91,248.14,24.56,49.12,77,45,77,100.00,No
7,2025-02-15,10:52:48,34.20,52.00,318.43,7.35,2.94,4.90,247.65,24.49,48.99,77,45,77,100.00,No
8,2025-02-15,10:52:50,34.20,52.00,319.26,7.37,2.95,4.91,248.14,24.56,49.12,77,45,77,100.00,No
9,2025-02-15,10:52:53,34.20,52.00,319.26,7.37,2.95,4.91,248.14,24.56,49.12,77,45,77,100.00,No
10,2025-02-15,10:52:55,34.30,52.00,319.26,7.37,2.95,4.91,248.14,24.56,49.12,77,45,77,100.00,No
11,2025-02-15,10:52:57,34.30,52.00,320.10,7.39,2.95,4.92,248.64,24.62,49.25,77,45,77,100.00,No
12,2025-02-15,10:52:59,34.30,52.00,320.10,7.39,2.95,4.92,248.64,24.62,49.25,77,45,77,100.00,No
13,2025-02-15,10:53:01,34.40,52.00,320.10,7.39,2.95,4.92,248.64,24.62,49.25,77,45,77,100.00,No
14,2025-02-15,10:53:03,34.40,52.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
15,2025-02-15,10:53:05,34.40,52.00,319.26,7.37,2.95,4.91,248.14,24.56,49.12,77,45,77,100.00,No
16,2025-02-15,10:53:08,34.50,52.00,320.10,7.39,2.95,4.92,248.64,24.62,49.25,77,45,77,100.00,No
17,2025-02-15,10:53:10,34.50,51.00,320.94,7.41,2.96,4.94,249.15,24.69,49.38,77,45,77,100.00,No
18,2025-02-15,10:53:12,34.50,51.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
19,2025-02-15,10:53:14,34.50,50.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
20,2025-02-15,10:53:16,34.50,50.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,No
21,2025-02-15,10:53:18,34.50,49.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,No
22,2025-02-15,10:53:21,34.50,49.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,No
23,2025-02-15,10:53:23,34.50,49.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
24,2025-02-15,10:53:25,34.50,49.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
25,2025-02-15,10:53:27,34.50,49.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
26,2025-02-15,10:53:29,34.50,49.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
27,2025-02-15,10:53:31,34.50,49.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
28,2025-02-15,10:53:33,34.50,49.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
29,2025-02-15,10:53:35,34.50,49.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
30,2025-02-15,10:53:38,34.50,49.00,323.49,7.47,2.99,4.98,250.66,24.88,49.77,77,46,77,100.00,No
31,2025-02-15,10:53:40,34.50,50.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
32,2025-02-15,10:53:42,34.50,50.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
33,2025-02-15,10:53:44,34.50,50.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
34,2025-02-15,10:53:46,34.50,50.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,No
35,2025-02-15,10:53:48,34.50,50.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
36,2025-02-15,10:53:50,34.50,50.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
37,2025-02-15,10:53:53,34.50,50.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
38,2025-02-15,10:53:55,34.50,50.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
39,2025-02-15,10:53:57,34.50,50.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
40,2025-02-15,10:53:59,34.50,50.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,No
41,2025-02-15,10:54:01,34.50,50.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
42,2025-02-15,10:54:03,34.50,50.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,No
43,2025-02-15,10:54:05,34.50,50.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
44,2025-02-15,10:54:08,34.50,50.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
45,2025-02-15,10:54:10,34.50,50.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
46,2025-02-15,10:54:12,34.50,50.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
47,2025-02-15,10:54:14,34.50,50.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
48,2025-02-15,10:54:16,34.50,50.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
49,2025-02-15,10:54:18,34.50,50.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
50,2025-02-15,10:54:20,34.50,50.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
51,2025-02-15,10:54:23,34.50,50.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
52,2025-02-15,10:54:25,34.50,50.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
53,2025-02-15,10:54:27,34.50,50.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
54,2025-02-15,10:54:29,34.50,50.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
55,2025-02-15,10:54:31,34.40,50.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
56,2025-02-15,10:54:33,34.40,50.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
57,2025-02-15,10:54:35,34.40,50.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
58,2025-02-15,10:54:38,34.40,51.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
59,2025-02-15,10:54:40,34.40,51.00,320.10,7.39,2.95,4.92,248.64,24.62,49.25,77,45,77,100.00,No
60,2025-02-15,10:54:42,34.40,51.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
61,2025-02-15,10:54:44,34.40,51.00,331.35,7.65,3.06,5.10,255.33,25.49,50.98,79,47,79,100.00,No
62,2025-02-15,10:54:46,34.40,51.00,330.46,7.63,3.05,5.08,254.81,25.42,50.84,79,47,79,100.00,No
63,2025-02-15,10:54:48,34.40,52.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
64,2025-02-15,10:54:50,34.40,52.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
65,2025-02-15,10:54:53,34.40,52.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
66,2025-02-15,10:54:55,34.40,52.00,331.35,7.65,3.06,5.10,255.33,25.49,50.98,79,47,79,100.00,No
67,2025-02-15,10:54:57,34.50,52.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,100.00,No
68,2025-02-15,10:54:59,34.50,52.00,331.35,7.65,3.06,5.10,255.33,25.49,50.98,79,47,79,100.00,No
69,2025-02-15,10:55:01,34.50,51.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
70,2025-02-15,10:55:03,34.60,51.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,100.00,No
71,2025-02-15,10:55:05,34.60,51.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,100.00,No
72,2025-02-15,10:55:08,34.70,51.00,332.24,7.67,3.07,5.11,255.86,25.56,51.11,79,47,79,100.00,No
73,2025-02-15,10:55:10,34.70,51.00,331.35,7.65,3.06,5.10,255.33,25.49,50.98,79,47,79,100.00,No
74,2025-02-15,10:55:12,34.70,50.00,331.35,7.65,3.06,5.10,255.33,25.49,50.98,79,47,79,100.00,No
75,2025-02-15,10:55:14,34.80,50.00,330.46,7.63,3.05,5.08,254.81,25.42,50.84,79,47,79,100.00,No
