Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
170,2025-02-14,21:25:45,30.90,64.00,335.86,7.75,3.10,5.17,258.01,25.84,51.67,79,47,79,100.00,No
1,2025-02-14,21:25:47,30.90,64.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,100.00,No
2,2025-02-14,21:25:49,30.90,64.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,100.00,No
3,2025-02-14,21:25:51,30.90,64.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,100.00,No
4,2025-02-14,21:25:53,30.90,64.00,334.04,7.71,3.08,5.14,256.93,25.70,51.39,79,47,79,100.00,Yes
5,2025-02-14,21:25:55,30.90,64.00,335.86,7.75,3.10,5.17,258.01,25.84,51.67,79,47,79,100.00,Yes
6,2025-02-14,21:25:57,30.90,64.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,100.00,No
7,2025-02-14,21:26:00,30.90,64.00,332.24,7.67,3.07,5.11,255.86,25.56,51.11,79,47,79,100.00,No
8,2025-02-14,21:26:02,30.90,64.00,334.95,7.73,3.09,5.15,257.47,25.77,51.53,79,47,79,100.00,No
9,2025-02-14,21:26:04,30.90,64.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,100.00,No
10,2025-02-14,21:26:06,30.90,64.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,Yes
11,2025-02-14,21:26:08,30.90,64.00,334.04,7.71,3.08,5.14,256.93,25.70,51.39,79,47,79,100.00,Yes
12,2025-02-14,21:26:10,30.90,64.00,334.04,7.71,3.08,5.14,256.93,25.70,51.39,79,47,79,100.00,Yes
13,2025-02-14,21:26:12,30.90,64.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,100.00,Yes
14,2025-02-14,21:26:14,30.90,64.00,334.95,7.73,3.09,5.15,257.47,25.77,51.53,79,47,79,100.00,Yes
15,2025-02-14,21:26:17,30.90,64.00,334.95,7.73,3.09,5.15,257.47,25.77,51.53,79,47,79,100.00,No
16,2025-02-14,21:26:19,30.90,64.00,334.04,7.71,3.08,5.14,256.93,25.70,51.39,79,47,79,100.00,No
17,2025-02-14,21:26:21,30.90,64.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,100.00,No
18,2025-02-14,21:26:23,30.90,64.00,334.95,7.73,3.09,5.15,257.47,25.77,51.53,79,47,79,100.00,No
19,2025-02-14,21:26:25,30.90,64.00,334.04,7.71,3.08,5.14,256.93,25.70,51.39,79,47,79,100.00,No
20,2025-02-14,21:26:27,30.90,64.00,334.04,7.71,3.08,5.14,256.93,25.70,51.39,79,47,79,100.00,Yes
21,2025-02-14,21:26:29,30.90,64.00,334.95,7.73,3.09,5.15,257.47,25.77,51.53,79,47,79,100.00,Yes
22,2025-02-14,21:26:31,30.90,64.00,334.95,7.73,3.09,5.15,257.47,25.77,51.53,79,47,79,100.00,Yes
23,2025-02-14,21:26:34,30.90,64.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,No
24,2025-02-14,21:26:36,30.90,64.00,334.95,7.73,3.09,5.15,257.47,25.77,51.53,79,47,79,100.00,No
25,2025-02-14,21:26:38,30.90,64.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,100.00,No
26,2025-02-14,21:26:40,30.90,64.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,No
27,2025-02-14,21:26:42,30.90,64.00,334.95,7.73,3.09,5.15,257.47,25.77,51.53,79,47,79,100.00,No
28,2025-02-14,21:26:44,30.90,64.00,335.86,7.75,3.10,5.17,258.01,25.84,51.67,79,47,79,100.00,No
29,2025-02-14,21:26:46,30.90,64.00,334.04,7.71,3.08,5.14,256.93,25.70,51.39,79,47,79,100.00,No
30,2025-02-14,21:26:48,30.90,64.00,334.95,7.73,3.09,5.15,257.47,25.77,51.53,79,47,79,100.00,No
31,2025-02-14,21:26:51,30.90,64.00,334.95,7.73,3.09,5.15,257.47,25.77,51.53,79,47,79,100.00,Yes
32,2025-02-14,21:26:53,30.90,64.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,100.00,No
33,2025-02-14,21:26:55,30.90,64.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,No
34,2025-02-14,21:26:57,30.90,64.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,No
35,2025-02-14,21:26:59,30.90,64.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,No
36,2025-02-14,21:27:01,30.90,64.00,334.95,7.73,3.09,5.15,257.47,25.77,51.53,79,47,79,100.00,No
37,2025-02-14,21:27:03,30.90,64.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,No
38,2025-02-14,21:27:05,30.90,64.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,100.00,Yes
39,2025-02-14,21:27:07,30.90,64.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,No
40,2025-02-14,21:27:10,30.90,64.00,334.04,7.71,3.08,5.14,256.93,25.70,51.39,79,47,79,100.00,Yes
41,2025-02-14,21:27:12,30.90,64.00,334.95,7.73,3.09,5.15,257.47,25.77,51.53,79,47,79,100.00,No
42,2025-02-14,21:27:14,30.90,64.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,100.00,No
43,2025-02-14,21:27:16,30.90,64.00,334.95,7.73,3.09,5.15,257.47,25.77,51.53,79,47,79,100.00,Yes
44,2025-02-14,21:27:18,30.90,64.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,Yes
45,2025-02-14,21:27:20,30.90,64.00,342.37,7.90,3.16,5.27,261.85,26.34,52.67,80,48,80,100.00,No
