Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
1,2025-02-14,16:58:47,31.80,58.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
2,2025-02-14,16:58:49,31.90,58.00,346.20,7.99,3.20,5.33,264.09,26.63,53.26,81,49,81,100.00,No
3,2025-02-14,16:58:51,31.90,58.00,347.17,8.01,3.20,5.34,264.66,26.71,53.41,81,49,81,100.00,No
4,2025-02-14,16:58:53,31.90,58.00,347.17,8.01,3.20,5.34,264.66,26.71,53.41,81,49,81,100.00,No
5,2025-02-14,16:58:55,31.90,58.00,346.20,7.99,3.20,5.33,264.09,26.63,53.26,81,49,81,100.00,No
6,2025-02-14,16:58:57,31.90,58.00,345.23,7.97,3.19,5.31,263.53,26.56,53.11,81,49,81,100.00,No
7,2025-02-14,16:58:59,31.90,58.00,345.23,7.97,3.19,5.31,263.53,26.56,53.11,81,49,81,100.00,No
8,2025-02-14,16:59:02,31.90,58.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
9,2025-02-14,16:59:04,31.90,58.00,348.14,8.03,3.21,5.36,265.23,26.78,53.56,81,49,81,100.00,No
10,2025-02-14,16:59:06,31.90,58.00,346.20,7.99,3.20,5.33,264.09,26.63,53.26,81,49,81,100.00,No
11,2025-02-14,16:59:08,31.90,58.00,345.23,7.97,3.19,5.31,263.53,26.56,53.11,81,49,81,100.00,No
12,2025-02-14,16:59:10,31.90,58.00,346.20,7.99,3.20,5.33,264.09,26.63,53.26,81,49,81,100.00,No
13,2025-02-14,16:59:12,31.90,58.00,346.20,7.99,3.20,5.33,264.09,26.63,53.26,81,49,81,100.00,No
14,2025-02-14,16:59:14,31.90,58.00,346.20,7.99,3.20,5.33,264.09,26.63,53.26,81,49,81,100.00,No
15,2025-02-14,16:59:16,31.90,58.00,346.20,7.99,3.20,5.33,264.09,26.63,53.26,81,49,81,100.00,No
16,2025-02-14,16:59:19,31.90,58.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
17,2025-02-14,16:59:21,31.90,58.00,344.28,7.94,3.18,5.30,262.96,26.48,52.97,81,49,81,100.00,No
18,2025-02-14,16:59:23,31.90,58.00,346.20,7.99,3.20,5.33,264.09,26.63,53.26,81,49,81,100.00,No
19,2025-02-14,16:59:25,31.90,58.00,344.28,7.94,3.18,5.30,262.96,26.48,52.97,81,49,81,100.00,No
20,2025-02-14,16:59:27,31.90,58.00,344.28,7.94,3.18,5.30,262.96,26.48,52.97,81,49,81,100.00,No
21,2025-02-14,16:59:29,31.90,58.00,345.23,7.97,3.19,5.31,263.53,26.56,53.11,81,49,81,100.00,No
22,2025-02-14,16:59:31,31.90,58.00,344.28,7.94,3.18,5.30,262.96,26.48,52.97,81,49,81,100.00,No
23,2025-02-14,16:59:33,31.90,58.00,348.14,8.03,3.21,5.36,265.23,26.78,53.56,81,49,81,100.00,No
24,2025-02-14,16:59:36,31.90,58.00,346.20,7.99,3.20,5.33,264.09,26.63,53.26,81,49,81,100.00,No
25,2025-02-14,16:59:38,31.90,58.00,344.28,7.94,3.18,5.30,262.96,26.48,52.97,81,49,81,100.00,No
26,2025-02-14,16:59:40,31.90,59.00,345.23,7.97,3.19,5.31,263.53,26.56,53.11,81,49,81,100.00,No
27,2025-02-14,16:59:42,31.90,59.00,346.20,7.99,3.20,5.33,264.09,26.63,53.26,81,49,81,100.00,No
28,2025-02-14,16:59:44,31.90,59.00,345.23,7.97,3.19,5.31,263.53,26.56,53.11,81,49,81,100.00,No
29,2025-02-14,16:59:46,31.90,59.00,345.23,7.97,3.19,5.31,263.53,26.56,53.11,81,49,81,100.00,No
30,2025-02-14,16:59:48,31.90,58.00,345.23,7.97,3.19,5.31,263.53,26.56,53.11,81,49,81,100.00,No
31,2025-02-14,16:59:50,31.90,58.00,345.23,7.97,3.19,5.31,263.53,26.56,53.11,81,49,81,100.00,No
32,2025-02-14,16:59:53,31.90,58.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
