Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
1,2025-02-14,21:06:00,31.20,66.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,No
2,2025-02-14,21:06:03,31.20,66.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
3,2025-02-14,21:06:05,31.20,66.00,323.49,7.47,2.99,4.98,250.66,24.88,49.77,77,46,77,100.00,No
4,2025-02-14,21:06:07,31.20,66.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,Yes
5,2025-02-14,21:06:09,31.30,65.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,No
6,2025-02-14,21:06:11,31.30,65.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
7,2025-02-14,21:06:13,31.30,65.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,No
8,2025-02-14,21:06:15,31.30,64.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,No
9,2025-02-14,21:06:17,31.30,64.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,Yes
10,2025-02-14,21:06:20,31.30,64.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
11,2025-02-14,21:06:22,31.30,64.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,Yes
12,2025-02-14,21:06:24,31.30,64.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,Yes
13,2025-02-14,21:06:26,31.30,64.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,Yes
14,2025-02-14,21:06:28,31.30,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,Yes
15,2025-02-14,21:06:30,31.30,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
16,2025-02-14,21:06:32,31.30,63.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,No
17,2025-02-14,21:06:34,31.30,63.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,Yes
18,2025-02-14,21:06:36,31.30,63.00,323.49,7.47,2.99,4.98,250.66,24.88,49.77,77,46,77,100.00,Yes
19,2025-02-14,21:06:39,31.30,63.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,Yes
20,2025-02-14,21:06:41,31.30,63.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,Yes
21,2025-02-14,21:06:43,31.30,63.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,Yes
22,2025-02-14,21:06:45,31.30,63.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,Yes
23,2025-02-14,21:06:47,31.30,63.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,Yes
24,2025-02-14,21:06:49,31.30,63.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,Yes
25,2025-02-14,21:06:51,31.30,63.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,No
26,2025-02-14,21:06:53,31.30,63.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
27,2025-02-14,21:06:56,31.30,63.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,Yes
28,2025-02-14,21:06:58,31.30,63.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,Yes
29,2025-02-14,21:07:00,31.30,63.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,Yes
30,2025-02-14,21:07:02,31.20,63.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,Yes
31,2025-02-14,21:07:04,31.20,63.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,Yes
32,2025-02-14,21:07:06,31.20,63.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
33,2025-02-14,21:07:08,31.20,63.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,No
34,2025-02-14,21:07:11,31.20,63.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
35,2025-02-14,21:07:13,31.20,63.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,Yes
36,2025-02-14,21:07:15,31.20,63.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,Yes
37,2025-02-14,21:07:17,31.20,63.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,Yes
38,2025-02-14,21:07:19,31.20,63.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
39,2025-02-14,21:07:21,31.20,63.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,No
40,2025-02-14,21:07:23,31.20,63.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,Yes
41,2025-02-14,21:07:25,31.20,63.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,Yes
42,2025-02-14,21:07:27,31.20,63.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,No
43,2025-02-14,21:07:30,31.20,63.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,Yes
44,2025-02-14,21:07:32,31.20,63.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,Yes
45,2025-02-14,21:07:34,31.20,64.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
46,2025-02-14,21:07:36,31.20,64.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,Yes
47,2025-02-14,21:07:38,31.20,64.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
