Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
1,2025-02-14,15:28:32,33.20,53.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,No
2,2025-02-14,15:28:34,33.20,53.00,323.49,7.47,2.99,4.98,250.66,24.88,49.77,77,46,77,100.00,No
3,2025-02-14,15:28:36,33.30,53.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
4,2025-02-14,15:28:38,33.30,53.00,323.49,7.47,2.99,4.98,250.66,24.88,49.77,77,46,77,100.00,No
5,2025-02-14,15:28:40,33.30,53.00,323.49,7.47,2.99,4.98,250.66,24.88,49.77,77,46,77,100.00,No
6,2025-02-14,15:28:42,33.30,53.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
7,2025-02-14,15:28:44,33.40,53.00,323.49,7.47,2.99,4.98,250.66,24.88,49.77,77,46,77,100.00,No
8,2025-02-14,15:28:46,33.40,53.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
9,2025-02-14,15:28:48,33.40,53.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
10,2025-02-14,15:28:51,33.40,53.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
11,2025-02-14,15:28:53,33.40,52.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
12,2025-02-14,15:28:55,33.40,52.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
13,2025-02-14,15:28:57,33.40,52.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
14,2025-02-14,15:28:59,33.40,52.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,No
15,2025-02-14,15:29:01,33.40,52.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,No
16,2025-02-14,15:29:03,33.50,52.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,No
17,2025-02-14,15:29:05,33.50,52.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
18,2025-02-14,15:29:08,33.50,52.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
19,2025-02-14,15:29:10,33.50,52.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,No
20,2025-02-14,15:29:12,33.50,52.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
21,2025-02-14,15:29:14,33.50,52.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
22,2025-02-14,15:29:16,33.50,52.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
23,2025-02-14,15:29:18,33.50,52.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
24,2025-02-14,15:29:20,33.50,52.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
25,2025-02-14,15:29:22,33.50,52.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
26,2025-02-14,15:29:24,33.50,52.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
27,2025-02-14,15:29:26,33.50,52.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,No
28,2025-02-14,15:29:29,33.50,52.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
29,2025-02-14,15:29:31,33.50,52.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
30,2025-02-14,15:29:33,33.50,52.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
31,2025-02-14,15:29:35,33.40,52.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,No
32,2025-02-14,15:29:37,33.40,52.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
33,2025-02-14,15:29:39,33.40,53.00,323.49,7.47,2.99,4.98,250.66,24.88,49.77,77,46,77,100.00,No
34,2025-02-14,15:29:41,33.40,53.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
