Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
169,2025-02-15,10:58:36,34.70,47.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,100.00,No
1,2025-02-15,10:58:38,34.70,47.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,100.00,No
2,2025-02-15,10:58:40,34.70,47.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,100.00,No
3,2025-02-15,10:58:42,34.70,47.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,100.00,No
4,2025-02-15,10:58:44,34.70,47.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,100.00,No
5,2025-02-15,10:58:46,34.70,47.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,100.00,No
6,2025-02-15,10:58:49,34.70,47.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,100.00,No
7,2025-02-15,10:58:51,34.70,47.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,100.00,No
8,2025-02-15,10:58:53,34.70,48.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,100.00,No
9,2025-02-15,10:58:55,34.70,48.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,100.00,No
10,2025-02-15,10:58:57,34.70,48.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,100.00,No
11,2025-02-15,10:58:59,34.70,48.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,100.00,No
12,2025-02-15,10:59:01,34.70,48.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,100.00,No
13,2025-02-15,10:59:04,34.70,48.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,100.00,No
14,2025-02-15,10:59:06,34.70,48.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,100.00,No
15,2025-02-15,10:59:08,34.70,48.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,100.00,No
16,2025-02-15,10:59:10,34.70,48.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,100.00,No
17,2025-02-15,10:59:12,34.80,48.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,100.00,No
18,2025-02-15,10:59:14,34.70,48.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,100.00,No
19,2025-02-15,10:59:16,34.70,48.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,100.00,No
20,2025-02-15,10:59:18,34.70,48.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,100.00,No
21,2025-02-15,10:59:21,34.70,48.00,361.25,8.34,3.33,5.56,272.88,27.79,55.58,83,51,83,100.00,No
22,2025-02-15,10:59:23,34.70,48.00,362.30,8.36,3.34,5.57,273.49,27.87,55.74,84,51,84,100.00,No
23,2025-02-15,10:59:25,34.60,48.00,362.30,8.36,3.34,5.57,273.49,27.87,55.74,84,51,84,100.00,No
24,2025-02-15,10:59:27,34.50,48.00,362.30,8.36,3.34,5.57,273.49,27.87,55.74,84,51,84,100.00,No
25,2025-02-15,10:59:29,34.40,48.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,100.00,No
26,2025-02-15,10:59:31,34.20,48.00,360.21,8.31,3.33,5.54,272.27,27.71,55.42,83,51,83,100.00,No
27,2025-02-15,10:59:33,34.10,49.00,360.21,8.31,3.33,5.54,272.27,27.71,55.42,83,51,83,100.00,No
28,2025-02-15,10:59:36,34.00,49.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,100.00,No
29,2025-02-15,10:59:38,33.90,49.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,100.00,No
30,2025-02-15,10:59:40,33.80,49.00,360.21,8.31,3.33,5.54,272.27,27.71,55.42,83,51,83,100.00,No
31,2025-02-15,10:59:42,33.80,50.00,360.21,8.31,3.33,5.54,272.27,27.71,55.42,83,51,83,100.00,No
32,2025-02-15,10:59:44,33.70,50.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,100.00,No
33,2025-02-15,10:59:46,33.70,50.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,100.00,No
34,2025-02-15,10:59:48,33.60,50.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,100.00,No
35,2025-02-15,10:59:51,33.60,50.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,100.00,No
36,2025-02-15,10:59:53,33.60,50.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,100.00,No
37,2025-02-15,10:59:55,33.60,50.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,100.00,No
38,2025-02-15,10:59:57,33.50,50.00,360.21,8.31,3.33,5.54,272.27,27.71,55.42,83,51,83,100.00,No
39,2025-02-15,10:59:59,33.50,50.00,360.21,8.31,3.33,5.54,272.27,27.71,55.42,83,51,83,100.00,No
40,2025-02-15,11:00:01,33.50,50.00,363.35,8.38,3.35,5.59,274.10,27.95,55.90,84,51,84,100.00,No
41,2025-02-15,11:00:03,33.60,51.00,364.41,8.41,3.36,5.61,274.71,28.03,56.06,84,51,84,100.00,No
42,2025-02-15,11:00:06,33.60,51.00,365.47,8.43,3.37,5.62,275.33,28.11,56.23,84,51,84,100.00,No
43,2025-02-15,11:00:08,33.60,51.00,364.41,8.41,3.36,5.61,274.71,28.03,56.06,84,51,84,100.00,No
44,2025-02-15,11:00:10,33.60,51.00,362.30,8.36,3.34,5.57,273.49,27.87,55.74,84,51,84,100.00,No
45,2025-02-15,11:00:12,33.60,51.00,362.30,8.36,3.34,5.57,273.49,27.87,55.74,84,51,84,100.00,No
46,2025-02-15,11:00:14,33.60,51.00,364.41,8.41,3.36,5.61,274.71,28.03,56.06,84,51,84,100.00,No
47,2025-02-15,11:00:16,33.60,51.00,361.25,8.34,3.33,5.56,272.88,27.79,55.58,83,51,83,100.00,No
48,2025-02-15,11:00:18,33.60,51.00,364.41,8.41,3.36,5.61,274.71,28.03,56.06,84,51,84,100.00,No
49,2025-02-15,11:00:21,33.60,51.00,362.30,8.36,3.34,5.57,273.49,27.87,55.74,84,51,84,100.00,No
50,2025-02-15,11:00:23,33.60,51.00,364.41,8.41,3.36,5.61,274.71,28.03,56.06,84,51,84,100.00,No
51,2025-02-15,11:00:25,33.50,51.00,362.30,8.36,3.34,5.57,273.49,27.87,55.74,84,51,84,100.00,No
52,2025-02-15,11:00:27,33.50,51.00,365.47,8.43,3.37,5.62,275.33,28.11,56.23,84,51,84,100.00,No
53,2025-02-15,11:00:29,33.50,51.00,365.47,8.43,3.37,5.62,275.33,28.11,56.23,84,51,84,100.00,No
