Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
1,2025-02-14,21:31:46,30.90,64.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,Yes
2,2025-02-14,21:31:48,30.90,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,Yes
3,2025-02-14,21:31:50,30.90,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,Yes
4,2025-02-14,21:31:53,30.90,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,Yes
5,2025-02-14,21:31:55,30.90,64.00,341.43,7.88,3.15,5.25,261.29,26.26,52.53,80,48,80,100.00,Yes
6,2025-02-14,21:31:57,30.90,64.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,Yes
7,2025-02-14,21:31:59,30.90,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
8,2025-02-14,21:32:01,30.90,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
9,2025-02-14,21:32:03,30.90,64.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,No
10,2025-02-14,21:32:05,30.90,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
11,2025-02-14,21:32:07,30.90,64.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,Yes
12,2025-02-14,21:32:10,30.90,64.00,339.56,7.84,3.13,5.22,260.19,26.12,52.24,80,48,80,100.00,Yes
13,2025-02-14,21:32:12,30.90,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
14,2025-02-14,21:32:14,30.90,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
15,2025-02-14,21:32:16,30.90,64.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,No
16,2025-02-14,21:32:18,30.90,64.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,Yes
17,2025-02-14,21:32:20,30.90,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,Yes
18,2025-02-14,21:32:22,30.90,64.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,No
19,2025-02-14,21:32:24,30.90,64.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,No
20,2025-02-14,21:32:27,30.90,64.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,No
21,2025-02-14,21:32:29,30.90,64.00,339.56,7.84,3.13,5.22,260.19,26.12,52.24,80,48,80,100.00,Yes
22,2025-02-14,21:32:31,30.90,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,Yes
23,2025-02-14,21:32:33,30.90,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,Yes
24,2025-02-14,21:32:35,30.90,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,Yes
25,2025-02-14,21:32:37,30.90,64.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,Yes
26,2025-02-14,21:32:39,30.90,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,Yes
27,2025-02-14,21:32:41,30.90,64.00,341.43,7.88,3.15,5.25,261.29,26.26,52.53,80,48,80,100.00,Yes
28,2025-02-14,21:32:44,30.90,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,Yes
29,2025-02-14,21:32:46,30.90,64.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,Yes
30,2025-02-14,21:32:48,30.90,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,Yes
31,2025-02-14,21:32:50,30.90,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,Yes
32,2025-02-14,21:32:52,30.90,64.00,339.56,7.84,3.13,5.22,260.19,26.12,52.24,80,48,80,100.00,No
33,2025-02-14,21:32:54,30.90,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,Yes
34,2025-02-14,21:32:56,30.90,64.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,Yes
35,2025-02-14,21:32:58,30.90,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,Yes
36,2025-02-14,21:33:00,30.90,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,Yes
37,2025-02-14,21:33:03,30.90,64.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,No
38,2025-02-14,21:33:05,30.90,64.00,334.95,7.73,3.09,5.15,257.47,25.77,51.53,79,47,79,100.00,No
39,2025-02-14,21:33:07,30.90,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
40,2025-02-14,21:33:09,30.90,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
41,2025-02-14,21:33:11,30.90,64.00,335.86,7.75,3.10,5.17,258.01,25.84,51.67,79,47,79,100.00,No
42,2025-02-14,21:33:13,30.90,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
43,2025-02-14,21:33:15,30.90,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,Yes
44,2025-02-14,21:33:18,30.90,64.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,Yes
45,2025-02-14,21:33:20,30.90,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,Yes
46,2025-02-14,21:33:22,30.90,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
47,2025-02-14,21:33:24,30.90,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
48,2025-02-14,21:33:26,30.90,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,Yes
49,2025-02-14,21:33:28,30.90,64.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,Yes
50,2025-02-14,21:33:30,30.90,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
51,2025-02-14,21:33:32,30.90,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
52,2025-02-14,21:33:35,30.90,64.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,No
53,2025-02-14,21:33:37,30.90,64.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,Yes
54,2025-02-14,21:33:39,30.90,64.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,No
55,2025-02-14,21:33:41,30.90,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
56,2025-02-14,21:33:43,30.90,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
57,2025-02-14,21:33:45,30.90,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,Yes
58,2025-02-14,21:33:47,30.90,64.00,339.56,7.84,3.13,5.22,260.19,26.12,52.24,80,48,80,100.00,Yes
59,2025-02-14,21:33:49,30.90,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
60,2025-02-14,21:33:52,30.90,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,Yes
