Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
1,2025-02-15,10:40:33,30.10,66.00,415.80,9.60,3.84,6.40,304.04,31.98,63.97,92,55,92,100.00,No
1,2025-02-15,10:40:35,30.10,66.00,398.92,9.21,3.68,6.14,294.51,30.69,61.37,90,54,90,100.00,No
2,2025-02-15,10:40:37,30.10,66.00,386.78,8.93,3.57,5.95,287.59,29.75,59.50,88,53,88,100.00,No
3,2025-02-15,10:40:39,30.10,66.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
4,2025-02-15,10:40:41,30.10,66.00,361.25,8.34,3.33,5.56,272.88,27.79,55.58,83,51,83,100.00,No
5,2025-02-15,10:40:43,30.10,66.00,350.10,8.08,3.23,5.39,266.38,26.93,53.86,82,49,82,100.00,No
6,2025-02-15,10:40:46,30.10,66.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
7,2025-02-15,10:40:48,30.10,66.00,334.04,7.71,3.08,5.14,256.93,25.70,51.39,79,47,79,100.00,No
8,2025-02-15,10:40:50,30.10,66.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,No
9,2025-02-15,10:40:52,30.10,66.00,316.78,7.31,2.92,4.87,246.66,24.37,48.73,76,45,76,100.00,No
10,2025-02-15,10:40:54,30.10,66.00,314.32,7.25,2.90,4.84,245.19,24.18,48.36,76,44,76,100.00,No
11,2025-02-15,10:40:56,30.10,66.00,307.95,7.11,2.84,4.74,241.35,23.69,47.38,75,43,75,100.00,No
12,2025-02-15,10:40:58,30.10,65.00,304.08,7.02,2.81,4.68,239.02,23.39,46.78,74,43,74,100.00,No
13,2025-02-15,10:41:00,30.10,65.00,301.80,6.96,2.79,4.64,237.64,23.22,46.43,74,42,74,100.00,No
14,2025-02-15,10:41:03,30.10,65.00,298.81,6.90,2.76,4.60,235.82,22.99,45.97,73,42,73,100.00,No
15,2025-02-15,10:41:05,30.10,65.00,294.41,6.79,2.72,4.53,233.15,22.65,45.29,73,41,73,100.00,No
16,2025-02-15,10:41:07,30.10,65.00,292.98,6.76,2.70,4.51,232.28,22.54,45.07,72,41,72,100.00,No
17,2025-02-15,10:41:09,30.10,65.00,291.55,6.73,2.69,4.49,231.41,22.43,44.85,72,41,72,100.00,No
18,2025-02-15,10:41:11,30.10,65.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
19,2025-02-15,10:41:13,30.10,65.00,290.14,6.70,2.68,4.46,230.54,22.32,44.64,72,41,72,100.00,No
20,2025-02-15,10:41:15,30.10,65.00,288.73,6.66,2.67,4.44,229.69,22.21,44.42,72,41,72,100.00,No
21,2025-02-15,10:41:18,30.10,65.00,287.34,6.63,2.65,4.42,228.84,22.10,44.21,72,40,72,100.00,No
22,2025-02-15,10:41:20,30.10,65.00,285.97,6.60,2.64,4.40,227.99,22.00,43.99,71,40,71,100.00,No
23,2025-02-15,10:41:22,30.10,65.00,285.28,6.58,2.63,4.39,227.57,21.94,43.89,71,40,71,100.00,No
24,2025-02-15,10:41:24,30.10,65.00,286.65,6.62,2.65,4.41,228.41,22.05,44.10,71,40,71,100.00,No
25,2025-02-15,10:41:26,30.10,65.00,283.25,6.54,2.61,4.36,226.32,21.79,43.58,71,40,71,100.00,No
26,2025-02-15,10:41:28,30.10,65.00,282.57,6.52,2.61,4.35,225.91,21.74,43.47,71,40,71,100.00,No
27,2025-02-15,10:41:30,30.10,65.00,283.25,6.54,2.61,4.36,226.32,21.79,43.58,71,40,71,100.00,No
28,2025-02-15,10:41:33,30.10,65.00,281.90,6.51,2.60,4.34,225.49,21.68,43.37,71,40,71,100.00,No
29,2025-02-15,10:41:35,30.10,65.00,281.90,6.51,2.60,4.34,225.49,21.68,43.37,71,40,71,100.00,No
30,2025-02-15,10:41:37,30.10,65.00,281.23,6.49,2.60,4.33,225.08,21.63,43.27,71,40,71,100.00,No
31,2025-02-15,10:41:39,30.10,65.00,280.57,6.47,2.59,4.32,224.67,21.58,43.16,70,39,70,100.00,No
32,2025-02-15,10:41:41,30.10,65.00,281.90,6.51,2.60,4.34,225.49,21.68,43.37,71,40,71,100.00,No
33,2025-02-15,10:41:43,30.10,65.00,279.91,6.46,2.58,4.31,224.27,21.53,43.06,70,39,70,100.00,No
34,2025-02-15,10:41:45,30.10,65.00,280.57,6.47,2.59,4.32,224.67,21.58,43.16,70,39,70,100.00,No
35,2025-02-15,10:41:47,30.10,65.00,279.25,6.44,2.58,4.30,223.86,21.48,42.96,70,39,70,100.00,No
36,2025-02-15,10:41:50,30.10,65.00,279.91,6.46,2.58,4.31,224.27,21.53,43.06,70,39,70,100.00,No
37,2025-02-15,10:41:52,30.10,65.00,279.25,6.44,2.58,4.30,223.86,21.48,42.96,70,39,70,100.00,No
38,2025-02-15,10:41:54,30.10,65.00,279.25,6.44,2.58,4.30,223.86,21.48,42.96,70,39,70,100.00,No
39,2025-02-15,10:41:56,30.10,65.00,279.25,6.44,2.58,4.30,223.86,21.48,42.96,70,39,70,100.00,No
40,2025-02-15,10:41:58,30.10,65.00,279.25,6.44,2.58,4.30,223.86,21.48,42.96,70,39,70,100.00,No
41,2025-02-15,10:42:00,30.10,65.00,280.57,6.47,2.59,4.32,224.67,21.58,43.16,70,39,70,100.00,No
42,2025-02-15,10:42:02,30.10,65.00,279.25,6.44,2.58,4.30,223.86,21.48,42.96,70,39,70,100.00,No
43,2025-02-15,10:42:05,30.10,65.00,279.25,6.44,2.58,4.30,223.86,21.48,42.96,70,39,70,100.00,No
44,2025-02-15,10:42:07,30.10,65.00,279.91,6.46,2.58,4.31,224.27,21.53,43.06,70,39,70,100.00,No
45,2025-02-15,10:42:09,30.10,65.00,290.14,6.70,2.68,4.46,230.54,22.32,44.64,72,41,72,100.00,No
46,2025-02-15,10:42:11,30.10,65.00,279.25,6.44,2.58,4.30,223.86,21.48,42.96,70,39,70,100.00,No
47,2025-02-15,10:42:13,30.10,65.00,278.59,6.43,2.57,4.29,223.46,21.43,42.86,70,39,70,100.00,No
48,2025-02-15,10:42:15,30.10,65.00,279.25,6.44,2.58,4.30,223.86,21.48,42.96,70,39,70,100.00,No
49,2025-02-15,10:42:17,30.10,65.00,279.91,6.46,2.58,4.31,224.27,21.53,43.06,70,39,70,100.00,No
50,2025-02-15,10:42:20,30.10,65.00,280.57,6.47,2.59,4.32,224.67,21.58,43.16,70,39,70,100.00,No
51,2025-02-15,10:42:22,30.10,65.00,279.91,6.46,2.58,4.31,224.27,21.53,43.06,70,39,70,100.00,No
52,2025-02-15,10:42:24,30.10,65.00,279.25,6.44,2.58,4.30,223.86,21.48,42.96,70,39,70,100.00,No
53,2025-02-15,10:42:26,30.10,65.00,279.25,6.44,2.58,4.30,223.86,21.48,42.96,70,39,70,100.00,No
54,2025-02-15,10:42:28,30.10,65.00,279.91,6.46,2.58,4.31,224.27,21.53,43.06,70,39,70,100.00,No
55,2025-02-15,10:42:30,30.10,65.00,279.25,6.44,2.58,4.30,223.86,21.48,42.96,70,39,70,100.00,No
56,2025-02-15,10:42:32,30.10,65.00,279.91,6.46,2.58,4.31,224.27,21.53,43.06,70,39,70,100.00,No
57,2025-02-15,10:42:35,30.10,65.00,279.91,6.46,2.58,4.31,224.27,21.53,43.06,70,39,70,100.00,No
58,2025-02-15,10:42:37,30.10,65.00,279.91,6.46,2.58,4.31,224.27,21.53,43.06,70,39,70,100.00,No
59,2025-02-15,10:42:39,30.10,65.00,278.59,6.43,2.57,4.29,223.46,21.43,42.86,70,39,70,100.00,No
60,2025-02-15,10:42:41,30.10,65.00,279.25,6.44,2.58,4.30,223.86,21.48,42.96,70,39,70,100.00,No
61,2025-02-15,10:42:43,30.10,65.00,279.91,6.46,2.58,4.31,224.27,21.53,43.06,70,39,70,100.00,No
62,2025-02-15,10:42:45,30.10,65.00,279.25,6.44,2.58,4.30,223.86,21.48,42.96,70,39,70,100.00,No
63,2025-02-15,10:42:47,30.10,65.00,280.57,6.47,2.59,4.32,224.67,21.58,43.16,70,39,70,100.00,No
64,2025-02-15,10:42:50,30.10,65.00,279.91,6.46,2.58,4.31,224.27,21.53,43.06,70,39,70,100.00,No
65,2025-02-15,10:42:52,30.10,65.00,279.91,6.46,2.58,4.31,224.27,21.53,43.06,70,39,70,100.00,No
66,2025-02-15,10:42:54,30.10,65.00,281.23,6.49,2.60,4.33,225.08,21.63,43.27,71,40,71,100.00,No
67,2025-02-15,10:42:56,30.10,65.00,280.57,6.47,2.59,4.32,224.67,21.58,43.16,70,39,70,100.00,No
68,2025-02-15,10:42:58,30.10,66.00,280.57,6.47,2.59,4.32,224.67,21.58,43.16,70,39,70,100.00,No
69,2025-02-15,10:43:00,30.10,66.00,281.90,6.51,2.60,4.34,225.49,21.68,43.37,71,40,71,100.00,No
70,2025-02-15,10:43:02,30.10,66.00,281.23,6.49,2.60,4.33,225.08,21.63,43.27,71,40,71,100.00,No
