Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
172,2025-02-13,22:44:12,31.20,64.00,298.07,6.88,2.75,4.59,235.37,22.93,45.86,73,42,73,0.00,No
1,2025-02-13,22:44:14,31.20,64.00,298.07,6.88,2.75,4.59,235.37,22.93,45.86,73,42,73,0.00,No
2,2025-02-13,22:44:16,31.20,64.00,294.41,6.79,2.72,4.53,233.15,22.65,45.29,73,41,73,0.00,No
3,2025-02-13,22:44:18,31.20,64.00,302.56,6.98,2.79,4.65,238.10,23.27,46.55,74,43,74,0.00,No
4,2025-02-13,22:44:20,31.20,64.00,301.80,6.96,2.79,4.64,237.64,23.22,46.43,74,42,74,0.00,No
5,2025-02-13,22:44:22,31.20,64.00,293.69,6.78,2.71,4.52,232.71,22.59,45.18,73,41,73,0.00,No
6,2025-02-13,22:44:25,31.20,64.00,304.08,7.02,2.81,4.68,239.02,23.39,46.78,74,43,74,0.00,No
7,2025-02-13,22:44:27,31.20,64.00,295.14,6.81,2.72,4.54,233.59,22.70,45.41,73,42,73,0.00,No
8,2025-02-13,22:44:29,31.20,64.00,320.10,7.39,2.95,4.92,248.64,24.62,49.25,77,45,77,0.00,No
9,2025-02-13,22:44:31,31.20,64.00,314.32,7.25,2.90,4.84,245.19,24.18,48.36,76,44,76,0.00,No
10,2025-02-13,22:44:33,31.20,64.00,295.87,6.83,2.73,4.55,234.04,22.76,45.52,73,42,73,0.00,No
11,2025-02-13,22:44:35,31.20,64.00,304.85,7.03,2.81,4.69,239.48,23.45,46.90,74,43,74,0.00,No
12,2025-02-13,22:44:37,31.20,64.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,0.00,No
13,2025-02-13,22:44:39,31.20,64.00,308.73,7.12,2.85,4.75,241.83,23.75,47.50,75,43,75,0.00,No
14,2025-02-13,22:44:41,31.20,64.00,295.14,6.81,2.72,4.54,233.59,22.70,45.41,73,42,73,0.00,No
15,2025-02-13,22:44:43,31.20,64.00,304.85,7.03,2.81,4.69,239.48,23.45,46.90,74,43,74,0.00,No
