Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
1,2025-02-14,23:17:55,30.90,66.00,320.94,7.41,2.96,4.94,249.15,24.69,49.38,77,45,77,100.00,No
2,2025-02-14,23:17:57,30.90,66.00,323.49,7.47,2.99,4.98,250.66,24.88,49.77,77,46,77,100.00,No
3,2025-02-14,23:17:59,30.90,66.00,320.94,7.41,2.96,4.94,249.15,24.69,49.38,77,45,77,100.00,No
4,2025-02-14,23:18:01,30.90,66.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
5,2025-02-14,23:18:03,30.90,66.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
6,2025-02-14,23:18:05,30.90,66.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,No
7,2025-02-14,23:18:07,30.90,66.00,321.79,7.43,2.97,4.95,249.65,24.75,49.51,77,45,77,100.00,No
8,2025-02-14,23:18:10,30.90,66.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
9,2025-02-14,23:18:12,30.90,66.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,No
10,2025-02-14,23:18:14,30.90,66.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
11,2025-02-14,23:18:16,30.90,66.00,323.49,7.47,2.99,4.98,250.66,24.88,49.77,77,46,77,100.00,No
12,2025-02-14,23:18:18,30.90,66.00,320.94,7.41,2.96,4.94,249.15,24.69,49.38,77,45,77,100.00,No
13,2025-02-14,23:18:20,30.90,66.00,320.94,7.41,2.96,4.94,249.15,24.69,49.38,77,45,77,100.00,No
14,2025-02-14,23:18:22,30.90,66.00,323.49,7.47,2.99,4.98,250.66,24.88,49.77,77,46,77,100.00,No
15,2025-02-14,23:18:25,30.90,66.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
16,2025-02-14,23:18:27,30.90,66.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,No
17,2025-02-14,23:18:29,30.90,66.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
18,2025-02-14,23:18:31,30.90,66.00,323.49,7.47,2.99,4.98,250.66,24.88,49.77,77,46,77,100.00,No
19,2025-02-14,23:18:33,30.90,66.00,323.49,7.47,2.99,4.98,250.66,24.88,49.77,77,46,77,100.00,No
20,2025-02-14,23:18:35,30.90,66.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
21,2025-02-14,23:18:37,30.90,66.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
22,2025-02-14,23:18:39,30.90,66.00,320.10,7.39,2.95,4.92,248.64,24.62,49.25,77,45,77,100.00,No
23,2025-02-14,23:18:42,30.90,66.00,320.10,7.39,2.95,4.92,248.64,24.62,49.25,77,45,77,100.00,No
24,2025-02-14,23:18:44,30.90,66.00,320.10,7.39,2.95,4.92,248.64,24.62,49.25,77,45,77,100.00,No
25,2025-02-14,23:18:46,30.90,66.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
26,2025-02-14,23:18:48,30.90,66.00,323.49,7.47,2.99,4.98,250.66,24.88,49.77,77,46,77,100.00,No
27,2025-02-14,23:18:50,30.90,66.00,320.94,7.41,2.96,4.94,249.15,24.69,49.38,77,45,77,100.00,No
28,2025-02-14,23:18:52,30.90,66.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
29,2025-02-14,23:18:54,30.90,66.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,No
30,2025-02-14,23:18:57,30.90,66.00,323.49,7.47,2.99,4.98,250.66,24.88,49.77,77,46,77,100.00,No
31,2025-02-14,23:18:59,30.90,66.00,321.79,7.43,2.97,4.95,249.65,24.75,49.51,77,45,77,100.00,No
32,2025-02-14,23:19:01,30.90,66.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
33,2025-02-14,23:19:03,30.90,66.00,320.94,7.41,2.96,4.94,249.15,24.69,49.38,77,45,77,100.00,No
34,2025-02-14,23:19:05,30.90,66.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,No
35,2025-02-14,23:19:07,30.90,66.00,321.79,7.43,2.97,4.95,249.65,24.75,49.51,77,45,77,100.00,No
