Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
1,2025-02-14,23:11:53,30.80,66.00,320.10,7.39,2.95,4.92,248.64,24.62,49.25,77,45,77,100.00,No
2,2025-02-14,23:11:55,30.80,66.00,323.49,7.47,2.99,4.98,250.66,24.88,49.77,77,46,77,100.00,No
3,2025-02-14,23:11:58,30.80,66.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
4,2025-02-14,23:12:00,30.80,66.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
5,2025-02-14,23:12:02,30.80,66.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
6,2025-02-14,23:12:04,30.80,66.00,320.94,7.41,2.96,4.94,249.15,24.69,49.38,77,45,77,100.00,No
7,2025-02-14,23:12:06,30.80,66.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
8,2025-02-14,23:12:08,30.80,66.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
9,2025-02-14,23:12:10,30.80,66.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
10,2025-02-14,23:12:12,30.80,66.00,323.49,7.47,2.99,4.98,250.66,24.88,49.77,77,46,77,100.00,No
11,2025-02-14,23:12:15,30.80,66.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
12,2025-02-14,23:12:17,30.80,66.00,323.49,7.47,2.99,4.98,250.66,24.88,49.77,77,46,77,100.00,No
13,2025-02-14,23:12:19,30.80,66.00,320.94,7.41,2.96,4.94,249.15,24.69,49.38,77,45,77,100.00,No
14,2025-02-14,23:12:21,30.80,66.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
15,2025-02-14,23:12:23,30.80,66.00,323.49,7.47,2.99,4.98,250.66,24.88,49.77,77,46,77,100.00,No
16,2025-02-14,23:12:25,30.80,66.00,320.94,7.41,2.96,4.94,249.15,24.69,49.38,77,45,77,100.00,No
17,2025-02-14,23:12:27,30.80,66.00,320.94,7.41,2.96,4.94,249.15,24.69,49.38,77,45,77,100.00,No
18,2025-02-14,23:12:30,30.80,66.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,No
19,2025-02-14,23:12:32,30.80,66.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
20,2025-02-14,23:12:34,30.80,66.00,321.79,7.43,2.97,4.95,249.65,24.75,49.51,77,45,77,100.00,No
21,2025-02-14,23:12:36,30.80,66.00,321.79,7.43,2.97,4.95,249.65,24.75,49.51,77,45,77,100.00,No
22,2025-02-14,23:12:38,30.80,66.00,320.94,7.41,2.96,4.94,249.15,24.69,49.38,77,45,77,100.00,No
23,2025-02-14,23:12:40,30.80,66.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
24,2025-02-14,23:12:42,30.80,66.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
25,2025-02-14,23:12:44,30.80,66.00,320.94,7.41,2.96,4.94,249.15,24.69,49.38,77,45,77,100.00,No
26,2025-02-14,23:12:47,30.80,66.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
27,2025-02-14,23:12:49,30.80,66.00,320.94,7.41,2.96,4.94,249.15,24.69,49.38,77,45,77,100.00,No
28,2025-02-14,23:12:51,30.80,66.00,320.10,7.39,2.95,4.92,248.64,24.62,49.25,77,45,77,100.00,No
29,2025-02-14,23:12:53,30.80,66.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
30,2025-02-14,23:12:55,30.80,66.00,319.26,7.37,2.95,4.91,248.14,24.56,49.12,77,45,77,100.00,No
31,2025-02-14,23:12:57,30.80,66.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
32,2025-02-14,23:12:59,30.80,66.00,320.94,7.41,2.96,4.94,249.15,24.69,49.38,77,45,77,100.00,No
33,2025-02-14,23:13:02,30.80,66.00,319.26,7.37,2.95,4.91,248.14,24.56,49.12,77,45,77,100.00,No
34,2025-02-14,23:13:04,30.80,66.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
35,2025-02-14,23:13:06,30.80,66.00,319.26,7.37,2.95,4.91,248.14,24.56,49.12,77,45,77,100.00,No
36,2025-02-14,23:13:08,30.80,66.00,320.94,7.41,2.96,4.94,249.15,24.69,49.38,77,45,77,100.00,No
37,2025-02-14,23:13:10,30.80,66.00,320.94,7.41,2.96,4.94,249.15,24.69,49.38,77,45,77,100.00,No
38,2025-02-14,23:13:12,30.80,66.00,321.79,7.43,2.97,4.95,249.65,24.75,49.51,77,45,77,100.00,No
39,2025-02-14,23:13:14,30.80,66.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
40,2025-02-14,23:13:17,30.80,66.00,320.94,7.41,2.96,4.94,249.15,24.69,49.38,77,45,77,100.00,No
41,2025-02-14,23:13:19,30.80,66.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
42,2025-02-14,23:13:21,30.80,66.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
43,2025-02-14,23:13:23,30.80,66.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
44,2025-02-14,23:13:25,30.80,66.00,321.79,7.43,2.97,4.95,249.65,24.75,49.51,77,45,77,100.00,No
45,2025-02-14,23:13:27,30.80,66.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
