Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
171,2025-02-14,16:04:36,32.30,58.00,341.43,7.88,3.15,5.25,261.29,26.26,52.53,80,48,80,100.00,No
1,2025-02-14,16:04:38,32.40,58.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,100.00,No
2,2025-02-14,16:04:41,32.40,58.00,332.24,7.67,3.07,5.11,255.86,25.56,51.11,79,47,79,100.00,No
3,2025-02-14,16:04:43,32.40,58.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,No
4,2025-02-14,16:04:45,32.40,58.00,334.04,7.71,3.08,5.14,256.93,25.70,51.39,79,47,79,100.00,No
5,2025-02-14,16:04:47,32.40,58.00,332.24,7.67,3.07,5.11,255.86,25.56,51.11,79,47,79,100.00,No
6,2025-02-14,16:04:49,32.40,58.00,332.24,7.67,3.07,5.11,255.86,25.56,51.11,79,47,79,100.00,No
7,2025-02-14,16:04:51,32.40,58.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,100.00,No
8,2025-02-14,16:04:53,32.40,58.00,332.24,7.67,3.07,5.11,255.86,25.56,51.11,79,47,79,100.00,No
9,2025-02-14,16:04:55,32.40,58.00,334.95,7.73,3.09,5.15,257.47,25.77,51.53,79,47,79,100.00,No
10,2025-02-14,16:04:57,32.40,58.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,100.00,No
11,2025-02-14,16:05:00,32.40,57.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,100.00,No
12,2025-02-14,16:05:02,32.40,57.00,332.24,7.67,3.07,5.11,255.86,25.56,51.11,79,47,79,100.00,No
13,2025-02-14,16:05:04,32.40,57.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,100.00,No
14,2025-02-14,16:05:06,32.40,57.00,334.04,7.71,3.08,5.14,256.93,25.70,51.39,79,47,79,100.00,No
15,2025-02-14,16:05:08,32.40,57.00,331.35,7.65,3.06,5.10,255.33,25.49,50.98,79,47,79,100.00,No
16,2025-02-14,16:05:10,32.40,57.00,334.04,7.71,3.08,5.14,256.93,25.70,51.39,79,47,79,100.00,No
17,2025-02-14,16:05:12,32.40,57.00,332.24,7.67,3.07,5.11,255.86,25.56,51.11,79,47,79,100.00,No
18,2025-02-14,16:05:14,32.40,57.00,334.95,7.73,3.09,5.15,257.47,25.77,51.53,79,47,79,100.00,No
