Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
171,2025-02-14,15:58:36,32.10,58.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
1,2025-02-14,15:58:38,32.10,58.00,331.35,7.65,3.06,5.10,255.33,25.49,50.98,79,47,79,100.00,No
2,2025-02-14,15:58:40,32.10,58.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,100.00,No
3,2025-02-14,15:58:42,32.10,58.00,330.46,7.63,3.05,5.08,254.81,25.42,50.84,79,47,79,100.00,No
4,2025-02-14,15:58:44,32.10,58.00,330.46,7.63,3.05,5.08,254.81,25.42,50.84,79,47,79,100.00,No
5,2025-02-14,15:58:46,32.10,58.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,100.00,No
6,2025-02-14,15:58:48,32.10,58.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,100.00,No
7,2025-02-14,15:58:50,32.10,58.00,331.35,7.65,3.06,5.10,255.33,25.49,50.98,79,47,79,100.00,No
8,2025-02-14,15:58:52,32.10,58.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
9,2025-02-14,15:58:54,32.10,58.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
10,2025-02-14,15:58:57,32.10,58.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
11,2025-02-14,15:58:59,32.10,57.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
12,2025-02-14,15:59:01,32.10,57.00,330.46,7.63,3.05,5.08,254.81,25.42,50.84,79,47,79,100.00,No
13,2025-02-14,15:59:03,32.10,57.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,100.00,No
14,2025-02-14,15:59:05,32.10,57.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,100.00,No
15,2025-02-14,15:59:07,32.20,57.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
16,2025-02-14,15:59:09,32.20,57.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,100.00,No
17,2025-02-14,15:59:11,32.20,57.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,100.00,No
18,2025-02-14,15:59:13,32.20,57.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,100.00,No
19,2025-02-14,15:59:16,32.20,57.00,331.35,7.65,3.06,5.10,255.33,25.49,50.98,79,47,79,100.00,No
20,2025-02-14,15:59:18,32.20,57.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,100.00,No
21,2025-02-14,15:59:20,32.30,57.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,100.00,No
22,2025-02-14,15:59:22,32.30,57.00,331.35,7.65,3.06,5.10,255.33,25.49,50.98,79,47,79,100.00,No
23,2025-02-14,15:59:24,32.30,57.00,330.46,7.63,3.05,5.08,254.81,25.42,50.84,79,47,79,100.00,No
24,2025-02-14,15:59:26,32.30,57.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,100.00,No
