Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
1,2025-02-14,21:37:48,30.90,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
2,2025-02-14,21:37:50,30.90,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
3,2025-02-14,21:37:52,30.90,64.00,342.37,7.90,3.16,5.27,261.85,26.34,52.67,80,48,80,100.00,No
4,2025-02-14,21:37:54,30.90,64.00,339.56,7.84,3.13,5.22,260.19,26.12,52.24,80,48,80,100.00,No
5,2025-02-14,21:37:56,30.90,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
6,2025-02-14,21:37:58,30.90,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
7,2025-02-14,21:38:00,30.90,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
8,2025-02-14,21:38:03,30.90,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
9,2025-02-14,21:38:05,30.90,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
10,2025-02-14,21:38:07,30.90,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
11,2025-02-14,21:38:09,30.90,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
12,2025-02-14,21:38:11,30.90,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
13,2025-02-14,21:38:13,30.90,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
14,2025-02-14,21:38:15,30.90,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
15,2025-02-14,21:38:17,30.90,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
16,2025-02-14,21:38:20,30.90,64.00,339.56,7.84,3.13,5.22,260.19,26.12,52.24,80,48,80,100.00,No
17,2025-02-14,21:38:22,30.90,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
18,2025-02-14,21:38:24,30.90,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
19,2025-02-14,21:38:26,30.90,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
20,2025-02-14,21:38:28,30.90,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
21,2025-02-14,21:38:30,30.90,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
22,2025-02-14,21:38:32,30.90,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
23,2025-02-14,21:38:34,30.90,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
24,2025-02-14,21:38:36,30.90,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
25,2025-02-14,21:38:39,30.90,64.00,339.56,7.84,3.13,5.22,260.19,26.12,52.24,80,48,80,100.00,No
26,2025-02-14,21:38:41,30.90,64.00,339.56,7.84,3.13,5.22,260.19,26.12,52.24,80,48,80,100.00,No
27,2025-02-14,21:38:43,30.90,64.00,339.56,7.84,3.13,5.22,260.19,26.12,52.24,80,48,80,100.00,No
28,2025-02-14,21:38:45,30.90,64.00,341.43,7.88,3.15,5.25,261.29,26.26,52.53,80,48,80,100.00,No
29,2025-02-14,21:38:47,30.90,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
30,2025-02-14,21:38:49,30.90,64.00,339.56,7.84,3.13,5.22,260.19,26.12,52.24,80,48,80,100.00,No
31,2025-02-14,21:38:51,30.90,64.00,342.37,7.90,3.16,5.27,261.85,26.34,52.67,80,48,80,100.00,No
32,2025-02-14,21:38:53,30.90,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
33,2025-02-14,21:38:56,30.90,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
34,2025-02-14,21:38:58,30.90,64.00,341.43,7.88,3.15,5.25,261.29,26.26,52.53,80,48,80,100.00,No
35,2025-02-14,21:39:00,30.90,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
36,2025-02-14,21:39:02,30.90,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
37,2025-02-14,21:39:04,30.90,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
38,2025-02-14,21:39:06,30.90,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
39,2025-02-14,21:39:08,30.90,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
40,2025-02-14,21:39:10,30.90,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
41,2025-02-14,21:39:13,30.90,64.00,339.56,7.84,3.13,5.22,260.19,26.12,52.24,80,48,80,100.00,No
42,2025-02-14,21:39:15,30.90,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
43,2025-02-14,21:39:17,30.90,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
44,2025-02-14,21:39:19,30.90,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
45,2025-02-14,21:39:21,30.90,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
46,2025-02-14,21:39:23,30.80,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
47,2025-02-14,21:39:25,30.80,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
48,2025-02-14,21:39:27,30.80,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
49,2025-02-14,21:39:30,30.80,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
50,2025-02-14,21:39:32,30.80,64.00,341.43,7.88,3.15,5.25,261.29,26.26,52.53,80,48,80,100.00,No
51,2025-02-14,21:39:34,30.80,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
52,2025-02-14,21:39:36,30.80,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
53,2025-02-14,21:39:38,30.80,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
54,2025-02-14,21:39:40,30.80,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
55,2025-02-14,21:39:42,30.80,64.00,339.56,7.84,3.13,5.22,260.19,26.12,52.24,80,48,80,100.00,No
56,2025-02-14,21:39:45,30.80,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
57,2025-02-14,21:39:47,30.80,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
58,2025-02-14,21:39:49,30.80,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
59,2025-02-14,21:39:51,30.80,64.00,339.56,7.84,3.13,5.22,260.19,26.12,52.24,80,48,80,100.00,No
60,2025-02-14,21:39:53,30.80,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
61,2025-02-14,21:39:55,30.80,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
62,2025-02-14,21:39:57,30.80,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
63,2025-02-14,21:39:59,30.80,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
64,2025-02-14,21:40:02,30.80,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
65,2025-02-14,21:40:04,30.80,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
66,2025-02-14,21:40:06,30.80,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
67,2025-02-14,21:40:08,30.80,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
68,2025-02-14,21:40:10,30.80,64.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,No
69,2025-02-14,21:40:12,30.80,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
70,2025-02-14,21:40:14,30.80,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
71,2025-02-14,21:40:16,30.80,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
72,2025-02-14,21:40:19,30.80,64.00,339.56,7.84,3.13,5.22,260.19,26.12,52.24,80,48,80,100.00,No
73,2025-02-14,21:40:21,30.80,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
74,2025-02-14,21:40:23,30.80,64.00,339.56,7.84,3.13,5.22,260.19,26.12,52.24,80,48,80,100.00,No
75,2025-02-14,21:40:25,30.80,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
76,2025-02-14,21:40:27,30.80,64.00,339.56,7.84,3.13,5.22,260.19,26.12,52.24,80,48,80,100.00,No
77,2025-02-14,21:40:29,30.80,64.00,339.56,7.84,3.13,5.22,260.19,26.12,52.24,80,48,80,100.00,No
78,2025-02-14,21:40:31,30.80,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
79,2025-02-14,21:40:33,30.80,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
80,2025-02-14,21:40:36,30.80,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
81,2025-02-14,21:40:38,30.80,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
82,2025-02-14,21:40:40,30.80,64.00,339.56,7.84,3.13,5.22,260.19,26.12,52.24,80,48,80,100.00,No
83,2025-02-14,21:40:42,30.80,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
84,2025-02-14,21:40:44,30.80,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
85,2025-02-14,21:40:46,30.80,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
86,2025-02-14,21:40:48,30.80,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
87,2025-02-14,21:40:50,30.80,64.00,339.56,7.84,3.13,5.22,260.19,26.12,52.24,80,48,80,100.00,No
88,2025-02-14,21:40:53,30.80,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
89,2025-02-14,21:40:55,30.80,64.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,No
90,2025-02-14,21:40:57,30.80,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
91,2025-02-14,21:40:59,30.80,64.00,339.56,7.84,3.13,5.22,260.19,26.12,52.24,80,48,80,100.00,No
92,2025-02-14,21:41:01,30.80,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
93,2025-02-14,21:41:03,30.80,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
94,2025-02-14,21:41:05,30.80,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
95,2025-02-14,21:41:07,30.80,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
96,2025-02-14,21:41:10,30.80,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
97,2025-02-14,21:41:12,30.80,64.00,339.56,7.84,3.13,5.22,260.19,26.12,52.24,80,48,80,100.00,No
98,2025-02-14,21:41:14,30.80,64.00,339.56,7.84,3.13,5.22,260.19,26.12,52.24,80,48,80,100.00,No
99,2025-02-14,21:41:16,30.80,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
100,2025-02-14,21:41:18,30.80,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
101,2025-02-14,21:41:20,30.80,64.00,341.43,7.88,3.15,5.25,261.29,26.26,52.53,80,48,80,100.00,No
102,2025-02-14,21:41:22,30.80,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
103,2025-02-14,21:41:24,30.80,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
104,2025-02-14,21:41:27,30.80,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
105,2025-02-14,21:41:29,30.80,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
106,2025-02-14,21:41:31,30.80,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
107,2025-02-14,21:41:33,30.80,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
108,2025-02-14,21:41:35,30.80,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
109,2025-02-14,21:41:37,30.80,64.00,339.56,7.84,3.13,5.22,260.19,26.12,52.24,80,48,80,100.00,No
110,2025-02-14,21:41:39,30.80,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
111,2025-02-14,21:41:41,30.80,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
112,2025-02-14,21:41:44,30.80,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
113,2025-02-14,21:41:46,30.80,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
114,2025-02-14,21:41:48,30.80,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
115,2025-02-14,21:41:50,30.80,64.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,No
116,2025-02-14,21:41:52,30.80,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
117,2025-02-14,21:41:54,30.80,64.00,339.56,7.84,3.13,5.22,260.19,26.12,52.24,80,48,80,100.00,No
118,2025-02-14,21:41:56,30.80,64.00,341.43,7.88,3.15,5.25,261.29,26.26,52.53,80,48,80,100.00,No
119,2025-02-14,21:41:59,30.80,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
120,2025-02-14,21:42:01,30.80,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
121,2025-02-14,21:42:03,30.80,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
122,2025-02-14,21:42:05,30.80,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
123,2025-02-14,21:42:07,30.80,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
124,2025-02-14,21:42:09,30.80,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
125,2025-02-14,21:42:11,30.80,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
126,2025-02-14,21:42:13,30.80,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
127,2025-02-14,21:42:16,30.80,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
128,2025-02-14,21:42:18,30.80,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
129,2025-02-14,21:42:20,30.80,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
130,2025-02-14,21:42:22,30.80,64.00,341.43,7.88,3.15,5.25,261.29,26.26,52.53,80,48,80,100.00,No
131,2025-02-14,21:42:24,30.80,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
132,2025-02-14,21:42:26,30.80,64.00,339.56,7.84,3.13,5.22,260.19,26.12,52.24,80,48,80,100.00,No
133,2025-02-14,21:42:28,30.80,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
134,2025-02-14,21:42:30,30.80,64.00,339.56,7.84,3.13,5.22,260.19,26.12,52.24,80,48,80,100.00,No
135,2025-02-14,21:42:33,30.80,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
136,2025-02-14,21:42:35,30.80,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
137,2025-02-14,21:42:37,30.80,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
138,2025-02-14,21:42:39,30.80,64.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
139,2025-02-14,21:42:41,30.80,64.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
140,2025-02-14,21:42:43,30.80,64.00,341.43,7.88,3.15,5.25,261.29,26.26,52.53,80,48,80,100.00,No
141,2025-02-14,21:42:45,30.80,64.00,339.56,7.84,3.13,5.22,260.19,26.12,52.24,80,48,80,100.00,No
142,2025-02-14,21:42:47,30.80,65.00,339.56,7.84,3.13,5.22,260.19,26.12,52.24,80,48,80,100.00,No
143,2025-02-14,21:42:50,30.80,65.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
144,2025-02-14,21:42:52,30.80,65.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
145,2025-02-14,21:42:54,30.80,65.00,341.43,7.88,3.15,5.25,261.29,26.26,52.53,80,48,80,100.00,No
146,2025-02-14,21:42:56,30.80,65.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
147,2025-02-14,21:42:58,30.80,65.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
148,2025-02-14,21:43:00,30.80,65.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
149,2025-02-14,21:43:02,30.80,65.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
