Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
1,2025-02-14,12:06:42,30.30,60.00,298.81,6.90,2.76,4.60,235.82,22.99,45.97,73,42,73,100.00,Yes
2,2025-02-14,12:06:44,30.30,60.00,298.81,6.90,2.76,4.60,235.82,22.99,45.97,73,42,73,100.00,Yes
3,2025-02-14,12:06:46,30.30,60.00,302.56,6.98,2.79,4.65,238.10,23.27,46.55,74,43,74,100.00,No
4,2025-02-14,12:06:48,30.30,60.00,301.80,6.96,2.79,4.64,237.64,23.22,46.43,74,42,74,100.00,No
5,2025-02-14,12:06:51,30.30,60.00,298.07,6.88,2.75,4.59,235.37,22.93,45.86,73,42,73,100.00,No
6,2025-02-14,12:06:53,30.30,60.00,288.73,6.66,2.67,4.44,229.69,22.21,44.42,72,41,72,100.00,Yes
7,2025-02-14,12:06:55,30.30,60.00,302.56,6.98,2.79,4.65,238.10,23.27,46.55,74,43,74,100.00,No
8,2025-02-14,12:06:57,30.30,60.00,299.55,6.91,2.77,4.61,236.27,23.04,46.08,74,42,74,100.00,No
9,2025-02-14,12:06:59,30.30,60.00,292.98,6.76,2.70,4.51,232.28,22.54,45.07,72,41,72,100.00,Yes
10,2025-02-14,12:07:01,30.30,60.00,300.30,6.93,2.77,4.62,236.73,23.10,46.20,74,42,74,100.00,Yes
11,2025-02-14,12:07:03,30.30,60.00,301.05,6.95,2.78,4.63,237.18,23.16,46.31,74,42,74,100.00,Yes
12,2025-02-14,12:07:05,30.30,60.00,297.33,6.86,2.74,4.57,234.93,22.87,45.74,73,42,73,100.00,Yes
13,2025-02-14,12:07:07,30.30,60.00,301.80,6.96,2.79,4.64,237.64,23.22,46.43,74,42,74,100.00,No
14,2025-02-14,12:07:09,30.30,60.00,301.05,6.95,2.78,4.63,237.18,23.16,46.31,74,42,74,100.00,No
