Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
1,2025-02-14,22:53:50,30.90,64.00,319.26,7.37,2.95,4.91,248.14,24.56,49.12,77,45,77,100.00,No
2,2025-02-14,22:53:52,30.90,64.00,320.94,7.41,2.96,4.94,249.15,24.69,49.38,77,45,77,100.00,No
3,2025-02-14,22:53:54,30.80,64.00,318.43,7.35,2.94,4.90,247.65,24.49,48.99,77,45,77,100.00,No
4,2025-02-14,22:53:56,30.80,64.00,319.26,7.37,2.95,4.91,248.14,24.56,49.12,77,45,77,100.00,Yes
5,2025-02-14,22:53:58,30.80,64.00,319.26,7.37,2.95,4.91,248.14,24.56,49.12,77,45,77,100.00,No
6,2025-02-14,22:54:00,30.80,64.00,319.26,7.37,2.95,4.91,248.14,24.56,49.12,77,45,77,100.00,No
7,2025-02-14,22:54:03,30.80,64.00,320.10,7.39,2.95,4.92,248.64,24.62,49.25,77,45,77,100.00,Yes
8,2025-02-14,22:54:05,30.80,64.00,320.94,7.41,2.96,4.94,249.15,24.69,49.38,77,45,77,100.00,Yes
9,2025-02-14,22:54:07,30.80,64.00,320.10,7.39,2.95,4.92,248.64,24.62,49.25,77,45,77,100.00,No
10,2025-02-14,22:54:09,30.80,64.00,320.94,7.41,2.96,4.94,249.15,24.69,49.38,77,45,77,100.00,No
11,2025-02-14,22:54:11,30.80,64.00,319.26,7.37,2.95,4.91,248.14,24.56,49.12,77,45,77,100.00,Yes
12,2025-02-14,22:54:13,30.80,64.00,320.94,7.41,2.96,4.94,249.15,24.69,49.38,77,45,77,100.00,No
13,2025-02-14,22:54:15,30.80,64.00,318.43,7.35,2.94,4.90,247.65,24.49,48.99,77,45,77,100.00,No
14,2025-02-14,22:54:17,30.80,64.00,320.94,7.41,2.96,4.94,249.15,24.69,49.38,77,45,77,100.00,Yes
15,2025-02-14,22:54:20,30.80,64.00,320.10,7.39,2.95,4.92,248.64,24.62,49.25,77,45,77,100.00,Yes
16,2025-02-14,22:54:22,30.80,64.00,317.60,7.33,2.93,4.89,247.15,24.43,48.86,76,45,76,100.00,No
17,2025-02-14,22:54:24,30.80,64.00,320.10,7.39,2.95,4.92,248.64,24.62,49.25,77,45,77,100.00,Yes
18,2025-02-14,22:54:26,30.80,64.00,319.26,7.37,2.95,4.91,248.14,24.56,49.12,77,45,77,100.00,Yes
19,2025-02-14,22:54:28,30.80,64.00,319.26,7.37,2.95,4.91,248.14,24.56,49.12,77,45,77,100.00,No
20,2025-02-14,22:54:30,30.80,64.00,319.26,7.37,2.95,4.91,248.14,24.56,49.12,77,45,77,100.00,No
21,2025-02-14,22:54:32,30.80,64.00,320.10,7.39,2.95,4.92,248.64,24.62,49.25,77,45,77,100.00,Yes
