Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
1,2025-02-14,15:10:29,33.50,53.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
2,2025-02-14,15:10:31,33.50,53.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,No
3,2025-02-14,15:10:33,33.50,53.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
4,2025-02-14,15:10:35,33.50,53.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
5,2025-02-14,15:10:38,33.40,53.00,323.49,7.47,2.99,4.98,250.66,24.88,49.77,77,46,77,100.00,No
6,2025-02-14,15:10:40,33.40,53.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
7,2025-02-14,15:10:42,33.40,53.00,320.10,7.39,2.95,4.92,248.64,24.62,49.25,77,45,77,100.00,No
8,2025-02-14,15:10:44,33.40,53.00,320.94,7.41,2.96,4.94,249.15,24.69,49.38,77,45,77,100.00,No
9,2025-02-14,15:10:46,33.40,53.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
10,2025-02-14,15:10:48,33.40,53.00,321.79,7.43,2.97,4.95,249.65,24.75,49.51,77,45,77,100.00,No
11,2025-02-14,15:10:50,33.40,53.00,323.49,7.47,2.99,4.98,250.66,24.88,49.77,77,46,77,100.00,No
12,2025-02-14,15:10:52,33.40,53.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
13,2025-02-14,15:10:54,33.30,52.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
14,2025-02-14,15:10:57,33.30,52.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
15,2025-02-14,15:10:59,33.30,52.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
16,2025-02-14,15:11:01,33.30,53.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
17,2025-02-14,15:11:03,33.20,53.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,No
18,2025-02-14,15:11:05,33.20,53.00,323.49,7.47,2.99,4.98,250.66,24.88,49.77,77,46,77,100.00,No
19,2025-02-14,15:11:07,33.10,53.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,No
20,2025-02-14,15:11:09,33.10,53.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,No
21,2025-02-14,15:11:11,33.00,53.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,No
22,2025-02-14,15:11:13,33.00,53.00,320.94,7.41,2.96,4.94,249.15,24.69,49.38,77,45,77,100.00,No
23,2025-02-14,15:11:15,33.00,53.00,320.10,7.39,2.95,4.92,248.64,24.62,49.25,77,45,77,100.00,No
24,2025-02-14,15:11:18,32.90,53.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
25,2025-02-14,15:11:20,32.90,53.00,320.94,7.41,2.96,4.94,249.15,24.69,49.38,77,45,77,100.00,No
26,2025-02-14,15:11:22,32.90,54.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
27,2025-02-14,15:11:24,32.90,54.00,320.94,7.41,2.96,4.94,249.15,24.69,49.38,77,45,77,100.00,No
28,2025-02-14,15:11:26,32.90,54.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
29,2025-02-14,15:11:28,32.90,54.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
30,2025-02-14,15:11:30,32.90,54.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
31,2025-02-14,15:11:32,32.90,54.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
32,2025-02-14,15:11:34,32.80,54.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
33,2025-02-14,15:11:36,32.80,54.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,100.00,No
34,2025-02-14,15:11:39,32.80,54.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
35,2025-02-14,15:11:41,32.70,54.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,No
36,2025-02-14,15:11:43,32.70,54.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
37,2025-02-14,15:11:45,32.70,54.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
38,2025-02-14,15:11:47,32.60,54.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,No
39,2025-02-14,15:11:49,32.60,54.00,323.49,7.47,2.99,4.98,250.66,24.88,49.77,77,46,77,100.00,No
40,2025-02-14,15:11:51,32.60,54.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,No
41,2025-02-14,15:11:53,32.60,54.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
42,2025-02-14,15:11:55,32.60,54.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
43,2025-02-14,15:11:57,32.50,54.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
44,2025-02-14,15:12:00,32.50,54.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,No
45,2025-02-14,15:12:02,32.50,54.00,320.94,7.41,2.96,4.94,249.15,24.69,49.38,77,45,77,100.00,No
46,2025-02-14,15:12:04,32.50,54.00,323.49,7.47,2.99,4.98,250.66,24.88,49.77,77,46,77,100.00,No
47,2025-02-14,15:12:06,32.50,55.00,324.34,7.48,2.99,4.99,251.17,24.95,49.90,78,46,78,100.00,No
48,2025-02-14,15:12:08,32.50,55.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
49,2025-02-14,15:12:10,32.50,55.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
50,2025-02-14,15:12:12,32.50,55.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
51,2025-02-14,15:12:14,32.50,55.00,321.79,7.43,2.97,4.95,249.65,24.75,49.51,77,45,77,100.00,No
52,2025-02-14,15:12:16,32.50,56.00,323.49,7.47,2.99,4.98,250.66,24.88,49.77,77,46,77,100.00,No
53,2025-02-14,15:12:19,32.40,56.00,320.10,7.39,2.95,4.92,248.64,24.62,49.25,77,45,77,100.00,No
