Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
1,2025-02-13,22:38:09,31.60,63.00,295.87,6.83,2.73,4.55,234.04,22.76,45.52,73,42,73,0.00,No
2,2025-02-13,22:38:11,31.60,63.00,288.73,6.66,2.67,4.44,229.69,22.21,44.42,72,41,72,0.00,No
1,2025-02-13,22:38:13,31.50,63.00,295.87,6.83,2.73,4.55,234.04,22.76,45.52,73,42,73,0.00,No
2,2025-02-13,22:38:15,31.50,63.00,295.14,6.81,2.72,4.54,233.59,22.70,45.41,73,42,73,0.00,No
3,2025-02-13,22:38:17,31.50,63.00,287.34,6.63,2.65,4.42,228.84,22.10,44.21,72,40,72,0.00,No
4,2025-02-13,22:38:20,31.50,63.00,295.14,6.81,2.72,4.54,233.59,22.70,45.41,73,42,73,0.00,No
5,2025-02-13,22:38:22,31.50,63.00,295.14,6.81,2.72,4.54,233.59,22.70,45.41,73,42,73,0.00,No
6,2025-02-13,22:38:24,31.50,63.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,0.00,No
7,2025-02-13,22:38:26,31.50,63.00,294.41,6.79,2.72,4.53,233.15,22.65,45.29,73,41,73,0.00,No
8,2025-02-13,22:38:28,31.50,63.00,295.87,6.83,2.73,4.55,234.04,22.76,45.52,73,42,73,0.00,No
9,2025-02-13,22:38:30,31.50,63.00,295.87,6.83,2.73,4.55,234.04,22.76,45.52,73,42,73,0.00,No
10,2025-02-13,22:38:32,31.50,63.00,297.33,6.86,2.74,4.57,234.93,22.87,45.74,73,42,73,0.00,No
11,2025-02-13,22:38:34,31.50,63.00,289.43,6.68,2.67,4.45,230.11,22.26,44.53,72,41,72,0.00,No
12,2025-02-13,22:38:36,31.50,63.00,289.43,6.68,2.67,4.45,230.11,22.26,44.53,72,41,72,0.00,No
13,2025-02-13,22:38:38,31.50,63.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,0.00,No
14,2025-02-13,22:38:40,31.50,63.00,290.14,6.70,2.68,4.46,230.54,22.32,44.64,72,41,72,0.00,No
15,2025-02-13,22:38:43,31.50,63.00,292.26,6.74,2.70,4.50,231.84,22.48,44.96,72,41,72,0.00,No
16,2025-02-13,22:38:45,31.50,63.00,295.14,6.81,2.72,4.54,233.59,22.70,45.41,73,42,73,0.00,No
17,2025-02-13,22:38:47,31.50,63.00,284.60,6.57,2.63,4.38,227.15,21.89,43.78,71,40,71,0.00,No
18,2025-02-13,22:38:49,31.50,63.00,295.14,6.81,2.72,4.54,233.59,22.70,45.41,73,42,73,0.00,No
19,2025-02-13,22:38:51,31.50,63.00,293.69,6.78,2.71,4.52,232.71,22.59,45.18,73,41,73,0.00,No
20,2025-02-13,22:38:53,31.50,63.00,293.69,6.78,2.71,4.52,232.71,22.59,45.18,73,41,73,0.00,No
21,2025-02-13,22:38:55,31.50,63.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,0.00,No
22,2025-02-13,22:38:57,31.50,63.00,281.23,6.49,2.60,4.33,225.08,21.63,43.27,71,40,71,0.00,Yes
23,2025-02-13,22:38:59,31.50,64.00,289.43,6.68,2.67,4.45,230.11,22.26,44.53,72,41,72,0.00,No
24,2025-02-13,22:39:01,31.50,64.00,295.87,6.83,2.73,4.55,234.04,22.76,45.52,73,42,73,0.00,No
25,2025-02-13,22:39:03,31.50,64.00,292.98,6.76,2.70,4.51,232.28,22.54,45.07,72,41,72,0.00,Yes
26,2025-02-13,22:39:06,31.40,64.00,300.30,6.93,2.77,4.62,236.73,23.10,46.20,74,42,74,0.00,No
27,2025-02-13,22:39:08,31.40,64.00,301.05,6.95,2.78,4.63,237.18,23.16,46.31,74,42,74,0.00,No
28,2025-02-13,22:39:10,31.40,64.00,299.55,6.91,2.77,4.61,236.27,23.04,46.08,74,42,74,0.00,No
29,2025-02-13,22:39:12,31.40,64.00,295.87,6.83,2.73,4.55,234.04,22.76,45.52,73,42,73,0.00,No
30,2025-02-13,22:39:14,31.40,64.00,266.01,6.14,2.46,4.09,215.66,20.46,40.92,68,37,68,0.00,No
31,2025-02-13,22:39:16,31.40,64.00,294.41,6.79,2.72,4.53,233.15,22.65,45.29,73,41,73,0.00,No
32,2025-02-13,22:39:18,31.40,64.00,300.30,6.93,2.77,4.62,236.73,23.10,46.20,74,42,74,0.00,No
33,2025-02-13,22:39:20,31.40,63.00,298.07,6.88,2.75,4.59,235.37,22.93,45.86,73,42,73,0.00,No
34,2025-02-13,22:39:22,31.40,63.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,0.00,No
35,2025-02-13,22:39:24,31.40,63.00,303.32,7.00,2.80,4.67,238.56,23.33,46.66,74,43,74,0.00,No
36,2025-02-13,22:39:27,31.40,63.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,0.00,No
37,2025-02-13,22:39:29,31.40,63.00,292.98,6.76,2.70,4.51,232.28,22.54,45.07,72,41,72,0.00,No
38,2025-02-13,22:39:31,31.40,63.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,0.00,No
39,2025-02-13,22:39:33,31.40,63.00,292.26,6.74,2.70,4.50,231.84,22.48,44.96,72,41,72,0.00,No
