Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
1,2025-02-15,00:00:02,30.10,68.00,349.12,8.06,3.22,5.37,265.80,26.86,53.71,82,49,82,100.00,No
2,2025-02-15,00:00:04,30.10,68.00,349.12,8.06,3.22,5.37,265.80,26.86,53.71,82,49,82,100.00,No
3,2025-02-15,00:00:06,30.10,68.00,350.10,8.08,3.23,5.39,266.38,26.93,53.86,82,49,82,100.00,No
4,2025-02-15,00:00:09,30.10,68.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,100.00,No
5,2025-02-15,00:00:11,30.10,68.00,349.12,8.06,3.22,5.37,265.80,26.86,53.71,82,49,82,100.00,No
6,2025-02-15,00:00:13,30.10,68.00,351.09,8.10,3.24,5.40,266.96,27.01,54.01,82,-1,82,100.00,No
7,2025-02-15,00:00:15,30.10,68.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,100.00,No
8,2025-02-15,00:00:17,30.10,68.00,350.10,8.08,3.23,5.39,266.38,26.93,53.86,82,49,82,100.00,No
9,2025-02-15,00:00:19,30.10,68.00,350.10,8.08,3.23,5.39,266.38,26.93,53.86,82,49,82,100.00,No
10,2025-02-15,00:00:21,30.10,68.00,350.10,8.08,3.23,5.39,266.38,26.93,53.86,82,49,82,100.00,No
11,2025-02-15,00:00:23,30.10,68.00,348.14,8.03,3.21,5.36,265.23,26.78,53.56,81,49,81,100.00,No
12,2025-02-15,00:00:26,30.10,68.00,348.14,8.03,3.21,5.36,265.23,26.78,53.56,81,49,81,100.00,No
13,2025-02-15,00:00:28,30.10,68.00,349.12,8.06,3.22,5.37,265.80,26.86,53.71,82,49,82,100.00,No
14,2025-02-15,00:00:30,30.10,68.00,349.12,8.06,3.22,5.37,265.80,26.86,53.71,82,49,82,100.00,No
15,2025-02-15,00:00:32,30.10,68.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,100.00,No
16,2025-02-15,00:00:34,30.10,68.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,100.00,No
17,2025-02-15,00:00:36,30.10,68.00,351.09,8.10,3.24,5.40,266.96,27.01,54.01,82,-1,82,100.00,No
18,2025-02-15,00:00:38,30.10,68.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,100.00,No
19,2025-02-15,00:00:41,30.10,68.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,100.00,No
20,2025-02-15,00:00:43,30.10,68.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,100.00,No
21,2025-02-15,00:00:45,30.10,68.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,100.00,No
22,2025-02-15,00:00:47,30.10,68.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,100.00,No
23,2025-02-15,00:00:49,30.10,68.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,100.00,No
24,2025-02-15,00:00:51,30.10,68.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,100.00,No
25,2025-02-15,00:00:53,30.10,68.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,100.00,No
26,2025-02-15,00:00:55,30.10,68.00,351.09,8.10,3.24,5.40,266.96,27.01,54.01,82,-1,82,100.00,No
27,2025-02-15,00:00:58,30.10,68.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,100.00,No
28,2025-02-15,00:01:00,30.10,68.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,100.00,No
29,2025-02-15,00:01:02,30.10,68.00,351.09,8.10,3.24,5.40,266.96,27.01,54.01,82,-1,82,100.00,No
30,2025-02-15,00:01:04,30.10,68.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,100.00,No
31,2025-02-15,00:01:06,30.10,68.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,100.00,No
32,2025-02-15,00:01:08,30.10,68.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,100.00,No
33,2025-02-15,00:01:10,30.10,68.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,100.00,No
34,2025-02-15,00:01:13,30.10,68.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,100.00,No
35,2025-02-15,00:01:15,30.10,68.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,100.00,No
36,2025-02-15,00:01:17,30.10,68.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,100.00,No
37,2025-02-15,00:01:19,30.10,68.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,100.00,No
38,2025-02-15,00:01:21,30.10,68.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,100.00,No
39,2025-02-15,00:01:23,30.00,68.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,100.00,No
40,2025-02-15,00:01:25,30.00,68.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,100.00,No
41,2025-02-15,00:01:27,30.00,68.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,100.00,No
42,2025-02-15,00:01:30,30.00,68.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,100.00,No
43,2025-02-15,00:01:32,30.00,68.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,100.00,No
44,2025-02-15,00:01:34,30.00,68.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,100.00,No
45,2025-02-15,00:01:36,30.00,68.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,100.00,No
46,2025-02-15,00:01:38,30.00,68.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,100.00,No
47,2025-02-15,00:01:40,30.00,68.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,100.00,No
48,2025-02-15,00:01:43,30.00,68.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,100.00,No
49,2025-02-15,00:01:45,30.00,68.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,100.00,No
50,2025-02-15,00:01:47,30.00,68.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,100.00,No
51,2025-02-15,00:01:49,30.00,68.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,100.00,No
52,2025-02-15,00:01:51,30.00,68.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,100.00,No
53,2025-02-15,00:01:53,30.00,68.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,100.00,No
54,2025-02-15,00:01:55,30.00,68.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,100.00,No
55,2025-02-15,00:01:58,30.00,68.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,100.00,No
56,2025-02-15,00:02:00,30.00,68.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,100.00,No
57,2025-02-15,00:02:02,30.00,68.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,100.00,No
58,2025-02-15,00:02:04,30.00,68.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,100.00,No
59,2025-02-15,00:02:06,30.00,68.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,100.00,No
60,2025-02-15,00:02:08,30.00,68.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,100.00,No
61,2025-02-15,00:02:10,30.00,68.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,100.00,No
62,2025-02-15,00:02:13,30.00,68.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,100.00,No
63,2025-02-15,00:02:15,30.00,68.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,100.00,No
64,2025-02-15,00:02:17,30.00,68.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,100.00,No
65,2025-02-15,00:02:19,30.00,68.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,100.00,No
66,2025-02-15,00:02:21,30.00,68.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,100.00,No
67,2025-02-15,00:02:23,30.00,68.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,100.00,No
68,2025-02-15,00:02:25,30.00,68.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,100.00,No
69,2025-02-15,00:02:28,30.00,68.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,100.00,No
70,2025-02-15,00:02:30,30.00,68.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,100.00,No
71,2025-02-15,00:02:32,30.00,68.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,100.00,No
72,2025-02-15,00:02:34,30.00,68.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,100.00,No
73,2025-02-15,00:02:36,30.00,68.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,100.00,No
74,2025-02-15,00:02:38,30.00,68.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,100.00,No
75,2025-02-15,00:02:40,30.00,68.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,100.00,No
76,2025-02-15,00:02:42,30.00,68.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,100.00,No
77,2025-02-15,00:02:45,30.00,68.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,100.00,No
78,2025-02-15,00:02:47,30.00,68.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,100.00,No
79,2025-02-15,00:02:49,30.00,68.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,100.00,No
80,2025-02-15,00:02:51,30.00,68.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,100.00,No
81,2025-02-15,00:02:53,30.00,68.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,100.00,No
82,2025-02-15,00:02:55,30.00,68.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,100.00,No
