Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
172,2025-02-14,15:04:27,34.00,52.00,320.94,7.41,2.96,4.94,249.15,24.69,49.38,77,45,77,100.00,No
1,2025-02-14,15:04:29,34.00,52.00,318.43,7.35,2.94,4.90,247.65,24.49,48.99,77,45,77,100.00,No
2,2025-02-14,15:04:32,34.00,52.00,320.10,7.39,2.95,4.92,248.64,24.62,49.25,77,45,77,100.00,No
3,2025-02-14,15:04:34,34.00,51.00,320.94,7.41,2.96,4.94,249.15,24.69,49.38,77,45,77,100.00,No
4,2025-02-14,15:04:36,34.00,51.00,318.43,7.35,2.94,4.90,247.65,24.49,48.99,77,45,77,100.00,No
5,2025-02-14,15:04:38,34.00,51.00,317.60,7.33,2.93,4.89,247.15,24.43,48.86,76,45,76,100.00,No
6,2025-02-14,15:04:40,34.00,51.00,319.26,7.37,2.95,4.91,248.14,24.56,49.12,77,45,77,100.00,No
7,2025-02-14,15:04:42,34.00,52.00,319.26,7.37,2.95,4.91,248.14,24.56,49.12,77,45,77,100.00,No
8,2025-02-14,15:04:44,34.00,52.00,318.43,7.35,2.94,4.90,247.65,24.49,48.99,77,45,77,100.00,No
9,2025-02-14,15:04:46,33.90,52.00,317.60,7.33,2.93,4.89,247.15,24.43,48.86,76,45,76,100.00,No
10,2025-02-14,15:04:48,33.90,52.00,316.78,7.31,2.92,4.87,246.66,24.37,48.73,76,45,76,100.00,No
11,2025-02-14,15:04:50,33.90,52.00,318.43,7.35,2.94,4.90,247.65,24.49,48.99,77,45,77,100.00,No
12,2025-02-14,15:04:53,33.90,52.00,318.43,7.35,2.94,4.90,247.65,24.49,48.99,77,45,77,100.00,No
13,2025-02-14,15:04:55,33.90,52.00,317.60,7.33,2.93,4.89,247.15,24.43,48.86,76,45,76,100.00,No
14,2025-02-14,15:04:57,33.90,52.00,317.60,7.33,2.93,4.89,247.15,24.43,48.86,76,45,76,100.00,No
15,2025-02-14,15:04:59,33.90,52.00,319.26,7.37,2.95,4.91,248.14,24.56,49.12,77,45,77,100.00,No
