Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
173,2025-02-13,22:50:15,31.10,64.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,0.00,No
1,2025-02-13,22:50:17,31.10,64.00,295.87,6.83,2.73,4.55,234.04,22.76,45.52,73,42,73,0.00,No
2,2025-02-13,22:50:19,31.10,64.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,0.00,No
3,2025-02-13,22:50:21,31.10,64.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,0.00,No
4,2025-02-13,22:50:23,31.10,64.00,314.32,7.25,2.90,4.84,245.19,24.18,48.36,76,44,76,0.00,No
5,2025-02-13,22:50:25,31.10,64.00,314.32,7.25,2.90,4.84,245.19,24.18,48.36,76,44,76,0.00,No
6,2025-02-13,22:50:28,31.10,64.00,298.07,6.88,2.75,4.59,235.37,22.93,45.86,73,42,73,0.00,No
7,2025-02-13,22:50:30,31.10,64.00,304.85,7.03,2.81,4.69,239.48,23.45,46.90,74,43,74,0.00,No
8,2025-02-13,22:50:32,31.10,64.00,310.31,7.16,2.86,4.77,242.78,23.87,47.74,75,44,75,0.00,No
9,2025-02-13,22:50:34,31.10,64.00,307.95,7.11,2.84,4.74,241.35,23.69,47.38,75,43,75,0.00,No
10,2025-02-13,22:50:36,31.10,64.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,0.00,No
11,2025-02-13,22:50:38,31.10,64.00,305.62,7.05,2.82,4.70,239.95,23.51,47.02,74,43,74,0.00,No
12,2025-02-13,22:50:40,31.10,64.00,311.91,7.20,2.88,4.80,243.73,23.99,47.99,76,44,76,0.00,No
13,2025-02-13,22:50:42,31.10,64.00,315.96,7.29,2.92,4.86,246.16,24.30,48.61,76,45,76,0.00,No
14,2025-02-13,22:50:44,31.10,64.00,303.32,7.00,2.80,4.67,238.56,23.33,46.66,74,43,74,0.00,No
15,2025-02-13,22:50:46,31.10,64.00,315.96,7.29,2.92,4.86,246.16,24.30,48.61,76,45,76,0.00,No
16,2025-02-13,22:50:48,31.10,64.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,0.00,No
17,2025-02-13,22:50:51,31.10,64.00,313.52,7.23,2.89,4.82,244.70,24.12,48.23,76,44,76,0.00,No
18,2025-02-13,22:50:53,31.10,64.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,0.00,No
19,2025-02-13,22:50:55,31.10,64.00,303.32,7.00,2.80,4.67,238.56,23.33,46.66,74,43,74,0.00,No
20,2025-02-13,22:50:57,31.10,64.00,317.60,7.33,2.93,4.89,247.15,24.43,48.86,76,45,76,0.00,No
21,2025-02-13,22:50:59,31.10,64.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,0.00,No
22,2025-02-13,22:51:01,31.10,64.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,0.00,No
23,2025-02-13,22:51:03,31.10,64.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,0.00,No
24,2025-02-13,22:51:05,31.10,64.00,341.43,7.88,3.15,5.25,261.29,26.26,52.53,80,48,80,0.00,No
25,2025-02-13,22:51:07,31.10,64.00,304.08,7.02,2.81,4.68,239.02,23.39,46.78,74,43,74,0.00,No
26,2025-02-13,22:51:09,31.10,64.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,0.00,No
27,2025-02-13,22:51:12,31.10,64.00,304.08,7.02,2.81,4.68,239.02,23.39,46.78,74,43,74,0.00,No
28,2025-02-13,22:51:14,31.10,64.00,315.96,7.29,2.92,4.86,246.16,24.30,48.61,76,45,76,0.00,No
29,2025-02-13,22:51:16,31.10,64.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,0.00,No
30,2025-02-13,22:51:18,31.10,64.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,0.00,No
31,2025-02-13,22:51:20,31.10,64.00,334.04,7.71,3.08,5.14,256.93,25.70,51.39,79,47,79,0.00,No
32,2025-02-13,22:51:22,31.10,64.00,298.07,6.88,2.75,4.59,235.37,22.93,45.86,73,42,73,0.00,No
33,2025-02-13,22:51:24,31.10,64.00,303.32,7.00,2.80,4.67,238.56,23.33,46.66,74,43,74,0.00,No
34,2025-02-13,22:51:26,31.10,64.00,303.32,7.00,2.80,4.67,238.56,23.33,46.66,74,43,74,0.00,No
35,2025-02-13,22:51:28,31.10,64.00,302.56,6.98,2.79,4.65,238.10,23.27,46.55,74,43,74,0.00,No
36,2025-02-13,22:51:30,31.10,64.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,0.00,No
37,2025-02-13,22:51:32,31.10,64.00,309.52,7.14,2.86,4.76,242.30,23.81,47.62,75,44,75,0.00,No
38,2025-02-13,22:51:35,31.10,64.00,315.96,7.29,2.92,4.86,246.16,24.30,48.61,76,45,76,0.00,No
39,2025-02-13,22:51:37,31.10,64.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,0.00,No
40,2025-02-13,22:51:39,31.10,64.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,0.00,No
41,2025-02-13,22:51:41,31.10,64.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,0.00,No
42,2025-02-13,22:51:43,31.10,64.00,314.32,7.25,2.90,4.84,245.19,24.18,48.36,76,44,76,0.00,No
43,2025-02-13,22:51:45,31.10,64.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,0.00,No
44,2025-02-13,22:51:47,31.10,64.00,317.60,7.33,2.93,4.89,247.15,24.43,48.86,76,45,76,0.00,No
45,2025-02-13,22:51:49,31.10,64.00,310.31,7.16,2.86,4.77,242.78,23.87,47.74,75,44,75,0.00,No
46,2025-02-13,22:51:51,31.10,64.00,304.85,7.03,2.81,4.69,239.48,23.45,46.90,74,43,74,0.00,No
47,2025-02-13,22:51:53,31.10,64.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,0.00,No
48,2025-02-13,22:51:55,31.10,64.00,320.10,7.39,2.95,4.92,248.64,24.62,49.25,77,45,77,0.00,No
49,2025-02-13,22:51:58,31.10,64.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,0.00,No
50,2025-02-13,22:52:00,31.10,64.00,307.17,7.09,2.84,4.73,240.88,23.63,47.26,75,43,75,0.00,No
51,2025-02-13,22:52:02,31.10,64.00,315.96,7.29,2.92,4.86,246.16,24.30,48.61,76,45,76,0.00,No
52,2025-02-13,22:52:04,31.10,64.00,311.91,7.20,2.88,4.80,243.73,23.99,47.99,76,44,76,0.00,No
53,2025-02-13,22:52:06,31.10,64.00,304.08,7.02,2.81,4.68,239.02,23.39,46.78,74,43,74,0.00,No
54,2025-02-13,22:52:08,31.10,64.00,292.98,6.76,2.70,4.51,232.28,22.54,45.07,72,41,72,0.00,No
55,2025-02-13,22:52:10,31.10,64.00,316.78,7.31,2.92,4.87,246.66,24.37,48.73,76,45,76,0.00,No
56,2025-02-13,22:52:12,31.10,64.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,0.00,No
57,2025-02-13,22:52:14,31.10,64.00,303.32,7.00,2.80,4.67,238.56,23.33,46.66,74,43,74,0.00,No
58,2025-02-13,22:52:16,31.10,64.00,304.08,7.02,2.81,4.68,239.02,23.39,46.78,74,43,74,0.00,No
59,2025-02-13,22:52:19,31.10,64.00,307.95,7.11,2.84,4.74,241.35,23.69,47.38,75,43,75,0.00,No
60,2025-02-13,22:52:21,31.10,64.00,307.95,7.11,2.84,4.74,241.35,23.69,47.38,75,43,75,0.00,No
61,2025-02-13,22:52:23,31.10,64.00,331.35,7.65,3.06,5.10,255.33,25.49,50.98,79,47,79,0.00,No
62,2025-02-13,22:52:25,31.10,64.00,280.57,6.47,2.59,4.32,224.67,21.58,43.16,70,39,70,0.00,No
63,2025-02-13,22:52:27,31.10,64.00,305.62,7.05,2.82,4.70,239.95,23.51,47.02,74,43,74,0.00,No
64,2025-02-13,22:52:29,31.10,64.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,0.00,No
65,2025-02-13,22:52:31,31.10,64.00,315.96,7.29,2.92,4.86,246.16,24.30,48.61,76,45,76,0.00,No
66,2025-02-13,22:52:33,31.10,64.00,312.71,7.22,2.89,4.81,244.22,24.05,48.11,76,44,76,0.00,No
67,2025-02-13,22:52:35,31.10,64.00,310.31,7.16,2.86,4.77,242.78,23.87,47.74,75,44,75,0.00,No
68,2025-02-13,22:52:37,31.10,64.00,304.85,7.03,2.81,4.69,239.48,23.45,46.90,74,43,74,0.00,No
69,2025-02-13,22:52:40,31.10,64.00,330.46,7.63,3.05,5.08,254.81,25.42,50.84,79,47,79,0.00,No
70,2025-02-13,22:52:42,31.10,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,0.00,No
71,2025-02-13,22:52:44,31.10,64.00,304.08,7.02,2.81,4.68,239.02,23.39,46.78,74,43,74,0.00,No
72,2025-02-13,22:52:46,31.10,64.00,312.71,7.22,2.89,4.81,244.22,24.05,48.11,76,44,76,0.00,No
73,2025-02-13,22:52:48,31.10,64.00,304.85,7.03,2.81,4.69,239.48,23.45,46.90,74,43,74,0.00,No
74,2025-02-13,22:52:50,31.10,64.00,316.78,7.31,2.92,4.87,246.66,24.37,48.73,76,45,76,0.00,No
75,2025-02-13,22:52:52,31.10,64.00,305.62,7.05,2.82,4.70,239.95,23.51,47.02,74,43,74,0.00,No
