Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
1,2025-02-14,16:34:43,31.80,59.00,346.20,7.99,3.20,5.33,264.09,26.63,53.26,81,49,81,100.00,No
2,2025-02-14,16:34:45,31.80,59.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
3,2025-02-14,16:34:47,31.70,59.00,348.14,8.03,3.21,5.36,265.23,26.78,53.56,81,49,81,100.00,No
4,2025-02-14,16:34:49,31.70,59.00,345.23,7.97,3.19,5.31,263.53,26.56,53.11,81,49,81,100.00,No
5,2025-02-14,16:34:51,31.60,59.00,348.14,8.03,3.21,5.36,265.23,26.78,53.56,81,49,81,100.00,No
6,2025-02-14,16:34:53,31.60,59.00,345.23,7.97,3.19,5.31,263.53,26.56,53.11,81,49,81,100.00,No
7,2025-02-14,16:34:56,31.60,59.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,100.00,No
8,2025-02-14,16:34:58,31.60,59.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
9,2025-02-14,16:35:00,31.50,59.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
10,2025-02-14,16:35:02,31.50,59.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
11,2025-02-14,16:35:04,31.50,59.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
12,2025-02-14,16:35:06,31.50,59.00,342.37,7.90,3.16,5.27,261.85,26.34,52.67,80,48,80,100.00,No
13,2025-02-14,16:35:08,31.50,59.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,100.00,No
14,2025-02-14,16:35:10,31.50,60.00,342.37,7.90,3.16,5.27,261.85,26.34,52.67,80,48,80,100.00,No
15,2025-02-14,16:35:12,31.50,60.00,342.37,7.90,3.16,5.27,261.85,26.34,52.67,80,48,80,100.00,No
