Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
172,2025-02-14,15:40:33,33.10,54.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
1,2025-02-14,15:40:35,33.10,54.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,100.00,No
2,2025-02-14,15:40:37,33.10,54.00,334.04,7.71,3.08,5.14,256.93,25.70,51.39,79,47,79,100.00,No
3,2025-02-14,15:40:40,33.10,54.00,334.04,7.71,3.08,5.14,256.93,25.70,51.39,79,47,79,100.00,No
4,2025-02-14,15:40:42,33.10,54.00,332.24,7.67,3.07,5.11,255.86,25.56,51.11,79,47,79,100.00,No
5,2025-02-14,15:40:44,33.10,54.00,330.46,7.63,3.05,5.08,254.81,25.42,50.84,79,47,79,100.00,No
6,2025-02-14,15:40:46,33.00,54.00,332.24,7.67,3.07,5.11,255.86,25.56,51.11,79,47,79,100.00,No
7,2025-02-14,15:40:48,33.00,54.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
8,2025-02-14,15:40:50,33.00,54.00,330.46,7.63,3.05,5.08,254.81,25.42,50.84,79,47,79,100.00,No
9,2025-02-14,15:40:52,33.00,55.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,100.00,No
10,2025-02-14,15:40:54,32.90,55.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
11,2025-02-14,15:40:56,32.90,55.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
12,2025-02-14,15:40:58,32.90,55.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
13,2025-02-14,15:41:01,32.90,55.00,330.46,7.63,3.05,5.08,254.81,25.42,50.84,79,47,79,100.00,No
14,2025-02-14,15:41:03,32.90,55.00,330.46,7.63,3.05,5.08,254.81,25.42,50.84,79,47,79,100.00,No
15,2025-02-14,15:41:05,32.80,55.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
16,2025-02-14,15:41:07,32.80,55.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
17,2025-02-14,15:41:09,32.80,55.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
18,2025-02-14,15:41:11,32.80,55.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
19,2025-02-14,15:41:13,32.80,55.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
20,2025-02-14,15:41:15,32.80,55.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
21,2025-02-14,15:41:17,32.80,55.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
22,2025-02-14,15:41:20,32.80,55.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
23,2025-02-14,15:41:22,32.80,55.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,No
24,2025-02-14,15:41:24,32.80,55.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
25,2025-02-14,15:41:26,32.80,55.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
26,2025-02-14,15:41:28,32.80,55.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
27,2025-02-14,15:41:30,32.80,55.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
28,2025-02-14,15:41:32,32.80,55.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
29,2025-02-14,15:41:34,32.90,55.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
30,2025-02-14,15:41:36,32.90,55.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
31,2025-02-14,15:41:38,32.90,55.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
32,2025-02-14,15:41:41,32.90,55.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
33,2025-02-14,15:41:43,32.90,55.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,100.00,No
34,2025-02-14,15:41:45,32.90,55.00,332.24,7.67,3.07,5.11,255.86,25.56,51.11,79,47,79,100.00,No
35,2025-02-14,15:41:47,32.90,55.00,334.04,7.71,3.08,5.14,256.93,25.70,51.39,79,47,79,100.00,No
36,2025-02-14,15:41:49,32.90,55.00,332.24,7.67,3.07,5.11,255.86,25.56,51.11,79,47,79,100.00,No
37,2025-02-14,15:41:51,32.90,55.00,332.24,7.67,3.07,5.11,255.86,25.56,51.11,79,47,79,100.00,No
38,2025-02-14,15:41:53,32.90,55.00,331.35,7.65,3.06,5.10,255.33,25.49,50.98,79,47,79,100.00,No
39,2025-02-14,15:41:55,32.90,55.00,330.46,7.63,3.05,5.08,254.81,25.42,50.84,79,47,79,100.00,No
40,2025-02-14,15:41:57,32.90,56.00,330.46,7.63,3.05,5.08,254.81,25.42,50.84,79,47,79,100.00,No
41,2025-02-14,15:41:59,32.90,56.00,330.46,7.63,3.05,5.08,254.81,25.42,50.84,79,47,79,100.00,No
42,2025-02-14,15:42:02,32.90,56.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,100.00,No
43,2025-02-14,15:42:04,32.90,56.00,330.46,7.63,3.05,5.08,254.81,25.42,50.84,79,47,79,100.00,No
44,2025-02-14,15:42:06,32.90,55.00,331.35,7.65,3.06,5.10,255.33,25.49,50.98,79,47,79,100.00,No
45,2025-02-14,15:42:08,32.90,55.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
46,2025-02-14,15:42:10,32.90,55.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
47,2025-02-14,15:42:12,32.90,55.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
48,2025-02-14,15:42:14,32.90,55.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
49,2025-02-14,15:42:16,32.90,55.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
50,2025-02-14,15:42:19,32.90,55.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
51,2025-02-14,15:42:21,32.90,55.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,100.00,No
52,2025-02-14,15:42:23,32.90,55.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,No
53,2025-02-14,15:42:25,32.90,55.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
54,2025-02-14,15:42:27,32.90,55.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
55,2025-02-14,15:42:29,32.90,55.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
56,2025-02-14,15:42:31,32.90,55.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
57,2025-02-14,15:42:33,32.90,55.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
58,2025-02-14,15:42:35,32.90,55.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
59,2025-02-14,15:42:37,32.90,55.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
60,2025-02-14,15:42:40,32.90,55.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
61,2025-02-14,15:42:42,32.90,55.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,100.00,No
62,2025-02-14,15:42:44,32.90,55.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,100.00,No
63,2025-02-14,15:42:46,33.00,55.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,100.00,No
64,2025-02-14,15:42:48,33.00,55.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,100.00,No
65,2025-02-14,15:42:50,33.00,55.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,100.00,No
66,2025-02-14,15:42:52,33.00,55.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
67,2025-02-14,15:42:54,33.00,55.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,100.00,No
68,2025-02-14,15:42:56,33.00,55.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
69,2025-02-14,15:42:59,33.00,55.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
