Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
170,2025-02-14,17:34:51,30.60,63.00,463.48,10.70,4.28,7.13,330.52,35.65,71.30,101,59,101,100.00,No
1,2025-02-14,17:34:53,30.50,63.00,445.99,10.29,4.12,6.86,320.89,34.31,68.61,97,57,97,100.00,No
2,2025-02-14,17:34:55,30.50,63.00,444.47,10.26,4.10,6.84,320.04,34.19,68.38,97,57,97,100.00,No
3,2025-02-14,17:34:57,30.50,63.00,444.47,10.26,4.10,6.84,320.04,34.19,68.38,97,57,97,100.00,No
4,2025-02-14,17:35:00,30.50,63.00,442.95,10.22,4.09,6.81,319.20,34.07,68.15,97,57,97,100.00,No
5,2025-02-14,17:35:02,30.50,63.00,445.99,10.29,4.12,6.86,320.89,34.31,68.61,97,57,97,100.00,No
6,2025-02-14,17:35:04,30.50,63.00,445.99,10.29,4.12,6.86,320.89,34.31,68.61,97,57,97,100.00,No
7,2025-02-14,17:35:06,30.60,63.00,447.53,10.33,4.13,6.89,321.74,34.43,68.85,97,57,97,100.00,No
8,2025-02-14,17:35:08,30.60,63.00,444.47,10.26,4.10,6.84,320.04,34.19,68.38,97,57,97,100.00,No
9,2025-02-14,17:35:10,30.60,63.00,444.47,10.26,4.10,6.84,320.04,34.19,68.38,97,57,97,100.00,No
10,2025-02-14,17:35:12,30.60,63.00,442.95,10.22,4.09,6.81,319.20,34.07,68.15,97,57,97,100.00,No
11,2025-02-14,17:35:14,30.60,63.00,447.53,10.33,4.13,6.89,321.74,34.43,68.85,97,57,97,100.00,No
12,2025-02-14,17:35:16,30.60,63.00,449.08,10.36,4.15,6.91,322.59,34.54,69.09,98,57,98,100.00,No
13,2025-02-14,17:35:19,30.60,63.00,447.53,10.33,4.13,6.89,321.74,34.43,68.85,97,57,97,100.00,No
14,2025-02-14,17:35:21,30.60,63.00,449.08,10.36,4.15,6.91,322.59,34.54,69.09,98,57,98,100.00,No
15,2025-02-14,17:35:23,30.60,63.00,449.08,10.36,4.15,6.91,322.59,34.54,69.09,98,57,98,100.00,No
16,2025-02-14,17:35:25,30.60,63.00,452.21,10.44,4.17,6.96,324.32,34.79,69.57,98,58,98,100.00,No
17,2025-02-14,17:35:27,30.60,63.00,445.99,10.29,4.12,6.86,320.89,34.31,68.61,97,57,97,100.00,No
18,2025-02-14,17:35:29,30.60,63.00,452.21,10.44,4.17,6.96,324.32,34.79,69.57,98,58,98,100.00,No
19,2025-02-14,17:35:31,30.60,63.00,452.21,10.44,4.17,6.96,324.32,34.79,69.57,98,58,98,100.00,No
20,2025-02-14,17:35:33,30.60,63.00,453.79,10.47,4.19,6.98,325.19,34.91,69.81,98,58,98,100.00,No
21,2025-02-14,17:35:36,30.60,63.00,453.79,10.47,4.19,6.98,325.19,34.91,69.81,98,58,98,100.00,No
22,2025-02-14,17:35:38,30.60,63.00,449.08,10.36,4.15,6.91,322.59,34.54,69.09,98,57,98,100.00,No
23,2025-02-14,17:35:40,30.60,63.00,449.08,10.36,4.15,6.91,322.59,34.54,69.09,98,57,98,100.00,No
24,2025-02-14,17:35:42,30.60,63.00,449.08,10.36,4.15,6.91,322.59,34.54,69.09,98,57,98,100.00,No
