Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
172,2025-02-13,23:02:19,31.00,63.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,0.00,No
1,2025-02-13,23:02:21,31.00,63.00,326.07,7.52,3.01,5.02,252.20,25.08,50.16,78,46,78,0.00,No
2,2025-02-13,23:02:23,31.00,64.00,317.60,7.33,2.93,4.89,247.15,24.43,48.86,76,45,76,0.00,No
3,2025-02-13,23:02:25,31.00,64.00,326.94,7.54,3.02,5.03,252.72,25.15,50.30,78,46,78,0.00,No
4,2025-02-13,23:02:27,31.00,64.00,334.04,7.71,3.08,5.14,256.93,25.70,51.39,79,47,79,0.00,No
5,2025-02-13,23:02:29,31.00,64.00,316.78,7.31,2.92,4.87,246.66,24.37,48.73,76,45,76,0.00,No
6,2025-02-13,23:02:31,31.00,64.00,313.52,7.23,2.89,4.82,244.70,24.12,48.23,76,44,76,0.00,No
7,2025-02-13,23:02:33,31.00,64.00,341.43,7.88,3.15,5.25,261.29,26.26,52.53,80,48,80,0.00,No
8,2025-02-13,23:02:36,31.00,64.00,317.60,7.33,2.93,4.89,247.15,24.43,48.86,76,45,76,0.00,No
9,2025-02-13,23:02:38,31.00,64.00,317.60,7.33,2.93,4.89,247.15,24.43,48.86,76,45,76,0.00,No
10,2025-02-13,23:02:40,31.00,64.00,335.86,7.75,3.10,5.17,258.01,25.84,51.67,79,47,79,0.00,No
11,2025-02-13,23:02:42,31.00,64.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,0.00,No
12,2025-02-13,23:02:44,31.00,64.00,332.24,7.67,3.07,5.11,255.86,25.56,51.11,79,47,79,0.00,No
13,2025-02-13,23:02:46,31.00,64.00,315.96,7.29,2.92,4.86,246.16,24.30,48.61,76,45,76,0.00,No
14,2025-02-13,23:02:48,31.00,64.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,0.00,No
15,2025-02-13,23:02:50,31.00,64.00,309.52,7.14,2.86,4.76,242.30,23.81,47.62,75,44,75,0.00,No
16,2025-02-13,23:02:52,31.00,64.00,317.60,7.33,2.93,4.89,247.15,24.43,48.86,76,45,76,0.00,No
17,2025-02-13,23:02:55,31.00,64.00,318.43,7.35,2.94,4.90,247.65,24.49,48.99,77,45,77,0.00,No
18,2025-02-13,23:02:57,31.00,64.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,0.00,No
19,2025-02-13,23:02:59,31.00,64.00,317.60,7.33,2.93,4.89,247.15,24.43,48.86,76,45,76,0.00,No
20,2025-02-13,23:03:01,31.00,64.00,320.10,7.39,2.95,4.92,248.64,24.62,49.25,77,45,77,0.00,No
21,2025-02-13,23:03:03,31.00,64.00,325.20,7.50,3.00,5.00,251.69,25.02,50.03,78,46,78,0.00,No
22,2025-02-13,23:03:05,31.00,64.00,320.10,7.39,2.95,4.92,248.64,24.62,49.25,77,45,77,0.00,No
23,2025-02-13,23:03:07,31.00,64.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,0.00,No
24,2025-02-13,23:03:09,31.00,64.00,319.26,7.37,2.95,4.91,248.14,24.56,49.12,77,45,77,0.00,No
25,2025-02-13,23:03:11,31.00,64.00,315.96,7.29,2.92,4.86,246.16,24.30,48.61,76,45,76,0.00,No
26,2025-02-13,23:03:13,31.00,64.00,320.94,7.41,2.96,4.94,249.15,24.69,49.38,77,45,77,0.00,No
27,2025-02-13,23:03:15,31.00,64.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,0.00,No
28,2025-02-13,23:03:18,31.00,64.00,327.81,7.56,3.03,5.04,253.24,25.22,50.43,78,46,78,0.00,No
29,2025-02-13,23:03:20,31.00,64.00,332.24,7.67,3.07,5.11,255.86,25.56,51.11,79,47,79,0.00,No
30,2025-02-13,23:03:22,31.00,64.00,285.97,6.60,2.64,4.40,227.99,22.00,43.99,71,40,71,0.00,No
31,2025-02-13,23:03:24,31.00,64.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,0.00,No
32,2025-02-13,23:03:26,31.00,64.00,315.96,7.29,2.92,4.86,246.16,24.30,48.61,76,45,76,0.00,No
33,2025-02-13,23:03:28,31.00,64.00,319.26,7.37,2.95,4.91,248.14,24.56,49.12,77,45,77,0.00,No
34,2025-02-13,23:03:30,31.00,64.00,318.43,7.35,2.94,4.90,247.65,24.49,48.99,77,45,77,0.00,No
35,2025-02-13,23:03:32,31.00,64.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,0.00,No
36,2025-02-13,23:03:34,31.00,64.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,0.00,No
