Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
1,2025-02-14,13:46:16,34.50,52.00,307.95,7.11,2.84,4.74,241.35,23.69,47.38,75,43,75,100.00,No
2,2025-02-14,13:46:18,34.50,51.00,307.95,7.11,2.84,4.74,241.35,23.69,47.38,75,43,75,100.00,No
3,2025-02-14,13:46:20,34.50,51.00,305.62,7.05,2.82,4.70,239.95,23.51,47.02,74,43,74,100.00,No
4,2025-02-14,13:46:22,34.50,51.00,304.85,7.03,2.81,4.69,239.48,23.45,46.90,74,43,74,100.00,No
5,2025-02-14,13:46:24,34.50,51.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
6,2025-02-14,13:46:26,34.50,51.00,304.85,7.03,2.81,4.69,239.48,23.45,46.90,74,43,74,100.00,No
7,2025-02-14,13:46:28,34.50,51.00,302.56,6.98,2.79,4.65,238.10,23.27,46.55,74,43,74,100.00,No
8,2025-02-14,13:46:30,34.40,51.00,303.32,7.00,2.80,4.67,238.56,23.33,46.66,74,43,74,100.00,No
9,2025-02-14,13:46:33,34.40,51.00,301.80,6.96,2.79,4.64,237.64,23.22,46.43,74,42,74,100.00,No
10,2025-02-14,13:46:35,34.40,51.00,305.62,7.05,2.82,4.70,239.95,23.51,47.02,74,43,74,100.00,No
11,2025-02-14,13:46:37,34.40,51.00,302.56,6.98,2.79,4.65,238.10,23.27,46.55,74,43,74,100.00,No
12,2025-02-14,13:46:39,34.40,51.00,304.08,7.02,2.81,4.68,239.02,23.39,46.78,74,43,74,100.00,No
13,2025-02-14,13:46:41,34.40,51.00,304.85,7.03,2.81,4.69,239.48,23.45,46.90,74,43,74,100.00,No
14,2025-02-14,13:46:43,34.40,51.00,304.85,7.03,2.81,4.69,239.48,23.45,46.90,74,43,74,100.00,No
15,2025-02-14,13:46:45,34.40,51.00,304.08,7.02,2.81,4.68,239.02,23.39,46.78,74,43,74,100.00,No
16,2025-02-14,13:46:47,34.40,51.00,303.32,7.00,2.80,4.67,238.56,23.33,46.66,74,43,74,100.00,No
17,2025-02-14,13:46:49,34.40,52.00,304.08,7.02,2.81,4.68,239.02,23.39,46.78,74,43,74,100.00,No
18,2025-02-14,13:46:51,34.40,52.00,307.95,7.11,2.84,4.74,241.35,23.69,47.38,75,43,75,100.00,No
19,2025-02-14,13:46:54,34.40,51.00,304.08,7.02,2.81,4.68,239.02,23.39,46.78,74,43,74,100.00,No
20,2025-02-14,13:46:56,34.40,51.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
21,2025-02-14,13:46:58,34.40,50.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
22,2025-02-14,13:47:00,34.40,50.00,308.73,7.12,2.85,4.75,241.83,23.75,47.50,75,43,75,100.00,No
23,2025-02-14,13:47:02,34.40,49.00,304.08,7.02,2.81,4.68,239.02,23.39,46.78,74,43,74,100.00,No
