Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
171,2025-02-14,15:46:34,33.10,54.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
1,2025-02-14,15:46:36,33.10,55.00,330.46,7.63,3.05,5.08,254.81,25.42,50.84,79,47,79,100.00,No
2,2025-02-14,15:46:38,33.10,55.00,332.24,7.67,3.07,5.11,255.86,25.56,51.11,79,47,79,100.00,No
3,2025-02-14,15:46:40,33.10,55.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,100.00,No
4,2025-02-14,15:46:42,33.10,55.00,335.86,7.75,3.10,5.17,258.01,25.84,51.67,79,47,79,100.00,No
5,2025-02-14,15:46:45,33.10,55.00,334.04,7.71,3.08,5.14,256.93,25.70,51.39,79,47,79,100.00,No
6,2025-02-14,15:46:47,33.10,55.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,100.00,No
7,2025-02-14,15:46:49,33.10,54.00,331.35,7.65,3.06,5.10,255.33,25.49,50.98,79,47,79,100.00,No
8,2025-02-14,15:46:51,33.10,54.00,331.35,7.65,3.06,5.10,255.33,25.49,50.98,79,47,79,100.00,No
9,2025-02-14,15:46:53,33.00,54.00,332.24,7.67,3.07,5.11,255.86,25.56,51.11,79,47,79,100.00,No
10,2025-02-14,15:46:55,33.00,54.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
11,2025-02-14,15:46:57,33.00,54.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
12,2025-02-14,15:46:59,32.90,54.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,100.00,No
13,2025-02-14,15:47:01,32.90,54.00,329.57,7.61,3.04,5.07,254.28,25.35,50.70,78,46,78,100.00,No
14,2025-02-14,15:47:04,32.90,54.00,328.69,7.59,3.03,5.06,253.76,25.28,50.57,78,46,78,100.00,No
15,2025-02-14,15:47:06,32.90,54.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,100.00,No
16,2025-02-14,15:47:08,32.90,54.00,330.46,7.63,3.05,5.08,254.81,25.42,50.84,79,47,79,100.00,No
17,2025-02-14,15:47:10,32.90,54.00,331.35,7.65,3.06,5.10,255.33,25.49,50.98,79,47,79,100.00,No
18,2025-02-14,15:47:12,32.90,54.00,330.46,7.63,3.05,5.08,254.81,25.42,50.84,79,47,79,100.00,No
19,2025-02-14,15:47:14,32.80,54.00,330.46,7.63,3.05,5.08,254.81,25.42,50.84,79,47,79,100.00,No
