Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
1,2025-02-14,17:16:50,31.80,59.00,373.06,8.61,3.44,5.74,279.72,28.70,57.39,85,52,85,100.00,No
2,2025-02-14,17:16:52,31.80,59.00,375.29,8.66,3.46,5.77,281.00,28.87,57.74,86,52,86,100.00,No
3,2025-02-14,17:16:54,31.80,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
4,2025-02-14,17:16:56,31.80,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
5,2025-02-14,17:16:58,31.80,59.00,373.06,8.61,3.44,5.74,279.72,28.70,57.39,85,52,85,100.00,No
6,2025-02-14,17:17:00,31.80,59.00,375.29,8.66,3.46,5.77,281.00,28.87,57.74,86,52,86,100.00,No
7,2025-02-14,17:17:02,31.80,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
8,2025-02-14,17:17:04,31.80,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
9,2025-02-14,17:17:06,31.80,59.00,374.17,8.63,3.45,5.76,280.35,28.78,57.57,86,52,86,100.00,No
10,2025-02-14,17:17:09,31.80,59.00,374.17,8.63,3.45,5.76,280.35,28.78,57.57,86,52,86,100.00,No
11,2025-02-14,17:17:11,31.80,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
12,2025-02-14,17:17:13,31.80,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
13,2025-02-14,17:17:15,31.80,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
14,2025-02-14,17:17:17,31.80,59.00,375.29,8.66,3.46,5.77,281.00,28.87,57.74,86,52,86,100.00,No
15,2025-02-14,17:17:19,31.80,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
16,2025-02-14,17:17:21,31.80,59.00,375.29,8.66,3.46,5.77,281.00,28.87,57.74,86,52,86,100.00,No
17,2025-02-14,17:17:23,31.80,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
18,2025-02-14,17:17:25,31.80,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
19,2025-02-14,17:17:28,31.80,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
20,2025-02-14,17:17:30,31.80,59.00,375.29,8.66,3.46,5.77,281.00,28.87,57.74,86,52,86,100.00,No
21,2025-02-14,17:17:32,31.80,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
22,2025-02-14,17:17:34,31.80,59.00,375.29,8.66,3.46,5.77,281.00,28.87,57.74,86,52,86,100.00,No
23,2025-02-14,17:17:36,31.80,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
24,2025-02-14,17:17:38,31.80,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
25,2025-02-14,17:17:40,31.80,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
26,2025-02-14,17:17:42,31.80,59.00,375.29,8.66,3.46,5.77,281.00,28.87,57.74,86,52,86,100.00,No
27,2025-02-14,17:17:44,31.80,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
28,2025-02-14,17:17:47,31.80,60.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
29,2025-02-14,17:17:49,31.80,60.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
30,2025-02-14,17:17:51,31.80,60.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
31,2025-02-14,17:17:53,31.80,60.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
32,2025-02-14,17:17:55,31.80,60.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
33,2025-02-14,17:17:57,31.80,60.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
34,2025-02-14,17:17:59,31.80,60.00,375.29,8.66,3.46,5.77,281.00,28.87,57.74,86,52,86,100.00,No
35,2025-02-14,17:18:01,31.80,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
36,2025-02-14,17:18:03,31.80,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
37,2025-02-14,17:18:06,31.80,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
38,2025-02-14,17:18:08,31.80,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
39,2025-02-14,17:18:10,31.80,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
40,2025-02-14,17:18:12,31.80,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
41,2025-02-14,17:18:14,31.80,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
42,2025-02-14,17:18:16,31.80,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
43,2025-02-14,17:18:18,31.80,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
44,2025-02-14,17:18:20,31.80,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
45,2025-02-14,17:18:22,31.90,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
46,2025-02-14,17:18:25,31.90,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
47,2025-02-14,17:18:27,31.90,60.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
48,2025-02-14,17:18:29,31.90,60.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
49,2025-02-14,17:18:31,31.90,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
50,2025-02-14,17:18:33,31.90,59.00,377.54,8.71,3.48,5.81,282.29,29.04,58.08,86,52,86,100.00,No
51,2025-02-14,17:18:35,31.90,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
52,2025-02-14,17:18:37,31.90,59.00,377.54,8.71,3.48,5.81,282.29,29.04,58.08,86,52,86,100.00,No
53,2025-02-14,17:18:39,31.90,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
54,2025-02-14,17:18:42,31.90,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
55,2025-02-14,17:18:44,31.90,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
56,2025-02-14,17:18:46,31.80,59.00,377.54,8.71,3.48,5.81,282.29,29.04,58.08,86,52,86,100.00,No
57,2025-02-14,17:18:48,31.80,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
58,2025-02-14,17:18:50,31.80,59.00,377.54,8.71,3.48,5.81,282.29,29.04,58.08,86,52,86,100.00,No
59,2025-02-14,17:18:52,31.80,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
60,2025-02-14,17:18:54,31.80,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
61,2025-02-14,17:18:56,31.80,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
62,2025-02-14,17:18:58,31.80,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
63,2025-02-14,17:19:01,31.80,59.00,377.54,8.71,3.48,5.81,282.29,29.04,58.08,86,52,86,100.00,No
64,2025-02-14,17:19:03,31.80,59.00,377.54,8.71,3.48,5.81,282.29,29.04,58.08,86,52,86,100.00,No
65,2025-02-14,17:19:05,31.80,59.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,100.00,No
