Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
172,2025-02-14,13:52:15,33.50,53.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
1,2025-02-14,13:52:17,33.40,53.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
2,2025-02-14,13:52:20,33.40,53.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
3,2025-02-14,13:52:22,33.40,53.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
4,2025-02-14,13:52:24,33.40,53.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
5,2025-02-14,13:52:26,33.40,53.00,304.08,7.02,2.81,4.68,239.02,23.39,46.78,74,43,74,100.00,No
6,2025-02-14,13:52:28,33.40,53.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
7,2025-02-14,13:52:30,33.40,54.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
8,2025-02-14,13:52:32,33.50,54.00,305.62,7.05,2.82,4.70,239.95,23.51,47.02,74,43,74,100.00,No
9,2025-02-14,13:52:34,33.50,54.00,304.85,7.03,2.81,4.69,239.48,23.45,46.90,74,43,74,100.00,No
10,2025-02-14,13:52:36,33.50,53.00,304.85,7.03,2.81,4.69,239.48,23.45,46.90,74,43,74,100.00,No
11,2025-02-14,13:52:38,33.50,53.00,304.85,7.03,2.81,4.69,239.48,23.45,46.90,74,43,74,100.00,No
12,2025-02-14,13:52:41,33.60,53.00,304.85,7.03,2.81,4.69,239.48,23.45,46.90,74,43,74,100.00,No
13,2025-02-14,13:52:43,33.60,52.00,304.08,7.02,2.81,4.68,239.02,23.39,46.78,74,43,74,100.00,No
14,2025-02-14,13:52:45,33.60,51.00,304.85,7.03,2.81,4.69,239.48,23.45,46.90,74,43,74,100.00,No
15,2025-02-14,13:52:47,33.60,51.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
16,2025-02-14,13:52:49,33.70,51.00,307.17,7.09,2.84,4.73,240.88,23.63,47.26,75,43,75,100.00,No
17,2025-02-14,13:52:51,33.70,51.00,305.62,7.05,2.82,4.70,239.95,23.51,47.02,74,43,74,100.00,No
18,2025-02-14,13:52:53,33.70,51.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
19,2025-02-14,13:52:55,33.70,51.00,313.52,7.23,2.89,4.82,244.70,24.12,48.23,76,44,76,100.00,No
20,2025-02-14,13:52:57,33.70,52.00,299.55,6.91,2.77,4.61,236.27,23.04,46.08,74,42,74,100.00,No
21,2025-02-14,13:52:59,33.80,52.00,305.62,7.05,2.82,4.70,239.95,23.51,47.02,74,43,74,100.00,No
22,2025-02-14,13:53:02,33.80,52.00,305.62,7.05,2.82,4.70,239.95,23.51,47.02,74,43,74,100.00,No
23,2025-02-14,13:53:04,33.80,52.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
24,2025-02-14,13:53:06,33.80,52.00,307.17,7.09,2.84,4.73,240.88,23.63,47.26,75,43,75,100.00,No
25,2025-02-14,13:53:08,33.80,52.00,305.62,7.05,2.82,4.70,239.95,23.51,47.02,74,43,74,100.00,No
26,2025-02-14,13:53:10,33.80,52.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
27,2025-02-14,13:53:12,33.80,52.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
28,2025-02-14,13:53:14,33.90,52.00,307.17,7.09,2.84,4.73,240.88,23.63,47.26,75,43,75,100.00,No
29,2025-02-14,13:53:16,33.90,52.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
30,2025-02-14,13:53:18,33.90,52.00,305.62,7.05,2.82,4.70,239.95,23.51,47.02,74,43,74,100.00,No
31,2025-02-14,13:53:20,33.90,52.00,304.85,7.03,2.81,4.69,239.48,23.45,46.90,74,43,74,100.00,No
32,2025-02-14,13:53:23,33.90,52.00,304.85,7.03,2.81,4.69,239.48,23.45,46.90,74,43,74,100.00,No
33,2025-02-14,13:53:25,34.00,52.00,304.85,7.03,2.81,4.69,239.48,23.45,46.90,74,43,74,100.00,No
34,2025-02-14,13:53:27,34.00,52.00,304.08,7.02,2.81,4.68,239.02,23.39,46.78,74,43,74,100.00,No
35,2025-02-14,13:53:29,34.00,52.00,304.85,7.03,2.81,4.69,239.48,23.45,46.90,74,43,74,100.00,No
36,2025-02-14,13:53:31,34.10,52.00,304.85,7.03,2.81,4.69,239.48,23.45,46.90,74,43,74,100.00,No
37,2025-02-14,13:53:33,34.10,52.00,304.08,7.02,2.81,4.68,239.02,23.39,46.78,74,43,74,100.00,No
38,2025-02-14,13:53:35,34.10,52.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
39,2025-02-14,13:53:37,34.20,51.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
40,2025-02-14,13:53:39,34.20,51.00,304.85,7.03,2.81,4.69,239.48,23.45,46.90,74,43,74,100.00,No
41,2025-02-14,13:53:41,34.30,51.00,304.85,7.03,2.81,4.69,239.48,23.45,46.90,74,43,74,100.00,No
42,2025-02-14,13:53:44,34.30,51.00,305.62,7.05,2.82,4.70,239.95,23.51,47.02,74,43,74,100.00,No
43,2025-02-14,13:53:46,34.30,51.00,305.62,7.05,2.82,4.70,239.95,23.51,47.02,74,43,74,100.00,No
44,2025-02-14,13:53:48,34.40,51.00,305.62,7.05,2.82,4.70,239.95,23.51,47.02,74,43,74,100.00,No
45,2025-02-14,13:53:50,34.40,52.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
46,2025-02-14,13:53:52,34.40,52.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
47,2025-02-14,13:53:54,34.40,52.00,304.85,7.03,2.81,4.69,239.48,23.45,46.90,74,43,74,100.00,No
48,2025-02-14,13:53:56,34.50,52.00,311.91,7.20,2.88,4.80,243.73,23.99,47.99,76,44,76,100.00,No
49,2025-02-14,13:53:58,34.50,51.00,304.85,7.03,2.81,4.69,239.48,23.45,46.90,74,43,74,100.00,No
50,2025-02-14,13:54:00,34.50,51.00,307.95,7.11,2.84,4.74,241.35,23.69,47.38,75,43,75,100.00,No
51,2025-02-14,13:54:03,34.60,51.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
52,2025-02-14,13:54:05,34.60,51.00,305.62,7.05,2.82,4.70,239.95,23.51,47.02,74,43,74,100.00,No
53,2025-02-14,13:54:07,34.60,51.00,309.52,7.14,2.86,4.76,242.30,23.81,47.62,75,44,75,100.00,No
54,2025-02-14,13:54:09,34.60,50.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
55,2025-02-14,13:54:11,34.70,50.00,310.31,7.16,2.86,4.77,242.78,23.87,47.74,75,44,75,100.00,No
56,2025-02-14,13:54:13,34.70,50.00,309.52,7.14,2.86,4.76,242.30,23.81,47.62,75,44,75,100.00,No
57,2025-02-14,13:54:15,34.70,49.00,309.52,7.14,2.86,4.76,242.30,23.81,47.62,75,44,75,100.00,No
58,2025-02-14,13:54:17,34.70,49.00,307.95,7.11,2.84,4.74,241.35,23.69,47.38,75,43,75,100.00,No
59,2025-02-14,13:54:19,34.60,49.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
60,2025-02-14,13:54:21,34.60,49.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
61,2025-02-14,13:54:24,34.60,49.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
62,2025-02-14,13:54:26,34.60,49.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
63,2025-02-14,13:54:28,34.60,49.00,307.17,7.09,2.84,4.73,240.88,23.63,47.26,75,43,75,100.00,No
64,2025-02-14,13:54:30,34.60,50.00,307.17,7.09,2.84,4.73,240.88,23.63,47.26,75,43,75,100.00,No
65,2025-02-14,13:54:32,34.60,50.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
66,2025-02-14,13:54:34,34.60,50.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
67,2025-02-14,13:54:36,34.60,50.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
68,2025-02-14,13:54:38,34.60,50.00,296.60,6.84,2.74,4.56,234.48,22.82,45.63,73,42,73,100.00,No
69,2025-02-14,13:54:40,34.60,50.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
70,2025-02-14,13:54:43,34.60,50.00,306.39,7.07,2.83,4.71,240.41,23.57,47.14,75,43,75,100.00,No
71,2025-02-14,13:54:45,34.60,50.00,305.62,7.05,2.82,4.70,239.95,23.51,47.02,74,43,74,100.00,No
72,2025-02-14,13:54:47,34.60,50.00,307.95,7.11,2.84,4.74,241.35,23.69,47.38,75,43,75,100.00,No
73,2025-02-14,13:54:49,34.60,50.00,307.17,7.09,2.84,4.73,240.88,23.63,47.26,75,43,75,100.00,No
74,2025-02-14,13:54:51,34.60,50.00,304.08,7.02,2.81,4.68,239.02,23.39,46.78,74,43,74,100.00,No
