Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
1,2025-02-14,13:10:11,35.50,46.00,298.07,6.88,2.75,4.59,235.37,22.93,45.86,73,42,73,100.00,No
2,2025-02-14,13:10:13,35.50,46.00,294.41,6.79,2.72,4.53,233.15,22.65,45.29,73,41,73,100.00,No
3,2025-02-14,13:10:15,35.50,46.00,294.41,6.79,2.72,4.53,233.15,22.65,45.29,73,41,73,100.00,No
4,2025-02-14,13:10:17,35.50,46.00,292.98,6.76,2.70,4.51,232.28,22.54,45.07,72,41,72,100.00,No
5,2025-02-14,13:10:19,35.40,46.00,294.41,6.79,2.72,4.53,233.15,22.65,45.29,73,41,73,100.00,No
6,2025-02-14,13:10:21,35.40,47.00,292.98,6.76,2.70,4.51,232.28,22.54,45.07,72,41,72,100.00,No
7,2025-02-14,13:10:23,35.40,47.00,292.26,6.74,2.70,4.50,231.84,22.48,44.96,72,41,72,100.00,No
8,2025-02-14,13:10:25,35.30,47.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
9,2025-02-14,13:10:27,35.30,48.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
10,2025-02-14,13:10:30,35.30,48.00,292.26,6.74,2.70,4.50,231.84,22.48,44.96,72,41,72,100.00,No
11,2025-02-14,13:10:32,35.20,48.00,291.55,6.73,2.69,4.49,231.41,22.43,44.85,72,41,72,100.00,No
12,2025-02-14,13:10:34,35.20,48.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
13,2025-02-14,13:10:36,35.10,49.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
14,2025-02-14,13:10:38,35.10,49.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
15,2025-02-14,13:10:40,35.10,49.00,290.14,6.70,2.68,4.46,230.54,22.32,44.64,72,41,72,100.00,No
16,2025-02-14,13:10:42,35.10,49.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
17,2025-02-14,13:10:44,35.10,49.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
18,2025-02-14,13:10:46,35.10,49.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
19,2025-02-14,13:10:48,35.20,49.00,291.55,6.73,2.69,4.49,231.41,22.43,44.85,72,41,72,100.00,No
20,2025-02-14,13:10:50,35.20,49.00,291.55,6.73,2.69,4.49,231.41,22.43,44.85,72,41,72,100.00,No
21,2025-02-14,13:10:53,35.20,49.00,292.26,6.74,2.70,4.50,231.84,22.48,44.96,72,41,72,100.00,No
22,2025-02-14,13:10:55,35.20,49.00,291.55,6.73,2.69,4.49,231.41,22.43,44.85,72,41,72,100.00,No
23,2025-02-14,13:10:57,35.20,49.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
24,2025-02-14,13:10:59,35.30,49.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
25,2025-02-14,13:11:01,35.30,49.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
26,2025-02-14,13:11:03,35.30,49.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
27,2025-02-14,13:11:05,35.30,49.00,290.14,6.70,2.68,4.46,230.54,22.32,44.64,72,41,72,100.00,No
28,2025-02-14,13:11:07,35.30,49.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
29,2025-02-14,13:11:09,35.30,49.00,291.55,6.73,2.69,4.49,231.41,22.43,44.85,72,41,72,100.00,No
30,2025-02-14,13:11:11,35.30,49.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
31,2025-02-14,13:11:14,35.30,49.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
32,2025-02-14,13:11:16,35.30,49.00,291.55,6.73,2.69,4.49,231.41,22.43,44.85,72,41,72,100.00,No
33,2025-02-14,13:11:18,35.30,49.00,292.26,6.74,2.70,4.50,231.84,22.48,44.96,72,41,72,100.00,No
34,2025-02-14,13:11:20,35.30,49.00,294.41,6.79,2.72,4.53,233.15,22.65,45.29,73,41,73,100.00,No
35,2025-02-14,13:11:22,35.40,49.00,295.87,6.83,2.73,4.55,234.04,22.76,45.52,73,42,73,100.00,No
36,2025-02-14,13:11:24,35.40,49.00,295.87,6.83,2.73,4.55,234.04,22.76,45.52,73,42,73,100.00,No
37,2025-02-14,13:11:26,35.40,48.00,294.41,6.79,2.72,4.53,233.15,22.65,45.29,73,41,73,100.00,No
38,2025-02-14,13:11:28,35.40,48.00,292.26,6.74,2.70,4.50,231.84,22.48,44.96,72,41,72,100.00,No
39,2025-02-14,13:11:30,35.40,48.00,292.98,6.76,2.70,4.51,232.28,22.54,45.07,72,41,72,100.00,No
40,2025-02-14,13:11:32,35.40,48.00,292.98,6.76,2.70,4.51,232.28,22.54,45.07,72,41,72,100.00,No
41,2025-02-14,13:11:35,35.40,48.00,291.55,6.73,2.69,4.49,231.41,22.43,44.85,72,41,72,100.00,No
42,2025-02-14,13:11:37,35.30,48.00,292.98,6.76,2.70,4.51,232.28,22.54,45.07,72,41,72,100.00,No
43,2025-02-14,13:11:39,35.30,48.00,292.26,6.74,2.70,4.50,231.84,22.48,44.96,72,41,72,100.00,No
44,2025-02-14,13:11:41,35.30,48.00,291.55,6.73,2.69,4.49,231.41,22.43,44.85,72,41,72,100.00,No
45,2025-02-14,13:11:43,35.30,48.00,291.55,6.73,2.69,4.49,231.41,22.43,44.85,72,41,72,100.00,No
46,2025-02-14,13:11:45,35.30,48.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
47,2025-02-14,13:11:47,35.30,49.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
48,2025-02-14,13:11:49,35.30,49.00,291.55,6.73,2.69,4.49,231.41,22.43,44.85,72,41,72,100.00,No
49,2025-02-14,13:11:51,35.30,49.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
50,2025-02-14,13:11:53,35.30,49.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
51,2025-02-14,13:11:56,35.40,49.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
52,2025-02-14,13:11:58,35.40,49.00,290.84,6.71,2.68,4.47,230.97,22.37,44.74,72,41,72,100.00,No
