Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
1,2025-02-10,15:28:59,32.40,47.00,334.04,7.71,3.08,5.14,256.93,25.70,51.39,79,47,79,0.00,No
2,2025-02-10,15:29:01,32.40,47.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,0.00,No
3,2025-02-10,15:29:04,32.40,47.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,0.00,No
4,2025-02-10,15:29:06,32.40,47.00,335.86,7.75,3.10,5.17,258.01,25.84,51.67,79,47,79,0.00,No
5,2025-02-10,15:29:08,32.40,47.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,0.00,No
6,2025-02-10,15:29:10,32.40,47.00,330.46,7.63,3.05,5.08,254.81,25.42,50.84,79,47,79,0.00,No
7,2025-02-10,15:29:12,32.40,47.00,331.35,7.65,3.06,5.10,255.33,25.49,50.98,79,47,79,0.00,No
8,2025-02-10,15:29:14,32.40,47.00,334.04,7.71,3.08,5.14,256.93,25.70,51.39,79,47,79,0.00,No
9,2025-02-10,15:29:16,32.40,47.00,332.24,7.67,3.07,5.11,255.86,25.56,51.11,79,47,79,0.00,No
10,2025-02-10,15:29:18,32.40,47.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,0.00,No
11,2025-02-10,15:29:20,32.40,47.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,0.00,No
12,2025-02-10,15:29:22,32.40,47.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,0.00,No
13,2025-02-10,15:29:24,32.40,47.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,0.00,No
14,2025-02-10,15:29:27,32.40,47.00,341.43,7.88,3.15,5.25,261.29,26.26,52.53,80,48,80,0.00,No
15,2025-02-10,15:29:29,32.40,47.00,335.86,7.75,3.10,5.17,258.01,25.84,51.67,79,47,79,0.00,No
16,2025-02-10,15:29:31,32.40,47.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,0.00,No
17,2025-02-10,15:29:33,32.40,47.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,0.00,No
18,2025-02-10,15:29:35,32.40,47.00,339.56,7.84,3.13,5.22,260.19,26.12,52.24,80,48,80,0.00,No
19,2025-02-10,15:29:37,32.40,47.00,340.49,7.86,3.14,5.24,260.74,26.19,52.38,80,48,80,0.00,No
20,2025-02-10,15:29:39,32.40,47.00,339.56,7.84,3.13,5.22,260.19,26.12,52.24,80,48,80,0.00,No
