Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
1,2025-02-10,15:04:53,32.00,46.00,442.95,10.22,4.09,6.81,319.20,34.07,68.15,97,57,97,0.00,No
1,2025-02-10,15:04:55,32.00,46.00,432.57,9.98,3.99,6.65,313.43,33.27,66.55,95,56,95,0.00,No
2,2025-02-10,15:04:57,32.00,46.00,418.51,9.66,3.86,6.44,305.57,32.19,64.39,93,55,93,0.00,No
3,2025-02-10,15:04:59,32.00,46.00,419.88,9.69,3.88,6.46,306.34,32.30,64.60,93,55,93,0.00,No
4,2025-02-10,15:05:01,32.00,46.00,398.92,9.21,3.68,6.14,294.51,30.69,61.37,90,54,90,0.00,No
5,2025-02-10,15:05:03,32.00,46.00,400.18,9.23,3.69,6.16,295.22,30.78,61.57,90,54,90,0.00,No
6,2025-02-10,15:05:06,32.00,46.00,389.15,8.98,3.59,5.99,288.95,29.93,59.87,88,53,88,0.00,No
7,2025-02-10,15:05:08,32.00,46.00,391.55,9.04,3.61,6.02,290.32,30.12,60.24,88,53,88,0.00,No
8,2025-02-10,15:05:10,32.00,46.00,390.35,9.01,3.60,6.01,289.63,30.03,60.05,88,53,88,0.00,No
9,2025-02-10,15:05:12,32.00,46.00,386.78,8.93,3.57,5.95,287.59,29.75,59.50,88,53,88,0.00,No
10,2025-02-10,15:05:14,32.00,46.00,384.43,8.87,3.55,5.91,286.25,29.57,59.14,87,53,87,0.00,No
11,2025-02-10,15:05:16,32.00,46.00,380.95,8.79,3.52,5.86,284.25,29.30,58.61,87,52,87,0.00,No
12,2025-02-10,15:05:18,32.00,46.00,377.54,8.71,3.48,5.81,282.29,29.04,58.08,86,52,86,0.00,No
13,2025-02-10,15:05:20,32.00,46.00,386.78,8.93,3.57,5.95,287.59,29.75,59.50,88,53,88,0.00,No
14,2025-02-10,15:05:22,32.00,46.00,382.11,8.82,3.53,5.88,284.91,29.39,58.79,87,52,87,0.00,No
15,2025-02-10,15:05:24,32.00,46.00,383.26,8.84,3.54,5.90,285.58,29.48,58.96,87,52,87,0.00,No
16,2025-02-10,15:05:26,32.00,46.00,378.67,8.74,3.50,5.83,282.94,29.13,58.26,86,52,86,0.00,No
17,2025-02-10,15:05:28,32.00,46.00,384.43,8.87,3.55,5.91,286.25,29.57,59.14,87,53,87,0.00,No
18,2025-02-10,15:05:30,32.10,46.00,382.11,8.82,3.53,5.88,284.91,29.39,58.79,87,52,87,0.00,No
19,2025-02-10,15:05:33,32.10,46.00,382.11,8.82,3.53,5.88,284.91,29.39,58.79,87,52,87,0.00,No
20,2025-02-10,15:05:35,32.10,46.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,0.00,No
21,2025-02-10,15:05:37,32.10,46.00,378.67,8.74,3.50,5.83,282.94,29.13,58.26,86,52,86,0.00,No
22,2025-02-10,15:05:39,32.10,46.00,383.26,8.84,3.54,5.90,285.58,29.48,58.96,87,52,87,0.00,No
23,2025-02-10,15:05:41,32.10,46.00,382.11,8.82,3.53,5.88,284.91,29.39,58.79,87,52,87,0.00,No
24,2025-02-10,15:05:43,32.10,46.00,377.54,8.71,3.48,5.81,282.29,29.04,58.08,86,52,86,0.00,No
25,2025-02-10,15:05:45,32.10,46.00,382.11,8.82,3.53,5.88,284.91,29.39,58.79,87,52,87,0.00,No
26,2025-02-10,15:05:47,32.10,46.00,382.11,8.82,3.53,5.88,284.91,29.39,58.79,87,52,87,0.00,No
27,2025-02-10,15:05:49,32.10,46.00,382.11,8.82,3.53,5.88,284.91,29.39,58.79,87,52,87,0.00,No
28,2025-02-10,15:05:51,32.10,46.00,379.81,8.76,3.51,5.84,283.60,29.22,58.43,86,52,86,0.00,No
29,2025-02-10,15:05:53,32.10,46.00,379.81,8.76,3.51,5.84,283.60,29.22,58.43,86,52,86,0.00,No
30,2025-02-10,15:05:55,32.10,46.00,378.67,8.74,3.50,5.83,282.94,29.13,58.26,86,52,86,0.00,No
31,2025-02-10,15:05:58,32.10,47.00,380.95,8.79,3.52,5.86,284.25,29.30,58.61,87,52,87,0.00,No
32,2025-02-10,15:06:00,32.10,47.00,383.26,8.84,3.54,5.90,285.58,29.48,58.96,87,52,87,0.00,No
33,2025-02-10,15:06:02,32.10,47.00,379.81,8.76,3.51,5.84,283.60,29.22,58.43,86,52,86,0.00,No
34,2025-02-10,15:06:04,32.10,46.00,377.54,8.71,3.48,5.81,282.29,29.04,58.08,86,52,86,0.00,No
35,2025-02-10,15:06:06,32.10,46.00,378.67,8.74,3.50,5.83,282.94,29.13,58.26,86,52,86,0.00,No
36,2025-02-10,15:06:08,32.10,46.00,378.67,8.74,3.50,5.83,282.94,29.13,58.26,86,52,86,0.00,No
37,2025-02-10,15:06:10,32.10,46.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,0.00,No
38,2025-02-10,15:06:12,32.10,46.00,377.54,8.71,3.48,5.81,282.29,29.04,58.08,86,52,86,0.00,No
39,2025-02-10,15:06:14,32.10,47.00,378.67,8.74,3.50,5.83,282.94,29.13,58.26,86,52,86,0.00,No
40,2025-02-10,15:06:16,32.10,47.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,0.00,No
41,2025-02-10,15:06:18,32.10,47.00,382.11,8.82,3.53,5.88,284.91,29.39,58.79,87,52,87,0.00,No
42,2025-02-10,15:06:20,32.10,47.00,377.54,8.71,3.48,5.81,282.29,29.04,58.08,86,52,86,0.00,No
43,2025-02-10,15:06:23,32.10,47.00,377.54,8.71,3.48,5.81,282.29,29.04,58.08,86,52,86,0.00,No
44,2025-02-10,15:06:25,32.10,47.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,0.00,No
45,2025-02-10,15:06:27,32.10,47.00,382.11,8.82,3.53,5.88,284.91,29.39,58.79,87,52,87,0.00,No
46,2025-02-10,15:06:29,32.10,47.00,379.81,8.76,3.51,5.84,283.60,29.22,58.43,86,52,86,0.00,No
47,2025-02-10,15:06:31,32.10,47.00,377.54,8.71,3.48,5.81,282.29,29.04,58.08,86,52,86,0.00,No
48,2025-02-10,15:06:33,32.10,47.00,377.54,8.71,3.48,5.81,282.29,29.04,58.08,86,52,86,0.00,No
49,2025-02-10,15:06:35,32.10,47.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,0.00,No
50,2025-02-10,15:06:37,32.10,47.00,378.67,8.74,3.50,5.83,282.94,29.13,58.26,86,52,86,0.00,No
51,2025-02-10,15:06:39,32.20,47.00,378.67,8.74,3.50,5.83,282.94,29.13,58.26,86,52,86,0.00,No
52,2025-02-10,15:06:41,32.20,47.00,382.11,8.82,3.53,5.88,284.91,29.39,58.79,87,52,87,0.00,No
53,2025-02-10,15:06:43,32.20,47.00,380.95,8.79,3.52,5.86,284.25,29.30,58.61,87,52,87,0.00,No
54,2025-02-10,15:06:46,32.20,47.00,379.81,8.76,3.51,5.84,283.60,29.22,58.43,86,52,86,0.00,No
55,2025-02-10,15:06:48,32.20,47.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,0.00,No
56,2025-02-10,15:06:50,32.20,47.00,378.67,8.74,3.50,5.83,282.94,29.13,58.26,86,52,86,0.00,No
57,2025-02-10,15:06:52,32.20,47.00,377.54,8.71,3.48,5.81,282.29,29.04,58.08,86,52,86,0.00,No
58,2025-02-10,15:06:54,32.20,47.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,0.00,No
59,2025-02-10,15:06:56,32.20,47.00,378.67,8.74,3.50,5.83,282.94,29.13,58.26,86,52,86,0.00,No
60,2025-02-10,15:06:58,32.20,47.00,377.54,8.71,3.48,5.81,282.29,29.04,58.08,86,52,86,0.00,No
61,2025-02-10,15:07:00,32.20,47.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,0.00,No
