Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
1,2025-02-10,15:59:04,35.00,40.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,0.00,No
2,2025-02-10,15:59:07,35.00,40.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
3,2025-02-10,15:59:09,35.00,40.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,0.00,No
4,2025-02-10,15:59:11,35.00,40.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
5,2025-02-10,15:59:13,35.00,40.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
6,2025-02-10,15:59:15,35.00,40.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,0.00,No
7,2025-02-10,15:59:17,35.00,39.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,0.00,No
8,2025-02-10,15:59:19,35.00,39.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
9,2025-02-10,15:59:21,35.00,39.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
10,2025-02-10,15:59:23,35.00,39.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,0.00,No
11,2025-02-10,15:59:25,35.00,39.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
12,2025-02-10,15:59:27,35.00,39.00,350.10,8.08,3.23,5.39,266.38,26.93,53.86,82,49,82,0.00,No
13,2025-02-10,15:59:30,35.00,39.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
14,2025-02-10,15:59:32,35.00,39.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
15,2025-02-10,15:59:34,35.00,39.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
16,2025-02-10,15:59:36,35.00,39.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
17,2025-02-10,15:59:38,35.00,39.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
18,2025-02-10,15:59:40,35.00,39.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,0.00,No
19,2025-02-10,15:59:42,35.00,39.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
20,2025-02-10,15:59:44,35.00,39.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
21,2025-02-10,15:59:46,35.00,39.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
22,2025-02-10,15:59:48,35.00,39.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
23,2025-02-10,15:59:50,35.00,39.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
24,2025-02-10,15:59:53,35.00,39.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
25,2025-02-10,15:59:55,35.00,39.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
26,2025-02-10,15:59:57,35.00,39.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
27,2025-02-10,15:59:59,35.10,39.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,0.00,No
28,2025-02-10,16:00:01,35.10,39.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
29,2025-02-10,16:00:03,35.10,39.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
30,2025-02-10,16:00:05,35.10,39.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
31,2025-02-10,16:00:07,35.10,39.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
32,2025-02-10,16:00:09,35.10,39.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
33,2025-02-10,16:00:11,35.10,39.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
34,2025-02-10,16:00:13,35.10,39.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
