Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
170,2025-02-14,16:52:44,31.80,58.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,100.00,No
1,2025-02-14,16:52:46,31.80,58.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
2,2025-02-14,16:52:48,31.80,58.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
3,2025-02-14,16:52:51,31.80,58.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
4,2025-02-14,16:52:53,31.80,58.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
5,2025-02-14,16:52:55,31.80,58.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
6,2025-02-14,16:52:57,31.80,58.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
7,2025-02-14,16:52:59,31.80,58.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
8,2025-02-14,16:53:01,31.80,58.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
9,2025-02-14,16:53:03,31.80,58.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
10,2025-02-14,16:53:05,31.80,58.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
11,2025-02-14,16:53:07,31.80,58.00,344.28,7.94,3.18,5.30,262.96,26.48,52.97,81,49,81,100.00,No
12,2025-02-14,16:53:10,31.80,58.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
13,2025-02-14,16:53:12,31.80,58.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
14,2025-02-14,16:53:14,31.80,58.00,342.37,7.90,3.16,5.27,261.85,26.34,52.67,80,48,80,100.00,No
15,2025-02-14,16:53:16,31.80,58.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
16,2025-02-14,16:53:18,31.80,58.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
17,2025-02-14,16:53:20,31.90,58.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
18,2025-02-14,16:53:22,31.90,58.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
19,2025-02-14,16:53:24,31.90,58.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
20,2025-02-14,16:53:26,31.90,59.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
21,2025-02-14,16:53:29,31.90,59.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
22,2025-02-14,16:53:31,31.90,59.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
23,2025-02-14,16:53:33,31.90,59.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
24,2025-02-14,16:53:35,31.90,59.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
25,2025-02-14,16:53:37,31.90,59.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
26,2025-02-14,16:53:39,32.00,59.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
27,2025-02-14,16:53:41,32.00,59.00,344.28,7.94,3.18,5.30,262.96,26.48,52.97,81,49,81,100.00,No
28,2025-02-14,16:53:43,32.00,58.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
29,2025-02-14,16:53:46,32.00,58.00,346.20,7.99,3.20,5.33,264.09,26.63,53.26,81,49,81,100.00,No
30,2025-02-14,16:53:48,32.00,58.00,345.23,7.97,3.19,5.31,263.53,26.56,53.11,81,49,81,100.00,No
31,2025-02-14,16:53:50,32.00,58.00,347.17,8.01,3.20,5.34,264.66,26.71,53.41,81,49,81,100.00,No
32,2025-02-14,16:53:52,32.00,58.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
33,2025-02-14,16:53:54,32.00,58.00,346.20,7.99,3.20,5.33,264.09,26.63,53.26,81,49,81,100.00,No
34,2025-02-14,16:53:56,31.90,57.00,345.23,7.97,3.19,5.31,263.53,26.56,53.11,81,49,81,100.00,No
35,2025-02-14,16:53:58,31.90,57.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
36,2025-02-14,16:54:00,31.90,57.00,344.28,7.94,3.18,5.30,262.96,26.48,52.97,81,49,81,100.00,No
37,2025-02-14,16:54:02,31.90,57.00,344.28,7.94,3.18,5.30,262.96,26.48,52.97,81,49,81,100.00,No
38,2025-02-14,16:54:05,31.90,58.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
39,2025-02-14,16:54:07,31.90,58.00,346.20,7.99,3.20,5.33,264.09,26.63,53.26,81,49,81,100.00,No
40,2025-02-14,16:54:09,31.90,58.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
41,2025-02-14,16:54:11,31.90,58.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
42,2025-02-14,16:54:13,31.90,58.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
43,2025-02-14,16:54:15,31.90,58.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
44,2025-02-14,16:54:17,31.90,58.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
45,2025-02-14,16:54:19,31.90,58.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
46,2025-02-14,16:54:22,31.90,59.00,344.28,7.94,3.18,5.30,262.96,26.48,52.97,81,49,81,100.00,No
47,2025-02-14,16:54:24,31.90,59.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
48,2025-02-14,16:54:26,31.90,59.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
49,2025-02-14,16:54:28,31.90,59.00,343.32,7.92,3.17,5.28,262.40,26.41,52.82,81,48,81,100.00,No
