Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
1,2025-02-10,16:11:06,34.80,44.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,0.00,No
2,2025-02-10,16:11:08,34.80,44.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
3,2025-02-10,16:11:10,34.80,44.00,349.12,8.06,3.22,5.37,265.80,26.86,53.71,82,49,82,0.00,No
4,2025-02-10,16:11:12,34.80,44.00,349.12,8.06,3.22,5.37,265.80,26.86,53.71,82,49,82,0.00,No
5,2025-02-10,16:11:14,34.90,44.00,349.12,8.06,3.22,5.37,265.80,26.86,53.71,82,49,82,0.00,No
6,2025-02-10,16:11:16,34.90,44.00,351.09,8.10,3.24,5.40,266.96,27.01,54.01,82,-1,82,0.00,No
7,2025-02-10,16:11:18,34.90,44.00,348.14,8.03,3.21,5.36,265.23,26.78,53.56,81,49,81,0.00,No
8,2025-02-10,16:11:21,34.90,44.00,349.12,8.06,3.22,5.37,265.80,26.86,53.71,82,49,82,0.00,No
9,2025-02-10,16:11:23,34.90,44.00,349.12,8.06,3.22,5.37,265.80,26.86,53.71,82,49,82,0.00,No
10,2025-02-10,16:11:25,34.90,44.00,349.12,8.06,3.22,5.37,265.80,26.86,53.71,82,49,82,0.00,No
11,2025-02-10,16:11:27,34.90,44.00,350.10,8.08,3.23,5.39,266.38,26.93,53.86,82,49,82,0.00,No
12,2025-02-10,16:11:29,34.90,44.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,0.00,No
13,2025-02-10,16:11:31,34.90,44.00,350.10,8.08,3.23,5.39,266.38,26.93,53.86,82,49,82,0.00,No
14,2025-02-10,16:11:33,34.90,44.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,0.00,No
15,2025-02-10,16:11:35,34.90,44.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
16,2025-02-10,16:11:37,35.00,44.00,349.12,8.06,3.22,5.37,265.80,26.86,53.71,82,49,82,0.00,No
17,2025-02-10,16:11:39,35.00,44.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
18,2025-02-10,16:11:41,35.00,44.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,0.00,No
19,2025-02-10,16:11:43,35.00,43.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,0.00,No
20,2025-02-10,16:11:46,35.00,43.00,350.10,8.08,3.23,5.39,266.38,26.93,53.86,82,49,82,0.00,No
21,2025-02-10,16:11:48,35.00,43.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
22,2025-02-10,16:11:50,35.00,43.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
23,2025-02-10,16:11:52,35.00,44.00,350.10,8.08,3.23,5.39,266.38,26.93,53.86,82,49,82,0.00,No
24,2025-02-10,16:11:54,35.00,44.00,349.12,8.06,3.22,5.37,265.80,26.86,53.71,82,49,82,0.00,No
25,2025-02-10,16:11:56,35.00,44.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
26,2025-02-10,16:11:58,35.00,44.00,350.10,8.08,3.23,5.39,266.38,26.93,53.86,82,49,82,0.00,No
27,2025-02-10,16:12:00,35.00,43.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
28,2025-02-10,16:12:02,35.00,43.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,0.00,No
29,2025-02-10,16:12:04,35.00,43.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,0.00,No
30,2025-02-10,16:12:06,35.00,43.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
31,2025-02-10,16:12:09,35.00,43.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,0.00,No
32,2025-02-10,16:12:11,35.00,43.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
33,2025-02-10,16:12:13,35.00,43.00,349.12,8.06,3.22,5.37,265.80,26.86,53.71,82,49,82,0.00,No
34,2025-02-10,16:12:15,35.00,43.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
35,2025-02-10,16:12:17,35.00,43.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
36,2025-02-10,16:12:19,35.10,43.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
37,2025-02-10,16:12:21,35.10,43.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
38,2025-02-10,16:12:23,35.10,43.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
39,2025-02-10,16:12:25,35.10,43.00,348.14,8.03,3.21,5.36,265.23,26.78,53.56,81,49,81,0.00,No
40,2025-02-10,16:12:27,35.10,43.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
41,2025-02-10,16:12:29,35.10,43.00,347.17,8.01,3.20,5.34,264.66,26.71,53.41,81,49,81,0.00,No
42,2025-02-10,16:12:31,35.10,43.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
43,2025-02-10,16:12:34,35.10,43.00,351.09,8.10,3.24,5.40,266.96,27.01,54.01,82,-1,82,0.00,No
44,2025-02-10,16:12:36,35.10,43.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
45,2025-02-10,16:12:38,35.10,43.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
46,2025-02-10,16:12:40,35.10,43.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,0.00,No
47,2025-02-10,16:12:42,35.10,43.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,0.00,No
48,2025-02-10,16:12:44,35.10,43.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,0.00,No
49,2025-02-10,16:12:46,35.10,43.00,348.14,8.03,3.21,5.36,265.23,26.78,53.56,81,49,81,0.00,No
50,2025-02-10,16:12:48,35.10,43.00,351.09,8.10,3.24,5.40,266.96,27.01,54.01,82,-1,82,0.00,No
51,2025-02-10,16:12:50,35.10,43.00,349.12,8.06,3.22,5.37,265.80,26.86,53.71,82,49,82,0.00,No
52,2025-02-10,16:12:52,35.10,43.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
53,2025-02-10,16:12:55,35.10,43.00,349.12,8.06,3.22,5.37,265.80,26.86,53.71,82,49,82,0.00,No
54,2025-02-10,16:12:57,35.10,43.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
55,2025-02-10,16:12:59,35.10,43.00,350.10,8.08,3.23,5.39,266.38,26.93,53.86,82,49,82,0.00,No
56,2025-02-10,16:13:01,35.10,43.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,0.00,No
57,2025-02-10,16:13:03,35.20,43.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
58,2025-02-10,16:13:05,35.20,43.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
59,2025-02-10,16:13:07,35.20,43.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
60,2025-02-10,16:13:09,35.20,42.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
61,2025-02-10,16:13:11,35.20,42.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
62,2025-02-10,16:13:13,35.20,42.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
63,2025-02-10,16:13:15,35.10,42.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,0.00,No
64,2025-02-10,16:13:18,35.10,42.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,0.00,No
65,2025-02-10,16:13:20,35.10,42.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
66,2025-02-10,16:13:22,35.10,42.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
67,2025-02-10,16:13:24,35.00,42.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
68,2025-02-10,16:13:26,35.00,42.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
69,2025-02-10,16:13:28,35.00,42.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
70,2025-02-10,16:13:30,35.00,42.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
71,2025-02-10,16:13:32,34.90,42.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
72,2025-02-10,16:13:34,34.90,43.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
73,2025-02-10,16:13:36,34.90,43.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
74,2025-02-10,16:13:38,34.90,43.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
75,2025-02-10,16:13:41,34.90,43.00,349.12,8.06,3.22,5.37,265.80,26.86,53.71,82,49,82,0.00,No
76,2025-02-10,16:13:43,34.90,43.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
77,2025-02-10,16:13:45,34.90,43.00,349.12,8.06,3.22,5.37,265.80,26.86,53.71,82,49,82,0.00,No
78,2025-02-10,16:13:47,34.90,43.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,0.00,No
79,2025-02-10,16:13:49,34.90,43.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,0.00,No
80,2025-02-10,16:13:51,34.90,43.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
81,2025-02-10,16:13:53,34.90,43.00,352.08,8.12,3.25,5.42,267.54,27.08,54.17,82,-1,82,0.00,No
82,2025-02-10,16:13:55,34.90,43.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
83,2025-02-10,16:13:57,34.90,43.00,351.09,8.10,3.24,5.40,266.96,27.01,54.01,82,-1,82,0.00,No
84,2025-02-10,16:13:59,34.90,43.00,351.09,8.10,3.24,5.40,266.96,27.01,54.01,82,-1,82,0.00,No
85,2025-02-10,16:14:01,34.90,43.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
86,2025-02-10,16:14:03,34.90,43.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
87,2025-02-10,16:14:06,34.90,43.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,0.00,No
88,2025-02-10,16:14:08,34.90,43.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
89,2025-02-10,16:14:10,34.90,43.00,350.10,8.08,3.23,5.39,266.38,26.93,53.86,82,49,82,0.00,No
90,2025-02-10,16:14:12,34.90,43.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,0.00,No
91,2025-02-10,16:14:14,34.90,43.00,351.09,8.10,3.24,5.40,266.96,27.01,54.01,82,-1,82,0.00,No
92,2025-02-10,16:14:16,34.90,43.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
93,2025-02-10,16:14:18,34.90,43.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
