Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
1,2025-02-14,14:52:26,34.60,50.00,312.71,7.22,2.89,4.81,244.22,24.05,48.11,76,44,76,100.00,No
2,2025-02-14,14:52:28,34.60,50.00,313.52,7.23,2.89,4.82,244.70,24.12,48.23,76,44,76,100.00,No
3,2025-02-14,14:52:30,34.60,50.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
4,2025-02-14,14:52:32,34.70,50.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
5,2025-02-14,14:52:34,34.70,50.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
6,2025-02-14,14:52:36,34.80,50.00,314.32,7.25,2.90,4.84,245.19,24.18,48.36,76,44,76,100.00,No
7,2025-02-14,14:52:38,34.80,50.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
8,2025-02-14,14:52:40,34.80,50.00,313.52,7.23,2.89,4.82,244.70,24.12,48.23,76,44,76,100.00,No
9,2025-02-14,14:52:43,34.80,50.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
10,2025-02-14,14:52:45,34.90,51.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
11,2025-02-14,14:52:47,34.90,51.00,315.96,7.29,2.92,4.86,246.16,24.30,48.61,76,45,76,100.00,No
12,2025-02-14,14:52:49,34.90,50.00,315.96,7.29,2.92,4.86,246.16,24.30,48.61,76,45,76,100.00,No
13,2025-02-14,14:52:51,34.90,50.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
14,2025-02-14,14:52:53,34.90,50.00,320.10,7.39,2.95,4.92,248.64,24.62,49.25,77,45,77,100.00,No
15,2025-02-14,14:52:55,34.80,49.00,319.26,7.37,2.95,4.91,248.14,24.56,49.12,77,45,77,100.00,No
16,2025-02-14,14:52:57,34.80,49.00,320.10,7.39,2.95,4.92,248.64,24.62,49.25,77,45,77,100.00,No
17,2025-02-14,14:52:59,34.80,49.00,318.43,7.35,2.94,4.90,247.65,24.49,48.99,77,45,77,100.00,No
18,2025-02-14,14:53:01,34.70,49.00,318.43,7.35,2.94,4.90,247.65,24.49,48.99,77,45,77,100.00,No
19,2025-02-14,14:53:04,34.60,49.00,317.60,7.33,2.93,4.89,247.15,24.43,48.86,76,45,76,100.00,No
20,2025-02-14,14:53:06,34.60,49.00,317.60,7.33,2.93,4.89,247.15,24.43,48.86,76,45,76,100.00,No
21,2025-02-14,14:53:08,34.50,49.00,316.78,7.31,2.92,4.87,246.66,24.37,48.73,76,45,76,100.00,No
22,2025-02-14,14:53:10,34.40,50.00,316.78,7.31,2.92,4.87,246.66,24.37,48.73,76,45,76,100.00,No
23,2025-02-14,14:53:12,34.30,50.00,316.78,7.31,2.92,4.87,246.66,24.37,48.73,76,45,76,100.00,No
24,2025-02-14,14:53:14,34.30,50.00,317.60,7.33,2.93,4.89,247.15,24.43,48.86,76,45,76,100.00,No
25,2025-02-14,14:53:16,34.20,50.00,319.26,7.37,2.95,4.91,248.14,24.56,49.12,77,45,77,100.00,No
26,2025-02-14,14:53:18,34.20,50.00,319.26,7.37,2.95,4.91,248.14,24.56,49.12,77,45,77,100.00,No
27,2025-02-14,14:53:20,34.10,50.00,317.60,7.33,2.93,4.89,247.15,24.43,48.86,76,45,76,100.00,No
28,2025-02-14,14:53:22,34.10,50.00,317.60,7.33,2.93,4.89,247.15,24.43,48.86,76,45,76,100.00,No
29,2025-02-14,14:53:25,34.00,50.00,315.96,7.29,2.92,4.86,246.16,24.30,48.61,76,45,76,100.00,No
30,2025-02-14,14:53:27,34.00,50.00,318.43,7.35,2.94,4.90,247.65,24.49,48.99,77,45,77,100.00,No
31,2025-02-14,14:53:29,33.90,50.00,317.60,7.33,2.93,4.89,247.15,24.43,48.86,76,45,76,100.00,No
32,2025-02-14,14:53:31,33.90,51.00,315.96,7.29,2.92,4.86,246.16,24.30,48.61,76,45,76,100.00,No
33,2025-02-14,14:53:33,33.90,51.00,317.60,7.33,2.93,4.89,247.15,24.43,48.86,76,45,76,100.00,No
34,2025-02-14,14:53:35,33.80,51.00,315.96,7.29,2.92,4.86,246.16,24.30,48.61,76,45,76,100.00,No
35,2025-02-14,14:53:37,33.80,51.00,316.78,7.31,2.92,4.87,246.66,24.37,48.73,76,45,76,100.00,No
36,2025-02-14,14:53:39,33.70,51.00,315.96,7.29,2.92,4.86,246.16,24.30,48.61,76,45,76,100.00,No
37,2025-02-14,14:53:41,33.70,51.00,315.96,7.29,2.92,4.86,246.16,24.30,48.61,76,45,76,100.00,No
38,2025-02-14,14:53:43,33.60,52.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
39,2025-02-14,14:53:46,33.60,52.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
40,2025-02-14,14:53:48,33.60,52.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
41,2025-02-14,14:53:50,33.50,52.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
42,2025-02-14,14:53:52,33.50,52.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
43,2025-02-14,14:53:54,33.50,52.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
44,2025-02-14,14:53:56,33.50,52.00,320.10,7.39,2.95,4.92,248.64,24.62,49.25,77,45,77,100.00,No
45,2025-02-14,14:53:58,33.50,52.00,319.26,7.37,2.95,4.91,248.14,24.56,49.12,77,45,77,100.00,No
46,2025-02-14,14:54:00,33.50,52.00,318.43,7.35,2.94,4.90,247.65,24.49,48.99,77,45,77,100.00,No
