Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
1,2025-02-14,14:40:24,33.60,52.00,312.71,7.22,2.89,4.81,244.22,24.05,48.11,76,44,76,100.00,No
2,2025-02-14,14:40:26,33.60,52.00,313.52,7.23,2.89,4.82,244.70,24.12,48.23,76,44,76,100.00,No
3,2025-02-14,14:40:28,33.60,53.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
4,2025-02-14,14:40:30,33.60,53.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
5,2025-02-14,14:40:32,33.70,53.00,309.52,7.14,2.86,4.76,242.30,23.81,47.62,75,44,75,100.00,No
6,2025-02-14,14:40:35,33.70,53.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
7,2025-02-14,14:40:37,33.70,53.00,312.71,7.22,2.89,4.81,244.22,24.05,48.11,76,44,76,100.00,No
8,2025-02-14,14:40:39,33.70,53.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
9,2025-02-14,14:40:41,33.80,53.00,313.52,7.23,2.89,4.82,244.70,24.12,48.23,76,44,76,100.00,No
10,2025-02-14,14:40:43,33.80,53.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
11,2025-02-14,14:40:45,33.80,53.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
12,2025-02-14,14:40:47,33.80,53.00,311.91,7.20,2.88,4.80,243.73,23.99,47.99,76,44,76,100.00,No
13,2025-02-14,14:40:49,33.90,53.00,311.91,7.20,2.88,4.80,243.73,23.99,47.99,76,44,76,100.00,No
14,2025-02-14,14:40:51,33.90,53.00,311.91,7.20,2.88,4.80,243.73,23.99,47.99,76,44,76,100.00,No
15,2025-02-14,14:40:53,33.90,53.00,312.71,7.22,2.89,4.81,244.22,24.05,48.11,76,44,76,100.00,No
16,2025-02-14,14:40:56,34.00,52.00,312.71,7.22,2.89,4.81,244.22,24.05,48.11,76,44,76,100.00,No
17,2025-02-14,14:40:58,34.00,52.00,313.52,7.23,2.89,4.82,244.70,24.12,48.23,76,44,76,100.00,No
18,2025-02-14,14:41:00,34.00,52.00,311.91,7.20,2.88,4.80,243.73,23.99,47.99,76,44,76,100.00,No
19,2025-02-14,14:41:02,34.00,52.00,312.71,7.22,2.89,4.81,244.22,24.05,48.11,76,44,76,100.00,No
20,2025-02-14,14:41:04,34.10,52.00,312.71,7.22,2.89,4.81,244.22,24.05,48.11,76,44,76,100.00,No
21,2025-02-14,14:41:06,34.10,53.00,311.91,7.20,2.88,4.80,243.73,23.99,47.99,76,44,76,100.00,No
