Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
1,2025-02-10,16:29:09,34.00,46.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
2,2025-02-10,16:29:11,34.00,46.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
3,2025-02-10,16:29:13,34.00,46.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
4,2025-02-10,16:29:15,34.00,46.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
5,2025-02-10,16:29:17,34.00,46.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
6,2025-02-10,16:29:19,34.00,46.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
7,2025-02-10,16:29:21,34.00,46.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
8,2025-02-10,16:29:24,34.00,46.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
9,2025-02-10,16:29:26,34.00,46.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
10,2025-02-10,16:29:28,34.00,46.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
11,2025-02-10,16:29:30,34.00,46.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,0.00,No
12,2025-02-10,16:29:32,34.00,46.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
13,2025-02-10,16:29:34,34.10,46.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
14,2025-02-10,16:29:36,34.10,46.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
15,2025-02-10,16:29:38,34.10,46.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
16,2025-02-10,16:29:40,34.10,46.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
17,2025-02-10,16:29:42,34.10,46.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
18,2025-02-10,16:29:44,34.10,46.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
19,2025-02-10,16:29:47,34.10,46.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
20,2025-02-10,16:29:49,34.00,46.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
21,2025-02-10,16:29:51,34.00,46.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
22,2025-02-10,16:29:53,34.00,46.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
23,2025-02-10,16:29:55,34.00,46.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
24,2025-02-10,16:29:57,34.00,46.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
25,2025-02-10,16:29:59,34.10,46.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
26,2025-02-10,16:30:01,34.10,46.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
27,2025-02-10,16:30:03,34.10,46.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
28,2025-02-10,16:30:05,34.10,46.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
29,2025-02-10,16:30:07,34.10,46.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
30,2025-02-10,16:30:10,34.10,46.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
31,2025-02-10,16:30:12,34.10,46.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
32,2025-02-10,16:30:14,34.10,46.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
33,2025-02-10,16:30:16,34.10,46.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
34,2025-02-10,16:30:18,34.10,46.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
35,2025-02-10,16:30:20,34.10,46.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
36,2025-02-10,16:30:22,34.10,46.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,0.00,No
37,2025-02-10,16:30:24,34.10,46.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
38,2025-02-10,16:30:26,34.10,46.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
39,2025-02-10,16:30:28,34.10,46.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
40,2025-02-10,16:30:30,34.10,46.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,0.00,No
41,2025-02-10,16:30:33,34.10,46.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
42,2025-02-10,16:30:35,34.20,46.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
43,2025-02-10,16:30:37,34.20,46.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
44,2025-02-10,16:30:39,34.20,46.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,0.00,No
45,2025-02-10,16:30:41,34.20,46.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
46,2025-02-10,16:30:43,34.20,46.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
47,2025-02-10,16:30:45,34.20,46.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
48,2025-02-10,16:30:47,34.20,46.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
49,2025-02-10,16:30:49,34.20,46.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
50,2025-02-10,16:30:51,34.20,46.00,362.30,8.36,3.34,5.57,273.49,27.87,55.74,84,51,84,0.00,No
51,2025-02-10,16:30:53,34.20,46.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
52,2025-02-10,16:30:56,34.20,46.00,362.30,8.36,3.34,5.57,273.49,27.87,55.74,84,51,84,0.00,No
53,2025-02-10,16:30:58,34.10,45.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
54,2025-02-10,16:31:00,34.10,45.00,360.21,8.31,3.33,5.54,272.27,27.71,55.42,83,51,83,0.00,No
55,2025-02-10,16:31:02,34.10,45.00,362.30,8.36,3.34,5.57,273.49,27.87,55.74,84,51,84,0.00,No
56,2025-02-10,16:31:04,34.10,45.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
57,2025-02-10,16:31:06,34.10,46.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
58,2025-02-10,16:31:08,34.10,46.00,361.25,8.34,3.33,5.56,272.88,27.79,55.58,83,51,83,0.00,No
59,2025-02-10,16:31:10,34.10,46.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
60,2025-02-10,16:31:12,34.10,46.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
61,2025-02-10,16:31:14,34.10,46.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
62,2025-02-10,16:31:16,34.10,46.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
63,2025-02-10,16:31:19,34.10,46.00,360.21,8.31,3.33,5.54,272.27,27.71,55.42,83,51,83,0.00,No
64,2025-02-10,16:31:21,34.10,46.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
65,2025-02-10,16:31:23,34.10,46.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
66,2025-02-10,16:31:25,34.10,46.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
67,2025-02-10,16:31:27,34.10,46.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
68,2025-02-10,16:31:29,34.10,46.00,360.21,8.31,3.33,5.54,272.27,27.71,55.42,83,51,83,0.00,No
69,2025-02-10,16:31:31,34.10,46.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
70,2025-02-10,16:31:33,34.10,46.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
71,2025-02-10,16:31:35,34.10,46.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
72,2025-02-10,16:31:37,34.10,46.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
73,2025-02-10,16:31:39,34.10,46.00,360.21,8.31,3.33,5.54,272.27,27.71,55.42,83,51,83,0.00,No
74,2025-02-10,16:31:42,34.10,46.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
75,2025-02-10,16:31:44,34.10,46.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
76,2025-02-10,16:31:46,34.10,46.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
77,2025-02-10,16:31:48,34.10,46.00,360.21,8.31,3.33,5.54,272.27,27.71,55.42,83,51,83,0.00,No
78,2025-02-10,16:31:50,34.00,46.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
79,2025-02-10,16:31:52,34.00,46.00,360.21,8.31,3.33,5.54,272.27,27.71,55.42,83,51,83,0.00,No
80,2025-02-10,16:31:54,34.00,46.00,360.21,8.31,3.33,5.54,272.27,27.71,55.42,83,51,83,0.00,No
81,2025-02-10,16:31:56,34.00,46.00,360.21,8.31,3.33,5.54,272.27,27.71,55.42,83,51,83,0.00,No
82,2025-02-10,16:31:58,34.00,46.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
83,2025-02-10,16:32:00,34.00,46.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
84,2025-02-10,16:32:02,34.00,46.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
