Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
1,2025-02-10,16:41:10,33.80,47.00,377.54,8.71,3.48,5.81,282.29,29.04,58.08,86,52,86,0.00,No
2,2025-02-10,16:41:12,33.80,47.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,0.00,No
3,2025-02-10,16:41:15,33.80,47.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,0.00,No
4,2025-02-10,16:41:17,33.80,47.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,0.00,No
5,2025-02-10,16:41:19,33.80,47.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,0.00,No
6,2025-02-10,16:41:21,33.80,47.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,0.00,No
7,2025-02-10,16:41:23,33.80,47.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,0.00,No
8,2025-02-10,16:41:25,33.80,48.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,0.00,No
9,2025-02-10,16:41:27,33.80,48.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,0.00,No
10,2025-02-10,16:41:29,33.80,48.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,0.00,No
11,2025-02-10,16:41:31,33.80,48.00,377.54,8.71,3.48,5.81,282.29,29.04,58.08,86,52,86,0.00,No
12,2025-02-10,16:41:33,33.80,48.00,374.17,8.63,3.45,5.76,280.35,28.78,57.57,86,52,86,0.00,No
13,2025-02-10,16:41:35,33.80,48.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,0.00,No
14,2025-02-10,16:41:38,33.80,48.00,374.17,8.63,3.45,5.76,280.35,28.78,57.57,86,52,86,0.00,No
15,2025-02-10,16:41:40,33.80,48.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,0.00,No
16,2025-02-10,16:41:42,33.80,48.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,0.00,No
17,2025-02-10,16:41:44,33.80,48.00,374.17,8.63,3.45,5.76,280.35,28.78,57.57,86,52,86,0.00,No
18,2025-02-10,16:41:46,33.80,48.00,375.29,8.66,3.46,5.77,281.00,28.87,57.74,86,52,86,0.00,No
19,2025-02-10,16:41:48,33.80,48.00,374.17,8.63,3.45,5.76,280.35,28.78,57.57,86,52,86,0.00,No
20,2025-02-10,16:41:50,33.80,48.00,377.54,8.71,3.48,5.81,282.29,29.04,58.08,86,52,86,0.00,No
21,2025-02-10,16:41:52,33.80,48.00,378.67,8.74,3.50,5.83,282.94,29.13,58.26,86,52,86,0.00,No
22,2025-02-10,16:41:54,33.80,48.00,377.54,8.71,3.48,5.81,282.29,29.04,58.08,86,52,86,0.00,No
23,2025-02-10,16:41:56,33.80,48.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,0.00,No
24,2025-02-10,16:41:58,33.80,48.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,0.00,No
25,2025-02-10,16:42:00,33.80,48.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,0.00,No
26,2025-02-10,16:42:03,33.80,48.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,0.00,No
27,2025-02-10,16:42:05,33.80,48.00,376.41,8.69,3.47,5.79,281.64,28.95,57.91,86,52,86,0.00,No
