Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
1,2025-02-14,16:10:39,32.50,56.00,334.95,7.73,3.09,5.15,257.47,25.77,51.53,79,47,79,100.00,No
2,2025-02-14,16:10:41,32.50,56.00,334.04,7.71,3.08,5.14,256.93,25.70,51.39,79,47,79,100.00,No
3,2025-02-14,16:10:43,32.50,56.00,334.95,7.73,3.09,5.15,257.47,25.77,51.53,79,47,79,100.00,No
4,2025-02-14,16:10:46,32.50,56.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,No
5,2025-02-14,16:10:48,32.40,57.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,No
6,2025-02-14,16:10:50,32.40,57.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
7,2025-02-14,16:10:52,32.40,57.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,No
8,2025-02-14,16:10:54,32.40,57.00,338.63,7.81,3.13,5.21,259.64,26.05,52.10,80,48,80,100.00,No
9,2025-02-14,16:10:56,32.40,57.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,No
10,2025-02-14,16:10:58,32.40,57.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
11,2025-02-14,16:11:00,32.40,57.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,100.00,No
12,2025-02-14,16:11:03,32.40,58.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,No
13,2025-02-14,16:11:05,32.40,58.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,No
14,2025-02-14,16:11:07,32.40,58.00,334.04,7.71,3.08,5.14,256.93,25.70,51.39,79,47,79,100.00,No
15,2025-02-14,16:11:09,32.40,58.00,334.95,7.73,3.09,5.15,257.47,25.77,51.53,79,47,79,100.00,No
16,2025-02-14,16:11:11,32.40,57.00,334.95,7.73,3.09,5.15,257.47,25.77,51.53,79,47,79,100.00,No
17,2025-02-14,16:11:13,32.40,57.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,No
18,2025-02-14,16:11:15,32.40,57.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,No
19,2025-02-14,16:11:17,32.40,57.00,335.86,7.75,3.10,5.17,258.01,25.84,51.67,79,47,79,100.00,No
20,2025-02-14,16:11:19,32.40,58.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
21,2025-02-14,16:11:21,32.40,58.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,No
22,2025-02-14,16:11:24,32.40,58.00,334.95,7.73,3.09,5.15,257.47,25.77,51.53,79,47,79,100.00,No
23,2025-02-14,16:11:26,32.40,58.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,No
24,2025-02-14,16:11:28,32.40,58.00,335.86,7.75,3.10,5.17,258.01,25.84,51.67,79,47,79,100.00,No
25,2025-02-14,16:11:30,32.40,58.00,334.04,7.71,3.08,5.14,256.93,25.70,51.39,79,47,79,100.00,No
26,2025-02-14,16:11:32,32.40,58.00,334.04,7.71,3.08,5.14,256.93,25.70,51.39,79,47,79,100.00,No
27,2025-02-14,16:11:34,32.40,58.00,334.95,7.73,3.09,5.15,257.47,25.77,51.53,79,47,79,100.00,No
28,2025-02-14,16:11:36,32.40,58.00,334.04,7.71,3.08,5.14,256.93,25.70,51.39,79,47,79,100.00,No
29,2025-02-14,16:11:38,32.40,58.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,100.00,No
30,2025-02-14,16:11:40,32.40,58.00,334.04,7.71,3.08,5.14,256.93,25.70,51.39,79,47,79,100.00,No
31,2025-02-14,16:11:43,32.40,58.00,334.95,7.73,3.09,5.15,257.47,25.77,51.53,79,47,79,100.00,No
32,2025-02-14,16:11:45,32.40,58.00,334.04,7.71,3.08,5.14,256.93,25.70,51.39,79,47,79,100.00,No
33,2025-02-14,16:11:47,32.50,58.00,334.04,7.71,3.08,5.14,256.93,25.70,51.39,79,47,79,100.00,No
34,2025-02-14,16:11:49,32.50,58.00,333.14,7.69,3.08,5.13,256.40,25.63,51.25,79,47,79,100.00,No
35,2025-02-14,16:11:51,32.50,58.00,334.95,7.73,3.09,5.15,257.47,25.77,51.53,79,47,79,100.00,No
36,2025-02-14,16:11:53,32.50,58.00,334.04,7.71,3.08,5.14,256.93,25.70,51.39,79,47,79,100.00,No
37,2025-02-14,16:11:55,32.50,58.00,336.78,7.77,3.11,5.18,258.55,25.91,51.81,80,47,80,100.00,No
38,2025-02-14,16:11:57,32.50,58.00,337.70,7.79,3.12,5.20,259.09,25.98,51.95,80,48,80,100.00,No
