Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
1,2025-02-14,17:10:48,31.40,60.00,365.47,8.43,3.37,5.62,275.33,28.11,56.23,84,51,84,100.00,No
2,2025-02-14,17:10:50,31.40,60.00,366.54,8.46,3.38,5.64,275.94,28.20,56.39,84,51,84,100.00,No
3,2025-02-14,17:10:52,31.40,60.00,364.41,8.41,3.36,5.61,274.71,28.03,56.06,84,51,84,100.00,No
4,2025-02-14,17:10:54,31.40,60.00,365.47,8.43,3.37,5.62,275.33,28.11,56.23,84,51,84,100.00,No
5,2025-02-14,17:10:56,31.40,60.00,363.35,8.38,3.35,5.59,274.10,27.95,55.90,84,51,84,100.00,No
6,2025-02-14,17:10:58,31.40,60.00,361.25,8.34,3.33,5.56,272.88,27.79,55.58,83,51,83,100.00,No
7,2025-02-14,17:11:01,31.40,60.00,361.25,8.34,3.33,5.56,272.88,27.79,55.58,83,51,83,100.00,No
8,2025-02-14,17:11:03,31.40,60.00,361.25,8.34,3.33,5.56,272.88,27.79,55.58,83,51,83,100.00,No
9,2025-02-14,17:11:05,31.40,60.00,362.30,8.36,3.34,5.57,273.49,27.87,55.74,84,51,84,100.00,No
10,2025-02-14,17:11:07,31.40,60.00,362.30,8.36,3.34,5.57,273.49,27.87,55.74,84,51,84,100.00,No
11,2025-02-14,17:11:09,31.40,60.00,362.30,8.36,3.34,5.57,273.49,27.87,55.74,84,51,84,100.00,No
12,2025-02-14,17:11:11,31.40,60.00,362.30,8.36,3.34,5.57,273.49,27.87,55.74,84,51,84,100.00,No
13,2025-02-14,17:11:13,31.40,60.00,362.30,8.36,3.34,5.57,273.49,27.87,55.74,84,51,84,100.00,No
14,2025-02-14,17:11:15,31.40,60.00,364.41,8.41,3.36,5.61,274.71,28.03,56.06,84,51,84,100.00,No
15,2025-02-14,17:11:17,31.40,60.00,361.25,8.34,3.33,5.56,272.88,27.79,55.58,83,51,83,100.00,No
16,2025-02-14,17:11:20,31.40,60.00,361.25,8.34,3.33,5.56,272.88,27.79,55.58,83,51,83,100.00,No
17,2025-02-14,17:11:22,31.40,60.00,363.35,8.38,3.35,5.59,274.10,27.95,55.90,84,51,84,100.00,No
18,2025-02-14,17:11:24,31.40,60.00,360.21,8.31,3.33,5.54,272.27,27.71,55.42,83,51,83,100.00,No
19,2025-02-14,17:11:26,31.40,60.00,364.41,8.41,3.36,5.61,274.71,28.03,56.06,84,51,84,100.00,No
20,2025-02-14,17:11:28,31.40,60.00,364.41,8.41,3.36,5.61,274.71,28.03,56.06,84,51,84,100.00,No
21,2025-02-14,17:11:30,31.40,60.00,369.77,8.53,3.41,5.69,277.82,28.44,56.89,85,51,85,100.00,No
22,2025-02-14,17:11:32,31.40,59.00,368.69,8.51,3.40,5.67,277.19,28.36,56.72,85,51,85,100.00,No
23,2025-02-14,17:11:34,31.30,59.00,365.47,8.43,3.37,5.62,275.33,28.11,56.23,84,51,84,100.00,No
24,2025-02-14,17:11:36,31.30,59.00,365.47,8.43,3.37,5.62,275.33,28.11,56.23,84,51,84,100.00,No
25,2025-02-14,17:11:39,31.30,59.00,363.35,8.38,3.35,5.59,274.10,27.95,55.90,84,51,84,100.00,No
26,2025-02-14,17:11:41,31.30,60.00,364.41,8.41,3.36,5.61,274.71,28.03,56.06,84,51,84,100.00,No
27,2025-02-14,17:11:43,31.30,60.00,369.77,8.53,3.41,5.69,277.82,28.44,56.89,85,51,85,100.00,No
28,2025-02-14,17:11:45,31.30,60.00,370.87,8.56,3.42,5.71,278.45,28.53,57.06,85,52,85,100.00,No
29,2025-02-14,17:11:47,31.30,60.00,366.54,8.46,3.38,5.64,275.94,28.20,56.39,84,51,84,100.00,No
30,2025-02-14,17:11:49,31.30,60.00,366.54,8.46,3.38,5.64,275.94,28.20,56.39,84,51,84,100.00,No
31,2025-02-14,17:11:51,31.30,60.00,369.77,8.53,3.41,5.69,277.82,28.44,56.89,85,51,85,100.00,No
32,2025-02-14,17:11:53,31.20,60.00,366.54,8.46,3.38,5.64,275.94,28.20,56.39,84,51,84,100.00,No
33,2025-02-14,17:11:55,31.20,60.00,369.77,8.53,3.41,5.69,277.82,28.44,56.89,85,51,85,100.00,No
34,2025-02-14,17:11:58,31.20,60.00,368.69,8.51,3.40,5.67,277.19,28.36,56.72,85,51,85,100.00,No
35,2025-02-14,17:12:00,31.20,60.00,371.96,8.58,3.43,5.72,279.08,28.61,57.22,85,52,85,100.00,No
36,2025-02-14,17:12:02,31.20,60.00,370.87,8.56,3.42,5.71,278.45,28.53,57.06,85,52,85,100.00,No
37,2025-02-14,17:12:04,31.20,60.00,368.69,8.51,3.40,5.67,277.19,28.36,56.72,85,51,85,100.00,No
38,2025-02-14,17:12:06,31.20,60.00,368.69,8.51,3.40,5.67,277.19,28.36,56.72,85,51,85,100.00,No
39,2025-02-14,17:12:08,31.10,60.00,366.54,8.46,3.38,5.64,275.94,28.20,56.39,84,51,84,100.00,No
40,2025-02-14,17:12:10,31.10,60.00,364.41,8.41,3.36,5.61,274.71,28.03,56.06,84,51,84,100.00,No
41,2025-02-14,17:12:12,31.10,60.00,366.54,8.46,3.38,5.64,275.94,28.20,56.39,84,51,84,100.00,No
42,2025-02-14,17:12:14,31.10,60.00,366.54,8.46,3.38,5.64,275.94,28.20,56.39,84,51,84,100.00,No
43,2025-02-14,17:12:17,31.10,60.00,368.69,8.51,3.40,5.67,277.19,28.36,56.72,85,51,85,100.00,No
44,2025-02-14,17:12:19,31.10,60.00,366.54,8.46,3.38,5.64,275.94,28.20,56.39,84,51,84,100.00,No
45,2025-02-14,17:12:21,31.10,60.00,368.69,8.51,3.40,5.67,277.19,28.36,56.72,85,51,85,100.00,No
46,2025-02-14,17:12:23,31.00,60.00,368.69,8.51,3.40,5.67,277.19,28.36,56.72,85,51,85,100.00,No
47,2025-02-14,17:12:25,31.00,60.00,363.35,8.38,3.35,5.59,274.10,27.95,55.90,84,51,84,100.00,No
48,2025-02-14,17:12:27,31.00,61.00,368.69,8.51,3.40,5.67,277.19,28.36,56.72,85,51,85,100.00,No
49,2025-02-14,17:12:29,31.00,61.00,368.69,8.51,3.40,5.67,277.19,28.36,56.72,85,51,85,100.00,No
