Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
1,2025-02-14,14:10:19,34.50,51.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
2,2025-02-14,14:10:21,34.50,50.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
3,2025-02-14,14:10:23,34.50,49.00,315.96,7.29,2.92,4.86,246.16,24.30,48.61,76,45,76,100.00,No
4,2025-02-14,14:10:25,34.50,49.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
5,2025-02-14,14:10:28,34.50,49.00,317.60,7.33,2.93,4.89,247.15,24.43,48.86,76,45,76,100.00,No
6,2025-02-14,14:10:30,34.40,48.00,322.63,7.45,2.98,4.96,250.16,24.82,49.64,77,45,77,100.00,No
7,2025-02-14,14:10:32,34.40,48.00,319.26,7.37,2.95,4.91,248.14,24.56,49.12,77,45,77,100.00,No
8,2025-02-14,14:10:34,34.30,48.00,315.96,7.29,2.92,4.86,246.16,24.30,48.61,76,45,76,100.00,No
9,2025-02-14,14:10:36,34.30,48.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
10,2025-02-14,14:10:38,34.20,48.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
11,2025-02-14,14:10:40,34.20,48.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
12,2025-02-14,14:10:42,34.10,48.00,316.78,7.31,2.92,4.87,246.66,24.37,48.73,76,45,76,100.00,No
13,2025-02-14,14:10:44,34.10,48.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
14,2025-02-14,14:10:46,34.00,48.00,314.32,7.25,2.90,4.84,245.19,24.18,48.36,76,44,76,100.00,No
15,2025-02-14,14:10:49,33.90,48.00,314.32,7.25,2.90,4.84,245.19,24.18,48.36,76,44,76,100.00,No
16,2025-02-14,14:10:51,33.90,48.00,312.71,7.22,2.89,4.81,244.22,24.05,48.11,76,44,76,100.00,No
17,2025-02-14,14:10:53,33.90,48.00,313.52,7.23,2.89,4.82,244.70,24.12,48.23,76,44,76,100.00,No
18,2025-02-14,14:10:55,33.80,48.00,310.31,7.16,2.86,4.77,242.78,23.87,47.74,75,44,75,100.00,No
19,2025-02-14,14:10:57,33.80,48.00,311.91,7.20,2.88,4.80,243.73,23.99,47.99,76,44,76,100.00,No
20,2025-02-14,14:10:59,33.80,48.00,312.71,7.22,2.89,4.81,244.22,24.05,48.11,76,44,76,100.00,No
21,2025-02-14,14:11:01,33.80,48.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
22,2025-02-14,14:11:03,33.80,48.00,314.32,7.25,2.90,4.84,245.19,24.18,48.36,76,44,76,100.00,No
23,2025-02-14,14:11:05,33.80,48.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
24,2025-02-14,14:11:07,33.80,48.00,311.91,7.20,2.88,4.80,243.73,23.99,47.99,76,44,76,100.00,No
25,2025-02-14,14:11:10,33.80,48.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
26,2025-02-14,14:11:12,33.80,48.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
27,2025-02-14,14:11:14,33.80,48.00,316.78,7.31,2.92,4.87,246.66,24.37,48.73,76,45,76,100.00,No
28,2025-02-14,14:11:16,33.80,47.00,315.96,7.29,2.92,4.86,246.16,24.30,48.61,76,45,76,100.00,No
29,2025-02-14,14:11:18,33.70,47.00,316.78,7.31,2.92,4.87,246.66,24.37,48.73,76,45,76,100.00,No
30,2025-02-14,14:11:20,33.70,46.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
31,2025-02-14,14:11:22,33.70,46.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
32,2025-02-14,14:11:24,33.60,47.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
33,2025-02-14,14:11:26,33.60,47.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
34,2025-02-14,14:11:28,33.60,47.00,314.32,7.25,2.90,4.84,245.19,24.18,48.36,76,44,76,100.00,No
35,2025-02-14,14:11:31,33.50,47.00,314.32,7.25,2.90,4.84,245.19,24.18,48.36,76,44,76,100.00,No
36,2025-02-14,14:11:33,33.50,47.00,313.52,7.23,2.89,4.82,244.70,24.12,48.23,76,44,76,100.00,No
37,2025-02-14,14:11:35,33.50,47.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
38,2025-02-14,14:11:37,33.50,47.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
39,2025-02-14,14:11:39,33.50,48.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
40,2025-02-14,14:11:41,33.50,48.00,314.32,7.25,2.90,4.84,245.19,24.18,48.36,76,44,76,100.00,No
41,2025-02-14,14:11:43,33.50,48.00,312.71,7.22,2.89,4.81,244.22,24.05,48.11,76,44,76,100.00,No
42,2025-02-14,14:11:45,33.50,49.00,311.11,7.18,2.87,4.79,243.25,23.93,47.86,75,44,75,100.00,No
43,2025-02-14,14:11:47,33.50,49.00,310.31,7.16,2.86,4.77,242.78,23.87,47.74,75,44,75,100.00,No
44,2025-02-14,14:11:49,33.50,49.00,307.95,7.11,2.84,4.74,241.35,23.69,47.38,75,43,75,100.00,No
