Sl/No,Date,Time,Temperature,Humidity,CO_ppb,SO2_ppb,NO2_ppb,O3_ppb,CO2_ppm,PM2.5_ug/m3,PM10_ug/m3,AQI_PM2.5,AQI_PM10,Overall_AQI,Battery_Percentage,Rain_Detected
173,2025-02-10,15:40:59,30.20,46.00,368.69,8.51,3.40,5.67,277.19,28.36,56.72,85,51,85,0.00,No
1,2025-02-10,15:41:02,30.20,47.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
2,2025-02-10,15:41:04,30.20,48.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
3,2025-02-10,15:41:06,30.20,49.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
4,2025-02-10,15:41:08,30.10,50.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
5,2025-02-10,15:41:10,30.10,51.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
6,2025-02-10,15:41:12,30.10,52.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
7,2025-02-10,15:41:14,30.10,52.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
8,2025-02-10,15:41:16,30.10,52.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
9,2025-02-10,15:41:18,30.10,53.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,0.00,No
10,2025-02-10,15:41:20,30.10,53.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
11,2025-02-10,15:41:22,30.10,53.00,359.18,8.29,3.32,5.53,271.67,27.63,55.26,83,51,83,0.00,No
12,2025-02-10,15:41:24,30.20,53.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
13,2025-02-10,15:41:27,30.20,53.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
14,2025-02-10,15:41:29,30.20,53.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,0.00,No
15,2025-02-10,15:41:31,30.20,54.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,0.00,No
16,2025-02-10,15:41:33,30.20,54.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
17,2025-02-10,15:41:35,30.20,54.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
18,2025-02-10,15:41:37,30.20,54.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
19,2025-02-10,15:41:39,30.20,54.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
20,2025-02-10,15:41:41,30.30,55.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
21,2025-02-10,15:41:43,30.30,55.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
22,2025-02-10,15:41:45,30.30,55.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
23,2025-02-10,15:41:47,30.30,55.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
24,2025-02-10,15:41:49,30.30,56.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
25,2025-02-10,15:41:52,30.30,56.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
26,2025-02-10,15:41:54,30.40,57.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
27,2025-02-10,15:41:56,30.40,58.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
28,2025-02-10,15:41:58,30.40,58.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
29,2025-02-10,15:42:00,30.40,57.00,355.09,8.19,3.28,5.46,269.29,27.31,54.63,82,-1,82,0.00,No
30,2025-02-10,15:42:02,30.50,57.00,356.10,8.22,3.29,5.48,269.88,27.39,54.79,83,-1,83,0.00,No
31,2025-02-10,15:42:04,30.50,57.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
32,2025-02-10,15:42:06,30.50,56.00,358.15,8.26,3.31,5.51,271.07,27.55,55.10,83,51,83,0.00,No
33,2025-02-10,15:42:08,30.50,56.00,357.12,8.24,3.30,5.49,270.48,27.47,54.94,83,-1,83,0.00,No
34,2025-02-10,15:42:10,30.50,55.00,353.08,8.15,3.26,5.43,268.12,27.16,54.32,82,-1,82,0.00,No
35,2025-02-10,15:42:12,30.50,55.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
36,2025-02-10,15:42:14,30.60,55.00,354.08,8.17,3.27,5.45,268.70,27.24,54.47,82,-1,82,0.00,No
